gene,n_regulators,r2_base_model,r2_full_model,improvement_from_regulators,has_significant_interactions,interaction_p_value,regulator_types
FUN_016339,70,0.4992950660108547,1,0.5007049339891453,FALSE,1,"['mirna_Cluster_14532', 'mirna_Cluster_16354', 'mirna_Cluster_2372', 'mirna_Cluster_5516', 'mirna_Cluster_9420', 'mirna_Cluster_14605', 'mirna_Cluster_3301', 'mirna_Cluster_17245', 'mirna_Cluster_9786', 'mirna_Cluster_15097', 'mirna_Cluster_1819', 'mirna_Cluster_17623', 'mirna_Cluster_14692', 'mirna_Cluster_3109', 'mirna_Cluster_10452', 'lncrna_lncRNA_4022', 'lncrna_lncRNA_4023', 'lncrna_lncRNA_4021', 'lncrna_lncRNA_910', 'lncrna_lncRNA_909', 'lncrna_lncRNA_4020', 'lncrna_lncRNA_4019', 'lncrna_lncRNA_4024', 'lncrna_lncRNA_12187', 'lncrna_lncRNA_283', 'lncrna_lncRNA_4025', 'lncrna_lncRNA_27085', 'lncrna_lncRNA_41396', 'lncrna_lncRNA_19947', 'lncrna_lncRNA_30058', 'lncrna_lncRNA_18392', 'lncrna_lncRNA_4159', 'lncrna_lncRNA_18557', 'lncrna_lncRNA_18419', 'lncrna_lncRNA_17864', 'lncrna_lncRNA_17865', 'lncrna_lncRNA_17863', 'lncrna_lncRNA_17862', 'lncrna_lncRNA_17861', 'lncrna_lncRNA_48614', 'lncrna_lncRNA_18399', 'lncrna_lncRNA_8596', 'lncrna_lncRNA_18147', 'lncrna_lncRNA_7213', 'lncrna_lncRNA_18181', 'methylation_CpG_ptg000011l_6034383', 'methylation_CpG_ptg000024l_6109542', 'methylation_CpG_ptg000008l_9246857', 'methylation_CpG_ptg000027l_11463930', 'methylation_CpG_ptg000012l_1514617', 'methylation_CpG_ptg000031l_5731648', 'methylation_CpG_ptg000020l_8429130', 'methylation_CpG_ptg000007l_3278940', 'methylation_CpG_ptg000015l_9509367', 'methylation_CpG_ptg000017l_11535822', 'methylation_CpG_ptg000015l_9123006', 'methylation_CpG_ptg000002l_13999986', 'methylation_CpG_ptg000012l_1514655', 'methylation_CpG_ptg000012l_1514614', 'methylation_CpG_ptg000012l_1514954', 'methylation_CpG_ntLink_8_24677906', 'methylation_CpG_ptg000012l_1455312', 'methylation_CpG_ptg000017l_600104', 'methylation_CpG_ntLink_8_36468861', 'methylation_CpG_ptg000023l_14370636', 'methylation_CpG_ntLink_8_33892368', 'methylation_CpG_ptg000002l_1805158', 'methylation_CpG_ntLink_8_15050135', 'methylation_CpG_ptg000007l_10584333', 'methylation_CpG_ptg000024l_9540813']"
FUN_017756,70,0.4685347873435517,1,0.5314652126564483,FALSE,1,"['mirna_Cluster_16354', 'mirna_Cluster_14532', 'mirna_Cluster_5516', 'mirna_Cluster_2372', 'mirna_Cluster_9420', 'mirna_Cluster_3301', 'mirna_Cluster_17245', 'mirna_Cluster_4036', 'mirna_Cluster_15097', 'mirna_Cluster_2746', 'mirna_Cluster_13327', 'mirna_Cluster_14605', 'mirna_Cluster_13647', 'mirna_Cluster_1819', 'mirna_Cluster_17623', 'lncrna_lncRNA_1108', 'lncrna_lncRNA_15381', 'lncrna_lncRNA_18392', 'lncrna_lncRNA_25410', 'lncrna_lncRNA_25409', 'lncrna_lncRNA_51246', 'lncrna_lncRNA_4159', 'lncrna_lncRNA_6168', 'lncrna_lncRNA_48173', 'lncrna_lncRNA_35024', 'lncrna_lncRNA_18420', 'lncrna_lncRNA_27784', 'lncrna_lncRNA_17967', 'lncrna_lncRNA_18508', 'lncrna_lncRNA_14828', 'lncrna_lncRNA_2970', 'lncrna_lncRNA_17993', 'lncrna_lncRNA_25952', 'lncrna_lncRNA_13659', 'lncrna_lncRNA_36666', 'lncrna_lncRNA_28455', 'lncrna_lncRNA_10355', 'lncrna_lncRNA_8596', 'lncrna_lncRNA_10352', 'lncrna_lncRNA_10353', 'lncrna_lncRNA_10354', 'lncrna_lncRNA_30241', 'lncrna_lncRNA_21211', 'lncrna_lncRNA_26927', 'lncrna_lncRNA_34908', 'methylation_CpG_ptg000016l_5928051', 'methylation_CpG_ptg000012l_3158600', 'methylation_CpG_ptg000002l_13999986', 'methylation_CpG_ptg000012l_3093609', 'methylation_CpG_ptg000009l_1702365', 'methylation_CpG_ptg000020l_14224559', 'methylation_CpG_ptg000002l_4656069', 'methylation_CpG_ptg000020l_14622816', 'methylation_CpG_ptg000024l_10054868', 'methylation_CpG_ptg000012l_1003528', 'methylation_CpG_ptg000002l_4656059', 'methylation_CpG_ptg000017l_5225531', 'methylation_CpG_ptg000023l_14370636', 'methylation_CpG_ptg000022l_5440893', 'methylation_CpG_ntLink_1_126184', 'methylation_CpG_ptg000002l_2084449', 'methylation_CpG_ntLink_1_126181', 'methylation_CpG_ptg000004l_193846', 'methylation_CpG_ptg000020l_16600244', 'methylation_CpG_ptg000023l_14370631', 'methylation_CpG_ptg000012l_7873232', 'methylation_CpG_ptg000049l_2321206', 'methylation_CpG_ptg000031l_5731452', 'methylation_CpG_ptg000036l_4258040', 'methylation_CpG_ptg000047l_10028701']"
FUN_017784,70,0.3620766733617906,1,0.6379233266382094,FALSE,1,"['mirna_Cluster_16354', 'mirna_Cluster_14532', 'mirna_Cluster_3301', 'mirna_Cluster_15097', 'mirna_Cluster_2372', 'mirna_Cluster_5516', 'mirna_Cluster_17245', 'mirna_Cluster_9420', 'mirna_Cluster_2746', 'mirna_Cluster_4036', 'mirna_Cluster_14610', 'mirna_Cluster_4754', 'mirna_Cluster_5517', 'mirna_Cluster_2500', 'mirna_Cluster_14605', 'lncrna_lncRNA_1108', 'lncrna_lncRNA_2970', 'lncrna_lncRNA_51246', 'lncrna_lncRNA_17993', 'lncrna_lncRNA_15381', 'lncrna_lncRNA_18508', 'lncrna_lncRNA_36666', 'lncrna_lncRNA_3035', 'lncrna_lncRNA_18392', 'lncrna_lncRNA_18420', 'lncrna_lncRNA_28455', 'lncrna_lncRNA_13524', 'lncrna_lncRNA_10198', 'lncrna_lncRNA_41454', 'lncrna_lncRNA_17967', 'lncrna_lncRNA_51248', 'lncrna_lncRNA_6168', 'lncrna_lncRNA_25410', 'lncrna_lncRNA_25409', 'lncrna_lncRNA_34908', 'lncrna_lncRNA_13659', 'lncrna_lncRNA_8596', 'lncrna_lncRNA_53546', 'lncrna_lncRNA_35024', 'lncrna_lncRNA_25952', 'lncrna_lncRNA_25162', 'lncrna_lncRNA_42893', 'lncrna_lncRNA_4622', 'lncrna_lncRNA_4623', 'lncrna_lncRNA_1129', 'methylation_CpG_ptg000002l_4656069', 'methylation_CpG_ptg000002l_13999986', 'methylation_CpG_ptg000002l_4656059', 'methylation_CpG_ptg000047l_5462797', 'methylation_CpG_ptg000009l_1702365', 'methylation_CpG_ptg000027l_4920405', 'methylation_CpG_ptg000015l_1306419', 'methylation_CpG_ntLink_1_126184', 'methylation_CpG_ptg000002l_4656074', 'methylation_CpG_ptg000047l_5462764', 'methylation_CpG_ptg000024l_3989836', 'methylation_CpG_ptg000027l_4920376', 'methylation_CpG_ptg000017l_5225531', 'methylation_CpG_ntLink_1_126181', 'methylation_CpG_ptg000023l_16746878', 'methylation_CpG_ptg000047l_6036682', 'methylation_CpG_ptg000024l_835249', 'methylation_CpG_ptg000012l_3158600', 'methylation_CpG_ptg000047l_5462688', 'methylation_CpG_ptg000016l_5928051', 'methylation_CpG_ptg000007l_3278940', 'methylation_CpG_ptg000047l_6036666', 'methylation_CpG_ptg000007l_8414342', 'methylation_CpG_ptg000036l_4258040', 'methylation_CpG_ntLink_1_126175']"
FUN_026388,70,0.3610440192204549,1,0.6389559807795451,FALSE,1,"['mirna_Cluster_17245', 'mirna_Cluster_2372', 'mirna_Cluster_3301', 'mirna_Cluster_14532', 'mirna_Cluster_15097', 'mirna_Cluster_16354', 'mirna_Cluster_9420', 'mirna_Cluster_14610', 'mirna_Cluster_17623', 'mirna_Cluster_14605', 'mirna_Cluster_2500', 'mirna_Cluster_5516', 'mirna_Cluster_9786', 'mirna_Cluster_4754', 'mirna_Cluster_5517', 'lncrna_lncRNA_15084', 'lncrna_lncRNA_2970', 'lncrna_lncRNA_8980', 'lncrna_lncRNA_30683', 'lncrna_lncRNA_8452', 'lncrna_lncRNA_8455', 'lncrna_lncRNA_8444', 'lncrna_lncRNA_8462', 'lncrna_lncRNA_8460', 'lncrna_lncRNA_8463', 'lncrna_lncRNA_8465', 'lncrna_lncRNA_28455', 'lncrna_lncRNA_8437', 'lncrna_lncRNA_8439', 'lncrna_lncRNA_15381', 'lncrna_lncRNA_14828', 'lncrna_lncRNA_53546', 'lncrna_lncRNA_51248', 'lncrna_lncRNA_36222', 'lncrna_lncRNA_51246', 'lncrna_lncRNA_1108', 'lncrna_lncRNA_36666', 'lncrna_lncRNA_41454', 'lncrna_lncRNA_36384', 'lncrna_lncRNA_30114', 'lncrna_lncRNA_4623', 'lncrna_lncRNA_4622', 'lncrna_lncRNA_7731', 'lncrna_lncRNA_212', 'lncrna_lncRNA_10198', 'methylation_CpG_ptg000007l_8414342', 'methylation_CpG_ptg000008l_10683345', 'methylation_CpG_ptg000012l_3158600', 'methylation_CpG_ntLink_6_19967405', 'methylation_CpG_ptg000024l_11114429', 'methylation_CpG_ntLink_6_15016386', 'methylation_CpG_ptg000030l_2118830', 'methylation_CpG_ptg000002l_4656069', 'methylation_CpG_ptg000047l_5462688', 'methylation_CpG_ptg000030l_2148139', 'methylation_CpG_ptg000030l_2148131', 'methylation_CpG_ptg000023l_20397031', 'methylation_CpG_ptg000012l_3158624', 'methylation_CpG_ptg000047l_5132540', 'methylation_CpG_ptg000024l_3989836', 'methylation_CpG_ptg000026l_13355677', 'methylation_CpG_ptg000025l_7581109', 'methylation_CpG_ptg000012l_4659246', 'methylation_CpG_ptg000026l_1538403', 'methylation_CpG_ptg000010l_2409266', 'methylation_CpG_ptg000001l_10588885', 'methylation_CpG_ptg000016l_11039590', 'methylation_CpG_ptg000017l_11495641', 'methylation_CpG_ptg000020l_4291010', 'methylation_CpG_ptg000022l_9886152']"
FUN_026486,70,0.43367960113080617,1,0.5663203988691938,FALSE,1,"['mirna_Cluster_16354', 'mirna_Cluster_14532', 'mirna_Cluster_17245', 'mirna_Cluster_2372', 'mirna_Cluster_3301', 'mirna_Cluster_5516', 'mirna_Cluster_17623', 'mirna_Cluster_2500', 'mirna_Cluster_9420', 'mirna_Cluster_14605', 'mirna_Cluster_15097', 'mirna_Cluster_1819', 'mirna_Cluster_14610', 'mirna_Cluster_9786', 'mirna_Cluster_4036', 'lncrna_lncRNA_8980', 'lncrna_lncRNA_2970', 'lncrna_lncRNA_4623', 'lncrna_lncRNA_8463', 'lncrna_lncRNA_8465', 'lncrna_lncRNA_8462', 'lncrna_lncRNA_8460', 'lncrna_lncRNA_4622', 'lncrna_lncRNA_8452', 'lncrna_lncRNA_8455', 'lncrna_lncRNA_8444', 'lncrna_lncRNA_8437', 'lncrna_lncRNA_8439', 'lncrna_lncRNA_51246', 'lncrna_lncRNA_19650', 'lncrna_lncRNA_30683', 'lncrna_lncRNA_18392', 'lncrna_lncRNA_18420', 'lncrna_lncRNA_14828', 'lncrna_lncRNA_47409', 'lncrna_lncRNA_15381', 'lncrna_lncRNA_1108', 'lncrna_lncRNA_30114', 'lncrna_lncRNA_10198', 'lncrna_lncRNA_3220', 'lncrna_lncRNA_2910', 'lncrna_lncRNA_41154', 'lncrna_lncRNA_41155', 'lncrna_lncRNA_41157', 'lncrna_lncRNA_41161', 'methylation_CpG_ptg000047l_5462688', 'methylation_CpG_ptg000002l_2084449', 'methylation_CpG_ptg000031l_12902933', 'methylation_CpG_ptg000002l_4656069', 'methylation_CpG_ptg000033l_974013', 'methylation_CpG_ptg000009l_1702365', 'methylation_CpG_ptg000008l_10683345', 'methylation_CpG_ptg000033l_974047', 'methylation_CpG_ptg000024l_3989836', 'methylation_CpG_ptg000012l_3158600', 'methylation_CpG_ptg000030l_2096656', 'methylation_CpG_ptg000024l_3989812', 'methylation_CpG_ptg000008l_8010383', 'methylation_CpG_ptg000034l_716856', 'methylation_CpG_ptg000012l_3158624', 'methylation_CpG_ntLink_6_12719783', 'methylation_CpG_ptg000031l_12902946', 'methylation_CpG_ptg000020l_14224508', 'methylation_CpG_ptg000001l_5622492', 'methylation_CpG_ptg000047l_346962', 'methylation_CpG_ptg000008l_19740590', 'methylation_CpG_ntLink_1_126184', 'methylation_CpG_ntLink_8_24111069', 'methylation_CpG_ptg000023l_7964434', 'methylation_CpG_ptg000047l_5462703']"
FUN_024775,70,0.3046184325932424,1,0.6953815674067576,FALSE,1,"['mirna_Cluster_16354', 'mirna_Cluster_14532', 'mirna_Cluster_4036', 'mirna_Cluster_3301', 'mirna_Cluster_15097', 'mirna_Cluster_2746', 'mirna_Cluster_5516', 'mirna_Cluster_9420', 'mirna_Cluster_13647', 'mirna_Cluster_2372', 'mirna_Cluster_17245', 'mirna_Cluster_5517', 'mirna_Cluster_1951', 'mirna_Cluster_2500', 'mirna_Cluster_10452', 'lncrna_lncRNA_1108', 'lncrna_lncRNA_51246', 'lncrna_lncRNA_10198', 'lncrna_lncRNA_2970', 'lncrna_lncRNA_18420', 'lncrna_lncRNA_42893', 'lncrna_lncRNA_18508', 'lncrna_lncRNA_1129', 'lncrna_lncRNA_13659', 'lncrna_lncRNA_17967', 'lncrna_lncRNA_25952', 'lncrna_lncRNA_30241', 'lncrna_lncRNA_17993', 'lncrna_lncRNA_36995', 'lncrna_lncRNA_3035', 'lncrna_lncRNA_3220', 'lncrna_lncRNA_20374', 'lncrna_lncRNA_14835', 'lncrna_lncRNA_15381', 'lncrna_lncRNA_51248', 'lncrna_lncRNA_26927', 'lncrna_lncRNA_13524', 'lncrna_lncRNA_4104', 'lncrna_lncRNA_19775', 'lncrna_lncRNA_22101', 'lncrna_lncRNA_27784', 'lncrna_lncRNA_25971', 'lncrna_lncRNA_2910', 'lncrna_lncRNA_8682', 'lncrna_lncRNA_19774', 'methylation_CpG_ptg000002l_4656069', 'methylation_CpG_ptg000002l_4656059', 'methylation_CpG_ptg000017l_5225531', 'methylation_CpG_ptg000020l_14623100', 'methylation_CpG_ptg000016l_5928639', 'methylation_CpG_ptg000027l_4494127', 'methylation_CpG_ptg000015l_10194943', 'methylation_CpG_ptg000047l_5462797', 'methylation_CpG_ptg000002l_4656074', 'methylation_CpG_ptg000047l_6036682', 'methylation_CpG_ptg000031l_12902933', 'methylation_CpG_ntLink_1_126095', 'methylation_CpG_ptg000012l_7873232', 'methylation_CpG_ptg000009l_6401672', 'methylation_CpG_ptg000026l_1041527', 'methylation_CpG_ptg000018l_157248', 'methylation_CpG_ptg000009l_1702365', 'methylation_CpG_ptg000027l_4920405', 'methylation_CpG_ptg000012l_17138721', 'methylation_CpG_ptg000031l_12902946', 'methylation_CpG_ntLink_8_25555935', 'methylation_CpG_ptg000018l_6367390', 'methylation_CpG_ntLink_1_126184', 'methylation_CpG_ptg000020l_4439327', 'methylation_CpG_ptg000036l_4258040']"
FUN_025109,70,0.4663457427951152,1,0.5336542572048848,FALSE,1,"['mirna_Cluster_14532', 'mirna_Cluster_16354', 'mirna_Cluster_15097', 'mirna_Cluster_3301', 'mirna_Cluster_17245', 'mirna_Cluster_5516', 'mirna_Cluster_3226', 'mirna_Cluster_1865', 'mirna_Cluster_2500', 'mirna_Cluster_2372', 'mirna_Cluster_10452', 'mirna_Cluster_14610', 'mirna_Cluster_2746', 'mirna_Cluster_17623', 'mirna_Cluster_9420', 'lncrna_lncRNA_18508', 'lncrna_lncRNA_18392', 'lncrna_lncRNA_8596', 'lncrna_lncRNA_3035', 'lncrna_lncRNA_35024', 'lncrna_lncRNA_17861', 'lncrna_lncRNA_17862', 'lncrna_lncRNA_17863', 'lncrna_lncRNA_17864', 'lncrna_lncRNA_17865', 'lncrna_lncRNA_344', 'lncrna_lncRNA_1123', 'lncrna_lncRNA_345', 'lncrna_lncRNA_18557', 'lncrna_lncRNA_2970', 'lncrna_lncRNA_17967', 'lncrna_lncRNA_8437', 'lncrna_lncRNA_8439', 'lncrna_lncRNA_25410', 'lncrna_lncRNA_25409', 'lncrna_lncRNA_4159', 'lncrna_lncRNA_8444', 'lncrna_lncRNA_38230', 'lncrna_lncRNA_38231', 'lncrna_lncRNA_1125', 'lncrna_lncRNA_53546', 'lncrna_lncRNA_1108', 'lncrna_lncRNA_36666', 'lncrna_lncRNA_8452', 'lncrna_lncRNA_8455', 'methylation_CpG_ptg000002l_4656069', 'methylation_CpG_ptg000149l_72899', 'methylation_CpG_ptg000024l_835249', 'methylation_CpG_ptg000002l_4656059', 'methylation_CpG_ntLink_1_126095', 'methylation_CpG_ptg000015l_9123006', 'methylation_CpG_ptg000031l_12902941', 'methylation_CpG_ptg000031l_12902946', 'methylation_CpG_ptg000031l_12902933', 'methylation_CpG_ptg000001l_3580113', 'methylation_CpG_ptg000007l_3278940', 'methylation_CpG_ptg000002l_1805158', 'methylation_CpG_ptg000015l_9509367', 'methylation_CpG_ptg000016l_5928639', 'methylation_CpG_ptg000012l_1003528', 'methylation_CpG_ntLink_1_126181', 'methylation_CpG_ptg000002l_4656074', 'methylation_CpG_ptg000047l_5462797', 'methylation_CpG_ptg000007l_8414342', 'methylation_CpG_ntLink_1_126184', 'methylation_CpG_ptg000027l_4256141', 'methylation_CpG_ptg000036l_4258040', 'methylation_CpG_ptg000023l_7964434', 'methylation_CpG_ptg000016l_5928051', 'methylation_CpG_ptg000024l_3989836']"
FUN_023213,63,0.1406122351431085,1,0.8593877648568915,FALSE,1,"['mirna_Cluster_1865', 'mirna_Cluster_9366', 'mirna_Cluster_15097', 'mirna_Cluster_11565', 'mirna_Cluster_5685', 'mirna_Cluster_5517', 'mirna_Cluster_14610', 'mirna_Cluster_14532', 'lncrna_lncRNA_18368', 'lncrna_lncRNA_1072', 'lncrna_lncRNA_8640', 'lncrna_lncRNA_29636', 'lncrna_lncRNA_10115', 'lncrna_lncRNA_3202', 'lncrna_lncRNA_6720', 'lncrna_lncRNA_30935', 'lncrna_lncRNA_54173', 'lncrna_lncRNA_21977', 'lncrna_lncRNA_36722', 'lncrna_lncRNA_17892', 'lncrna_lncRNA_4222', 'lncrna_lncRNA_18401', 'lncrna_lncRNA_18402', 'lncrna_lncRNA_18406', 'lncrna_lncRNA_18478', 'lncrna_lncRNA_18408', 'lncrna_lncRNA_4223', 'lncrna_lncRNA_18405', 'lncrna_lncRNA_4224', 'lncrna_lncRNA_18404', 'lncrna_lncRNA_18400', 'lncrna_lncRNA_42796', 'lncrna_lncRNA_51541', 'lncrna_lncRNA_13411', 'lncrna_lncRNA_18407', 'lncrna_lncRNA_4227', 'lncrna_lncRNA_53535', 'lncrna_lncRNA_12186', 'methylation_CpG_ptg000007l_9128409', 'methylation_CpG_ptg000049l_2191584', 'methylation_CpG_ptg000023l_34891835', 'methylation_CpG_ptg000031l_11384620', 'methylation_CpG_ptg000022l_9231411', 'methylation_CpG_ptg000007l_9331659', 'methylation_CpG_ptg000008l_18834200', 'methylation_CpG_ptg000007l_9150287', 'methylation_CpG_ptg000020l_2623686', 'methylation_CpG_ptg000020l_2621733', 'methylation_CpG_ptg000007l_9331662', 'methylation_CpG_ptg000015l_2306079', 'methylation_CpG_ptg000007l_9128425', 'methylation_CpG_ptg000001l_2812970', 'methylation_CpG_ptg000007l_9151675', 'methylation_CpG_ptg000049l_2094811', 'methylation_CpG_ptg000011l_11039614', 'methylation_CpG_ptg000007l_8921451', 'methylation_CpG_ptg000020l_2621718', 'methylation_CpG_ptg000024l_9580155', 'methylation_CpG_ptg000007l_9149190', 'methylation_CpG_ptg000007l_9455483', 'methylation_CpG_ptg000031l_13341842', 'methylation_CpG_ptg000007l_8982907', 'methylation_CpG_ptg000023l_34028156']"
FUN_023551,68,0.18807253576495075,1,0.8119274642350492,FALSE,1,"['mirna_Cluster_17245', 'mirna_Cluster_14532', 'mirna_Cluster_16354', 'mirna_Cluster_15097', 'mirna_Cluster_3301', 'mirna_Cluster_2500', 'mirna_Cluster_10452', 'mirna_Cluster_3109', 'mirna_Cluster_1819', 'mirna_Cluster_2372', 'mirna_Cluster_4036', 'mirna_Cluster_1865', 'mirna_Cluster_14605', 'lncrna_lncRNA_27144', 'lncrna_lncRNA_10568', 'lncrna_lncRNA_25485', 'lncrna_lncRNA_9129', 'lncrna_lncRNA_42772', 'lncrna_lncRNA_27030', 'lncrna_lncRNA_25484', 'lncrna_lncRNA_18419', 'lncrna_lncRNA_30056', 'lncrna_lncRNA_28789', 'lncrna_lncRNA_28790', 'lncrna_lncRNA_36226', 'lncrna_lncRNA_899', 'lncrna_lncRNA_51309', 'lncrna_lncRNA_40567', 'lncrna_lncRNA_42106', 'lncrna_lncRNA_9059', 'lncrna_lncRNA_9058', 'lncrna_lncRNA_52197', 'lncrna_lncRNA_32612', 'lncrna_lncRNA_51532', 'lncrna_lncRNA_291', 'lncrna_lncRNA_32614', 'lncrna_lncRNA_32615', 'lncrna_lncRNA_8524', 'lncrna_lncRNA_32616', 'lncrna_lncRNA_8523', 'lncrna_lncRNA_42773', 'lncrna_lncRNA_42774', 'lncrna_lncRNA_30635', 'methylation_CpG_ptg000026l_14660196', 'methylation_CpG_ptg000024l_10988198', 'methylation_CpG_ptg000030l_2489135', 'methylation_CpG_ptg000008l_18587895', 'methylation_CpG_ntLink_6_10523292', 'methylation_CpG_ptg000030l_2489143', 'methylation_CpG_ptg000020l_2799007', 'methylation_CpG_ptg000020l_14496153', 'methylation_CpG_ntLink_6_10523294', 'methylation_CpG_ptg000008l_18986442', 'methylation_CpG_ptg000015l_9451416', 'methylation_CpG_ptg000020l_4438520', 'methylation_CpG_ptg000026l_14660255', 'methylation_CpG_ntLink_6_18375952', 'methylation_CpG_ptg000018l_13922662', 'methylation_CpG_ptg000027l_14428399', 'methylation_CpG_ptg000023l_9386332', 'methylation_CpG_ntLink_6_18375774', 'methylation_CpG_ptg000049l_2091478', 'methylation_CpG_ptg000036l_4692784', 'methylation_CpG_ptg000019l_3515187', 'methylation_CpG_ptg000015l_9569926', 'methylation_CpG_ptg000015l_9446516', 'methylation_CpG_ptg000021l_8434453', 'methylation_CpG_ptg000015l_9446548']"
FUN_025410,70,0.29980780040481947,1,0.7001921995951805,FALSE,1,"['mirna_Cluster_10452', 'mirna_Cluster_13647', 'mirna_Cluster_3109', 'mirna_Cluster_17623', 'mirna_Cluster_5516', 'mirna_Cluster_1865', 'mirna_Cluster_9380', 'mirna_Cluster_14532', 'mirna_Cluster_1819', 'mirna_Cluster_14692', 'mirna_Cluster_2372', 'mirna_Cluster_1836', 'mirna_Cluster_5603', 'mirna_Cluster_9420', 'mirna_Cluster_4034', 'lncrna_lncRNA_4618', 'lncrna_lncRNA_4620', 'lncrna_lncRNA_38535', 'lncrna_lncRNA_10833', 'lncrna_lncRNA_32667', 'lncrna_lncRNA_36818', 'lncrna_lncRNA_2327', 'lncrna_lncRNA_41524', 'lncrna_lncRNA_5813', 'lncrna_lncRNA_46197', 'lncrna_lncRNA_38536', 'lncrna_lncRNA_46219', 'lncrna_lncRNA_46220', 'lncrna_lncRNA_46621', 'lncrna_lncRNA_38537', 'lncrna_lncRNA_38538', 'lncrna_lncRNA_9119', 'lncrna_lncRNA_32666', 'lncrna_lncRNA_38457', 'lncrna_lncRNA_45624', 'lncrna_lncRNA_30693', 'lncrna_lncRNA_35724', 'lncrna_lncRNA_37321', 'lncrna_lncRNA_2883', 'lncrna_lncRNA_38540', 'lncrna_lncRNA_38539', 'lncrna_lncRNA_3492', 'lncrna_lncRNA_2348', 'lncrna_lncRNA_41033', 'lncrna_lncRNA_53894', 'methylation_CpG_ptg000018l_8075403', 'methylation_CpG_ptg000035l_8268744', 'methylation_CpG_ntLink_8_2032290', 'methylation_CpG_ptg000025l_13905997', 'methylation_CpG_ptg000015l_2226240', 'methylation_CpG_ptg000020l_14227734', 'methylation_CpG_ptg000036l_4710194', 'methylation_CpG_ptg000027l_9521240', 'methylation_CpG_ptg000008l_10683343', 'methylation_CpG_ptg000026l_5744243', 'methylation_CpG_ptg000023l_34179281', 'methylation_CpG_ptg000001l_8756760', 'methylation_CpG_ptg000012l_5394582', 'methylation_CpG_ptg000018l_15825775', 'methylation_CpG_ptg000036l_4141303', 'methylation_CpG_ptg000012l_5394684', 'methylation_CpG_ptg000027l_12307016', 'methylation_CpG_ptg000035l_8268750', 'methylation_CpG_ptg000001l_6006966', 'methylation_CpG_ptg000008l_11784679', 'methylation_CpG_ptg000018l_13076216', 'methylation_CpG_ptg000018l_15825757', 'methylation_CpG_ptg000012l_19735456', 'methylation_CpG_ptg000020l_13483616', 'methylation_CpG_ptg000001l_7843931']"
FUN_025975,70,0.4003516038510102,1,0.5996483961489898,FALSE,1,"['mirna_Cluster_14532', 'mirna_Cluster_1865', 'mirna_Cluster_1819', 'mirna_Cluster_3109', 'mirna_Cluster_14605', 'mirna_Cluster_5516', 'mirna_Cluster_17623', 'mirna_Cluster_15097', 'mirna_Cluster_16354', 'mirna_Cluster_14692', 'mirna_Cluster_14146', 'mirna_Cluster_13327', 'mirna_Cluster_2372', 'mirna_Cluster_14610', 'mirna_Cluster_17245', 'lncrna_lncRNA_21474', 'lncrna_lncRNA_45016', 'lncrna_lncRNA_45015', 'lncrna_lncRNA_30290', 'lncrna_lncRNA_30288', 'lncrna_lncRNA_30289', 'lncrna_lncRNA_30286', 'lncrna_lncRNA_30287', 'lncrna_lncRNA_30284', 'lncrna_lncRNA_41453', 'lncrna_lncRNA_30282', 'lncrna_lncRNA_30283', 'lncrna_lncRNA_30281', 'lncrna_lncRNA_7714', 'lncrna_lncRNA_7715', 'lncrna_lncRNA_7712', 'lncrna_lncRNA_18162', 'lncrna_lncRNA_44803', 'lncrna_lncRNA_13373', 'lncrna_lncRNA_19633', 'lncrna_lncRNA_3934', 'lncrna_lncRNA_20122', 'lncrna_lncRNA_18163', 'lncrna_lncRNA_2798', 'lncrna_lncRNA_30624', 'lncrna_lncRNA_54099', 'lncrna_lncRNA_14753', 'lncrna_lncRNA_9119', 'lncrna_lncRNA_2797', 'lncrna_lncRNA_41139', 'methylation_CpG_ptg000008l_2202936', 'methylation_CpG_ptg000012l_15777465', 'methylation_CpG_ptg000012l_993626', 'methylation_CpG_ptg000012l_10115357', 'methylation_CpG_ptg000027l_7575122', 'methylation_CpG_ntLink_8_21033856', 'methylation_CpG_ntLink_8_14965388', 'methylation_CpG_ptg000016l_3140931', 'methylation_CpG_ptg000009l_4940070', 'methylation_CpG_ptg000009l_4939987', 'methylation_CpG_ptg000027l_7575134', 'methylation_CpG_ptg000020l_14852187', 'methylation_CpG_ptg000022l_9231379', 'methylation_CpG_ptg000020l_14852165', 'methylation_CpG_ptg000008l_2202954', 'methylation_CpG_ptg000024l_4149013', 'methylation_CpG_ntLink_8_31003149', 'methylation_CpG_ptg000027l_7575111', 'methylation_CpG_ptg000027l_7575066', 'methylation_CpG_ptg000001l_5622508', 'methylation_CpG_ptg000020l_16600226', 'methylation_CpG_ptg000015l_10054236', 'methylation_CpG_ptg000027l_7575099', 'methylation_CpG_ptg000008l_11205566', 'methylation_CpG_ptg000027l_7575064']"
