"","ACR-139-TP1","ACR-139-TP2","ACR-139-TP3","ACR-139-TP4","ACR-145-TP1","ACR-145-TP2","ACR-145-TP3","ACR-145-TP4","ACR-150-TP1","ACR-150-TP2","ACR-150-TP3","ACR-150-TP4","ACR-173-TP1","ACR-173-TP2","ACR-173-TP3","ACR-173-TP4","ACR-186-TP1","ACR-186-TP2","ACR-186-TP3","ACR-186-TP4","ACR-225-TP1","ACR-225-TP2","ACR-225-TP3","ACR-225-TP4","ACR-229-TP1","ACR-229-TP2","ACR-229-TP3","ACR-229-TP4","ACR-237-TP1","ACR-237-TP2","ACR-237-TP3","ACR-237-TP4","ACR-244-TP1","ACR-244-TP2","ACR-244-TP3","ACR-244-TP4","ACR-265-TP1","ACR-265-TP2","ACR-265-TP3","ACR-265-TP4"
"CpG_ptg000004l_4759947",18.181818,14.814815,29.62963,28,28.571429,54.545455,26.086957,50,37.5,45.833333,44,42.105263,30.434783,28.571429,3.571429,11.111111,9.090909,27.272727,21.428571,26.923077,32.432432,19.047619,20.37037,12.698413,29.787234,31.372549,15.909091,21.621622,56.756757,48.387097,58.333333,38.461538,16.666667,27.272727,28.571429,22.727273,54.545455,50,48.275862,70.588235
"CpG_ptg000004l_4759951",23.529412,20,25,23.809524,37.037037,64.285714,36.842105,64.705882,30,28,34.782609,33.333333,31.578947,27.272727,8,10.526316,9.090909,28.571429,23.076923,23.076923,30.088496,14.634146,12.5,14.285714,32.608696,29.090909,18.604651,23.684211,37.5,36.666667,47.826087,28,30.612245,47.5,35.714286,30.434783,66.666667,71.428571,60.869565,73.333333
"CpG_ptg000004l_4759963",20,19.047619,22.222222,26.086957,27.027027,51.428571,25,44,24.324324,28,32.258065,28.571429,29.166667,26.666667,3.333333,4.545455,8,35,13.333333,20,28.571429,15.686275,10.526316,11.428571,30.612245,32.692308,19.512195,23.076923,31.428571,33.333333,41.935484,25.806452,35.294118,48.837209,44.444444,29.787234,51.612903,52.941176,50,68.421053
"CpG_ptg000004l_4760190",26.086957,14.285714,22.222222,5.263158,33.333333,30.952381,32.258065,41.860465,22.580645,46.428571,53.333333,37.5,19.047619,6.25,20.454545,19.047619,13.043478,11.538462,9.090909,10.526316,16.666667,20,6.779661,14.516129,25.490196,20.408163,20.512821,26.666667,47.826087,43.333333,54.166667,38.461538,21.818182,38.636364,30,20,48.275862,53.571429,26.923077,37.037037
"CpG_ptg000004l_4760200",29.166667,14.285714,21.875,11.111111,35.483871,27.906977,32.142857,41.463415,18.75,44.827586,54.83871,39.130435,21.621622,6.25,21.052632,18.421053,16.666667,8.695652,9.375,5.263158,11.304348,19.354839,4.081633,12.5,22,15.217391,13.888889,35.714286,50,51.724138,52.173913,40,21.818182,40.909091,30,20.930233,48.275862,48.148148,26.923077,40.740741
"CpG_ptg000004l_13797304",26.829268,14.634146,16.27907,27.777778,34.782609,31.578947,40,44.444444,36.363636,56.521739,52,62.068966,31.578947,50,40,39.285714,35.483871,70.588235,45.833333,54.545455,7.894737,54.285714,10.526316,39.130435,20,32.432432,25.925926,23.333333,47.826087,70.833333,61.290323,46.666667,31.818182,41.666667,70.588235,44.736842,35.714286,35.714286,22.222222,8.333333
"CpG_ptg000004l_13797350",17.5,20.754717,12.5,38.181818,36.363636,32.352941,30,50,40,58.823529,51.351351,52.777778,22.222222,26.923077,31.25,30.769231,42,66.666667,38.709677,50,30.188679,37.5,4.166667,37.142857,23.076923,26.829268,15.625,22.580645,36.585366,61.764706,50,47.368421,51.162791,59.259259,70.833333,50,41.666667,35,42.857143,35.294118
"CpG_ptg000004l_13797388",7.894737,13.461538,4.255319,21.818182,42.857143,37.5,23.809524,57.692308,36.363636,32.142857,25.581395,31.428571,15,16.666667,25,15.789474,20.512821,65.217391,13.636364,52.631579,25,21.212121,17.647059,13.333333,25,38.235294,18.75,36,36.538462,37.209302,24.444444,45.714286,52.083333,60.714286,68,48.979592,18.518519,40.909091,31.034483,35
"CpG_ptg000004l_13797417",2.380952,9.090909,8.571429,14.893617,46.153846,38.709677,27.777778,65.384615,34.146341,28,22,13.793103,35.294118,34.615385,18.75,21.052632,40,72,47.368421,70,37.777778,39.285714,25,32.142857,31.25,18.75,25.806452,16.666667,17.391304,19.565217,13.333333,32.352941,56.521739,69.69697,75.862069,62.790698,22.222222,40,25.925926,43.75
"CpG_ptg000004l_13797472",2.702703,13.953488,8.108108,14.285714,46.428571,32.258065,47.058824,41.935484,27.083333,20.689655,17.857143,23.684211,17.647059,42.307692,18.518519,36.842105,28.205128,29.032258,53.846154,34.782609,22.641509,26.923077,16,32.258065,23.684211,16,21.428571,14.285714,11.904762,7.894737,11.764706,25.806452,48.648649,48.484848,69.230769,55.319149,20,30,31.818182,42.857143
"CpG_ptg000004l_13797536",43.75,50,36.585366,50,68,50,55,72.222222,41.666667,56.521739,46.938776,43.243243,48.148148,66.666667,29.032258,27.586207,69.767442,64.516129,56.521739,72,24.444444,51.851852,50,54.545455,47.5,60.869565,42.307692,57.142857,57.575758,77.142857,57.446809,63.333333,60,55.172414,80.952381,57.777778,57.692308,57.142857,60.869565,52.380952
"CpG_ptg000004l_13797539",43.902439,48.648649,30,46.938776,75,50,57.894737,72.972973,42.857143,60.869565,48,43.243243,37.037037,36.842105,17.241379,22.222222,70.731707,68.965517,61.904762,72,28.888889,48,52.173913,54.545455,41.025641,56.521739,40,53.846154,59.375,81.25,59.574468,60.714286,56.25,50,63.636364,60,50,59.259259,60.869565,57.142857
"CpG_ptg000004l_13797556",42.857143,51.219512,43.243243,50,76.470588,60,64.285714,71.875,75,63.157895,58.974359,41.37931,42.857143,70,30,28,60,82.608696,55.555556,73.684211,32.432432,47.619048,58.823529,40,47.222222,55.555556,39.285714,58.064516,67.741935,78.571429,64.864865,68,56,53.333333,61.111111,63.636364,64.705882,68.421053,60,64.285714
"CpG_ptg000004l_13799933",31.111111,33.962264,12.820513,39.02439,26.086957,5.555556,41.666667,45.454545,40,48.275862,36,40.625,62.5,26.315789,38.888889,42.857143,52.631579,66.666667,32,84.615385,42.574257,23.529412,16.666667,33.333333,21.621622,28.571429,30.434783,33.333333,57.575758,56,46.666667,59.259259,41.935484,46.153846,46.153846,29.411765,53.333333,20,50,23.076923
"CpG_ptg000004l_13799943",32.55814,30.769231,14.634146,36.842105,45.833333,22.222222,45.454545,54.545455,36.363636,55.555556,46.428571,36.363636,62.5,11.111111,32.258065,28.571429,50,60,32,79.166667,16,18.75,12,42.105263,23.529412,32.142857,26.086957,25.925926,47.058824,53.846154,48.275862,55.555556,45.16129,44.827586,35.714286,27.027027,46.153846,30,40,27.272727
"CpG_ptg000004l_13799961",32.55814,35.59322,17.073171,39.393939,50,35.294118,53.846154,50,35.483871,58.333333,50,35.714286,62.5,30,45.714286,33.333333,38.888889,66.666667,59.090909,83.333333,44.036697,33.333333,7.692308,45.454545,30.30303,42.857143,30.769231,27.586207,48.484848,50,48,50,44.117647,42.857143,38.461538,24.324324,57.142857,27.272727,46.666667,36.363636
"CpG_ptg000004l_13799970",30.232558,26.785714,19.148936,37.931034,51.851852,33.333333,53.846154,60,28.125,54.545455,44,35.483871,43.75,28.571429,45.945946,35.714286,38.095238,62.5,50,80.769231,39.215686,38.888889,15.384615,22.727273,13.793103,25.925926,24.137931,17.241379,47.058824,44,42.307692,50,44.444444,41.37931,36.363636,31.578947,63.636364,27.272727,50,40
"CpG_ptg000004l_13802509",10.526316,29.032258,6.976744,30.434783,50,76.190476,38.461538,69.230769,50,58.823529,36.842105,40.740741,32.352941,14.285714,28.26087,18.421053,55.263158,76.923077,65.217391,76.470588,2.222222,17.647059,21.052632,34.615385,40,58.823529,52.380952,47.826087,55.555556,41.176471,38.888889,57.894737,64.102564,39.130435,50,51.020408,27.272727,18.181818,44.444444,50
"CpG_ptg000004l_13802525",4.347826,30,12.280702,18.75,45,73.913043,41.666667,73.333333,50,52.631579,60.869565,46.153846,36.363636,13.333333,29.545455,24.324324,55.263158,81.481481,71.428571,84.210526,37.5,25,21.428571,28.125,26.666667,44,42.307692,46.153846,57.692308,44.444444,50,66.666667,62.790698,45.833333,52.173913,53.191489,63.636364,27.272727,61.111111,47.058824
"CpG_ptg000004l_13802552",8,34.090909,12.5,12.195122,36.363636,40,42.857143,33.333333,24.528302,31.818182,44,39.285714,8.823529,10,9.090909,18.421053,34.146341,51.851852,35.714286,63.157895,43.902439,38.095238,10.344828,28.125,31.428571,44.444444,42.307692,32.142857,37.5,35.294118,40,40.909091,51.219512,28.571429,39.130435,44.897959,26.666667,25,23.529412,26.315789
"CpG_ptg000004l_13802561",11.111111,36.363636,13.793103,17.073171,28.571429,38.095238,31.25,26.315789,29.411765,39.130435,40.740741,41.37931,18.181818,9.52381,13.636364,17.948718,41.463415,58.62069,40.740741,61.904762,48.648649,35,18.75,31.034483,33.333333,46.153846,37.5,27.586207,36.363636,36.842105,46.153846,34.782609,51.219512,33.333333,43.478261,40.816327,31.25,15.384615,5.882353,16.666667
"CpG_ptg000004l_13802603",17.857143,33.333333,20.689655,28.571429,23.809524,61.111111,42.857143,52.941176,26.190476,36.363636,41.666667,39.285714,44.827586,52.380952,36.956522,30.769231,51.428571,53.125,40,57.142857,52,36.363636,33.333333,44.827586,37.142857,43.478261,43.478261,29.166667,53.846154,50,61.538462,42.857143,51.351351,33.333333,57.894737,59.52381,66.666667,27.272727,37.5,69.230769
"CpG_ptg000004l_13902304",9.375,17.857143,14.285714,19.354839,23.076923,30.30303,16,12.5,16.666667,29.411765,15.789474,19.354839,15.384615,13.793103,7.407407,3.571429,19.230769,40,13.636364,16.666667,90.909091,21.73913,15.384615,8.571429,10.638298,33.333333,11.428571,11.764706,37.5,12.5,17.948718,26.315789,21.052632,29.62963,29.62963,32.20339,18.75,6.896552,25,26.666667
"CpG_ptg000004l_14159678",60.606061,38.461538,45.833333,37.931034,28.947368,36.842105,34.782609,24.444444,34.615385,53.333333,52.631579,33.333333,27.777778,53.846154,56.25,45.454545,26.086957,8.695652,27.777778,19.047619,4.761905,46.153846,33.333333,38.461538,33.333333,39.130435,48.148148,56.25,28,23.809524,57.894737,21.052632,31.578947,13.636364,42.307692,38.095238,24.242424,31.818182,16.666667,34.782609
"CpG_ptg000007l_6507322",36.363636,48.148148,25,17.241379,15.625,31.25,14.285714,16.666667,59.090909,75,80.769231,67.857143,78.571429,81.25,64.705882,12.5,29.411765,38.461538,17.647059,50,33.333333,57.142857,19.047619,45,44,41.176471,36.363636,21.73913,82.142857,80.769231,93.103448,76,33.333333,53.846154,50,21.428571,27.586207,5,17.391304,4.166667
"CpG_ptg000007l_6507381",28.571429,18.518519,20.689655,25,13.793103,11.111111,30.434783,25,73.076923,86.363636,60,74.074074,40.740741,71.428571,16.666667,30,20,18.181818,16.666667,28.571429,22.222222,52.941176,52,41.176471,37.5,28.571429,38.461538,42.857143,60,70.833333,88.461538,60,43.75,50,57.142857,29.411765,34.375,15.789474,13.636364,8.333333
"CpG_ptg000007l_6510242",2.083333,2.173913,1.754386,3.703704,4.166667,11.864407,1.612903,10.344828,13.636364,20,11.111111,7.317073,13.043478,20,7.317073,10.25641,11.320755,2.941176,8.823529,14.285714,5.555556,23.809524,20,24.137931,9.803922,22.44898,12.280702,14,14.634146,37.5,22.44898,23.684211,29.268293,11.538462,6.25,20,2.12766,8.163265,8.219178,5.172414
"CpG_ptg000007l_9140420",19.71831,14.473684,17.105263,15.714286,35,40.47619,14.285714,30.769231,34.090909,23.333333,34.782609,8.333333,15,20.833333,7.692308,6.060606,3.703704,10.526316,1.960784,26.829268,5.172414,39.285714,24.489796,50,50,36,32.352941,36.666667,44.897959,36.734694,46.511628,18.75,53.125,71.428571,57.142857,45,35.714286,35.714286,30.769231,35
"CpG_ptg000007l_9140443",18.644068,25.757576,25.373134,21.666667,41.025641,56.410256,33.333333,35,40,32.142857,47.826087,24.324324,23.529412,36.842105,11.428571,16.666667,5.769231,14.035088,2.173913,29.72973,8.62069,56,24.444444,55,72.727273,52.941176,36.363636,43.333333,50.980392,49.019608,57.142857,30.434783,73.529412,72.413793,65.217391,62.5,44.827586,52.380952,47.222222,57.142857
"CpG_ptg000007l_9140445",22.413793,28.125,25.396825,26.315789,42.105263,52.631579,34.375,35,39.02439,33.333333,46.666667,22.857143,23.529412,33.333333,12.5,19.047619,6.25,13.461538,2.380952,30.555556,10.714286,56.521739,26.829268,63.636364,74.193548,50,34.375,39.285714,52,47.058824,58.974359,31.818182,72.727273,72.413793,63.636364,62.5,44.827586,52.380952,48.571429,50
"CpG_ptg000007l_9140460",12.068966,12.307692,11.864407,9.836066,45.16129,45.945946,17.241379,37.142857,30.555556,41.37931,32.5,21.875,20,23.809524,10.344828,18.181818,3.703704,12,6.060606,27.586207,11.538462,47.619048,25,38.709677,76,52.173913,29.032258,42.307692,39.583333,37.735849,47.222222,27.777778,65.517241,74.074074,60.869565,59.459459,27.586207,41.666667,35.483871,40
"CpG_ptg000007l_9140467",12.727273,18.644068,8.62069,14.285714,48.387097,52.941176,17.241379,38.235294,36.111111,36,37.5,27.272727,17.647059,21.052632,8,23.809524,3.703704,12.765957,3.125,24.137931,7.843137,58.333333,24,44.827586,72,46.666667,31.034483,37.037037,38.297872,36.363636,35.135135,19.444444,67.741935,70.37037,69.565217,51.282051,25.925926,41.176471,48.275862,47.058824
"CpG_ptg000007l_9140504",24.074074,24.390244,27.272727,29.824561,44.827586,62.068966,48.387097,47.826087,41.176471,50,58.333333,44.827586,22.727273,17.647059,15,22.222222,15.789474,18.604651,24,20.689655,9.756098,47.619048,23.529412,53.846154,71.428571,54.054054,31.578947,65.384615,59.090909,56.410256,56.410256,40,70.37037,77.777778,63.157895,64.864865,36,45,55.172414,57.894737
"CpG_ptg000007l_9140570",31.428571,22.857143,26.086957,25.641026,50,56,42.857143,45.833333,40,26.666667,74.074074,35.294118,33.333333,38.461538,16.666667,10,9.090909,15.384615,16.666667,30,20,33.333333,13.333333,46.153846,54.166667,60.714286,50,47.368421,51.724138,60,51.219512,47.619048,59.090909,72.727273,77.777778,72.727273,45.833333,45,42.105263,33.333333
"CpG_ptg000007l_9141240",8.064516,17.857143,4.255319,9.090909,10.25641,14.285714,14.814815,11.363636,37.5,13.333333,22.222222,15,6.451613,7.692308,9.090909,4,5,4.878049,6.451613,8.888889,23.529412,14.814815,25,21.428571,10,12.121212,17.241379,16,23.076923,34.615385,37.5,36.842105,23.333333,36.363636,23.529412,14.634146,16.666667,18.918919,24.390244,35.294118
"CpG_ptg000007l_9141310",17.105263,16.438356,11.25,18.181818,25.490196,41.666667,28.947368,33.870968,42.307692,37.5,40,38.461538,7.692308,13.888889,8.510638,2.040816,8.108108,3.846154,4.651163,7.272727,11.111111,31.428571,30.769231,32.142857,29.545455,24,29.411765,22.580645,26.315789,30,33.333333,41.37931,36.170213,43.478261,35,20.754717,44.444444,39.473684,26.415094,33.333333
"CpG_ptg000007l_9141333",19.753086,19.230769,9.638554,17.1875,18,31.428571,32.5,28.333333,33.333333,26,22.857143,32.142857,8,12.820513,5.769231,3.448276,7.317073,3.389831,2.040816,9.259259,9.52381,21.212121,14.705882,35.483871,25.531915,25.862069,21.052632,21.875,23.809524,24.242424,23.809524,32.258065,28.846154,37.209302,23.809524,18.032787,42.105263,37.142857,20,25
"CpG_ptg000007l_9141455",24.285714,25,19.148936,27.586207,28.571429,32.432432,25.925926,31.428571,52.380952,29.032258,56.756757,52,10.526316,17.647059,27.777778,25.806452,7.692308,7.5,13.888889,9.090909,10,36.111111,46.428571,41.935484,32.352941,29.72973,30.555556,29.032258,38.888889,34.285714,47.619048,46.666667,72.222222,50,42.105263,47.368421,25.925926,26.666667,28.947368,33.333333
"CpG_ptg000007l_9141599",35.555556,29.411765,40.740741,42.553191,33.333333,53.571429,57.142857,51.515152,39.130435,56.521739,62.068966,43.478261,12.5,21.052632,21.428571,9.090909,12.5,11.111111,10.526316,15.384615,6.666667,55.555556,16.666667,60,58.62069,62.068966,47.058824,53.333333,34.782609,52,41.37931,38.095238,80,64,68.75,52,72.727273,41.176471,40,36.363636
"CpG_ptg000008l_160471",52.380952,42.857143,50,64.285714,78.947368,60,77.777778,46.666667,69.230769,82.352941,68,52,56.25,63.636364,72.727273,80,75,57.894737,60,53.333333,41.37931,73.333333,83.333333,50,50,50,46.153846,58.823529,50,75,61.111111,60,52.941176,52.380952,44.444444,43.478261,61.904762,68.75,84.210526,71.428571
"CpG_ptg000008l_12775406",33.333333,29.166667,36,64.285714,11.764706,26.315789,25.925926,25,31.111111,5.882353,26.315789,17.647059,25,16.666667,31.428571,16.129032,50,20,28.571429,23.529412,48.387097,12.5,28.571429,46.153846,23.809524,14.814815,22.727273,26.666667,14.285714,36.363636,26.666667,35.294118,17.391304,26.315789,20,26.666667,16.666667,16.666667,29.411765,35.294118
"CpG_ptg000008l_12775417",33.333333,13.636364,16.666667,64.285714,5.555556,20,12,16.666667,17.777778,7.142857,33.333333,11.764706,17.647059,14.285714,17.142857,15.151515,55.555556,20,30,20,46.875,13.333333,30,36.363636,16.666667,15,20,40,4.347826,40,29.411765,25,9.52381,35.294118,6.666667,25,14.285714,15.789474,33.333333,20
"CpG_ptg000008l_18855057",76.470588,91.666667,47.368421,82.352941,76.923077,63.157895,29.411765,50,65,70,75,83.333333,64.285714,63.636364,47.368421,52.941176,52.941176,25,70.833333,46.153846,5.479452,60,70.588235,78.947368,70,56.25,76.923077,20,66.666667,58.333333,63.636364,58.333333,79.166667,95.454545,100,90.909091,50,64.705882,36.842105,66.666667
"CpG_ptg000008l_18855107",27.777778,35.714286,41.176471,27.272727,62.5,45.454545,72.222222,56.521739,68.75,100,77.777778,92.857143,38.888889,58.333333,43.478261,50,47.058824,33.333333,70,35.714286,4,33.333333,42.857143,47.368421,80,81.25,100,72.727273,92.307692,90.909091,94.736842,76.190476,48.275862,57.142857,61.904762,72,69.230769,76.923077,50,46.153846
"CpG_ptg000008l_18855114",20,20,10.526316,13.636364,66.666667,54.166667,70.588235,52.380952,75,100,94.736842,92.307692,33.333333,72.727273,52.173913,20,26.315789,13.333333,61.538462,33.333333,6.17284,64.285714,71.428571,47.058824,83.333333,80,90.909091,62.5,85.714286,40,88.888889,68.421053,60,66.666667,82.352941,76.923077,57.142857,53.333333,38.888889,50
"CpG_ptg000008l_19954852",45,29.166667,32,29.62963,14.285714,40.909091,22.222222,29.166667,44.827586,16,47.619048,33.333333,47.058824,57.142857,46.666667,38.461538,36.842105,23.076923,16.666667,47.368421,41.025641,35,34.782609,53.846154,36.666667,46.153846,52,47.619048,23.076923,61.111111,30.434783,32.352941,39.285714,50,41.666667,65.517241,36.585366,12,22.727273,50
"CpG_ptg000008l_19954859",42.857143,25,32,37.037037,7.142857,36.363636,22.222222,29.166667,48.387097,24,52.380952,36.666667,56.25,46.666667,46.666667,46.153846,36.842105,22.222222,25,57.894737,34.146341,45,39.130435,50,34.482759,37.037037,52,50,23.076923,70.588235,33.333333,37.142857,35.714286,47.058824,30.769231,62.068966,37.5,25.925926,30.434783,50
"CpG_ptg000008l_19954864",40.909091,28,45.833333,40.740741,7.142857,37.5,22.222222,26.923077,50,25,60,41.37931,52.941176,50,46.666667,46.153846,40,25.925926,25,57.894737,34.146341,45.454545,47.826087,53.846154,37.931034,42.857143,52,47.619048,23.076923,64.705882,31.818182,37.142857,39.285714,60,42.857143,62.068966,39.02439,29.62963,31.818182,50
"CpG_ptg000009l_18122240",5.263158,6.122449,11.363636,3.030303,30.434783,25,25,21.875,20,11.111111,36.111111,42.857143,12.244898,17.857143,10.714286,4.545455,9.803922,22.222222,17.241379,24,16.666667,7.407407,15.789474,11.111111,13.461538,19.047619,11.627907,6.976744,7.692308,32.258065,32.352941,22.727273,30,18.181818,17.241379,24.324324,45.833333,18.75,23.076923,14.285714
"CpG_ptg000009l_18122275",5.405405,6,13.636364,6.666667,41.666667,33.333333,28.571429,19.354839,20.512821,10.526316,37.837838,39.473684,11.764706,14.285714,9.677419,4,11.111111,12.5,27.586207,20.930233,13.114754,12.903226,13.888889,8.333333,13.207547,13.953488,14.893617,12.195122,18.518519,40.625,31.428571,38.095238,25.714286,12.903226,19.354839,25,44.444444,26.666667,19.230769,16.666667
"CpG_ptg000011l_1580869",60,66.666667,46.153846,77.777778,26.190476,33.333333,20,28,27.777778,16,45.833333,25,33.333333,64.285714,17.647059,7.692308,42.857143,45.238095,48.387097,63.333333,40,64.285714,23.529412,28.125,36.666667,31.147541,46,28.26087,26.470588,35.294118,23.913043,41.935484,45.945946,65,50,48.484848,25.806452,33.333333,25.925926,20
"CpG_ptg000011l_1580956",64,64.705882,50,72.222222,38.709677,56.25,40.625,41.666667,19.148936,18.918919,34.482759,26.470588,53.846154,66.666667,50,47.058824,22.222222,45.454545,37.837838,44,30,58.823529,38.095238,45.16129,42.105263,51.785714,43.137255,30,25.714286,36.111111,34.883721,34.285714,48.648649,81.818182,47.619048,54.545455,38.709677,27.586207,60,41.176471
"CpG_ptg000011l_1580983",52.380952,77.777778,54.166667,71.428571,40.625,57.692308,28.125,36.111111,23.529412,20.512821,29.411765,28.205128,64.705882,76.923077,47.368421,61.111111,36,50.943396,40.47619,48,40,50,32.142857,40.625,41.860465,51.724138,41.818182,45.454545,29.72973,31.578947,34.693878,29.545455,52.5,78.26087,58.333333,51.351351,25.806452,26.666667,44.736842,42.857143
"CpG_ptg000011l_5274284",21.73913,34.375,27.586207,23.809524,56.25,46.666667,30.769231,35.294118,60,68.571429,56.862745,57.894737,6.060606,25,29.166667,10.526316,52,68.181818,59.090909,45.454545,25,55.555556,33.333333,61.111111,29.72973,20.588235,16.666667,18.181818,53.333333,71.73913,69.491525,75,66.666667,57.894737,70,71.428571,29.411765,42.105263,33.333333,40
