ME6	ME18	ME33	ME35	ME38	ME43	ME12	ME26	ME13	ME7	ME14	ME2	ME23	ME36	ME15	ME21	ME51	ME46	ME0	ME20	ME47	ME41	ME44	ME11	ME16	ME25	ME34	ME49	ME39	ME48	ME52	ME50	ME31	ME28	ME32	ME40	ME53	ME3	ME5	ME19	ME27	ME45	ME22	ME30	ME29	ME37	ME24	ME1	ME17	ME4	ME10	ME42	ME8	ME9
0.290893967837857	0.411952305818239	0.274867126976784	0.0773746996372149	0.215636074070524	0.18221038745706	0.339048965875258	0.243140466142546	-0.159800102238919	-0.186317891042457	-0.149760015133696	0.0890657263239489	0.262390924113593	0.157809328896448	-0.108181926283758	-0.0850336457852692	0.17220168045912	0.233465597411643	0.0238487775557098	0.167765663039415	-0.14014770194677	-0.150333294837001	-0.0601158074985379	-0.132452549195351	0.122566676592061	-0.0943473013923475	-0.137606536979918	-0.121630763211422	-0.175135419804132	-0.198114647393804	-0.145676215175802	-0.133884043108019	-0.171511904528112	-0.179789085121677	-0.121175729030674	0.136417075458934	-0.0862234981701173	0.0516617742543277	0.248592077247399	0.0372546374450339	0.23461139736036	-0.110012832018355	-0.130262426305423	-0.191100999391443	-0.314573767857783	-0.176017368529371	-0.195976479021652	-0.144257195756989	-0.209220090182354	-0.345138390780545	-0.251510289187973	-0.311997950294143	-0.259351761240159	-0.368008142611219
-0.0339997734283223	-0.105230174310265	0.00762681136473652	0.161230253589275	-0.172140663295274	0.149679752170804	-0.0271700463421642	0.00669065919422985	-0.162860402341749	0.0209767064444005	-0.108482761347603	-0.121583147736641	-0.127455832473517	0.0155246228167788	0.00852223186160205	-0.00562822998197962	0.142887029486191	-0.202292032261468	-0.184074115767398	-0.253289970333517	0.338019914548373	0.372305539379847	0.471307236305359	0.065031540370379	-0.00816875515935465	-0.020118358015863	-0.0450847970948497	0.0389142950904058	-0.127346882521696	0.0203805764858191	-0.122551118288761	-0.107224276623988	0.292940846740541	-0.00185903394509688	-0.0426376142692316	-0.167467122728708	-0.0090149021372147	0.129051294933208	0.0551705829144053	0.0254571661118142	-0.110008878072985	-0.10936050795655	-0.0483258671808781	-0.0422568682724595	0.0715069899046012	0.280677444249914	0.163533917895433	0.114474288263351	0.0349321451623912	0.172539989860043	0.095343422132363	-0.025947021185176	-0.0813566546943452	0.0866728365285067
-0.110833376998683	-0.107206685504922	0.0300275867467532	0.0999007070542236	0.0154983575731719	-0.169532635102031	-0.0455045873150644	0.151007202318301	0.340050404878787	-0.0999459673114069	0.0134895407669634	-0.036379591998086	0.00257645409899943	-0.0617196965467404	-0.124502333593892	-0.0570714278390543	-0.0118378319038823	0.285769713837996	-0.0066483207788282	-0.109129609609087	0.243051600541359	-0.0855245871475798	-0.100790139656791	-0.0491005090553635	-0.063989461012402	-0.00673470143266941	0.37087129537025	0.399094749843582	-0.113801411873042	-0.0374594276130361	-0.169434082869856	0.319571277836062	0.0228105469207329	0.0338690148006677	-0.0507593992863501	-0.110608543973016	0.0176234575129559	-0.0566554480192287	-0.09864424997736	0.133445063493418	0.188063512094955	0.213603891296235	-0.0908205925151743	-0.0769110389994667	0.00928263028687348	-0.00694902933058473	-0.0119274745854832	0.0186426119521879	-0.0981940456826735	0.0763973303336044	-0.0708273799325886	0.195669318545706	0.302268793023381	0.0201215958496324
0.118032754157029	-0.0574179291232623	0.096979440726406	0.0104282917321981	0.151386135811811	0.153753396537077	0.164829704661006	0.0467946836992601	0.123093035904059	0.0632358201891382	0.131933146115102	0.13024171619066	0.229579610766262	0.399276740805602	0.311266904130439	0.405428916124513	0.0733180392839769	0.0236606107321015	0.159805211410871	0.118914753895702	-0.0775478836683001	-0.113285030582013	-0.0460598880041922	0.179749597348846	0.1186662408551	-0.06898447756837	-0.0769731805914551	-0.100656819598011	-0.132266378296401	-0.141887059606377	-0.163610954654615	-0.0650630899563562	-0.163881731607536	-0.066192346235011	-0.0786884916253957	0.0440028363459115	-0.0650860334416191	-0.0594739134742317	-0.129956947721199	-0.142403577212547	-0.0678855490595867	-0.0867046820632119	-0.0869530110334934	-0.103274398581778	-0.247124378643058	-0.149465551740919	-0.130951091006025	-0.135225798176615	-0.0539974578400737	-0.0643079669987506	-0.109919886008622	-0.163738430443292	-0.0219046847502088	-0.105909006737375
-0.153263025978201	-0.176103617727082	-0.12766639551525	0.0963195626258821	0.0156631563333132	-0.10648119893856	-0.0329874634804716	-0.0597794211143998	-0.0711801748545651	-0.0804172024482568	-0.0963216419693184	-0.184245815342153	-0.180570539873495	0.0131596712563156	-0.0829565678783082	-0.0218983371001529	-0.0214622440820203	-0.0609959233449573	-0.0471000896610297	-0.163457391712587	-0.0665833112080295	0.223834408826465	-0.0729926374808394	-0.129781022043356	0.238532640328673	0.363676363663262	0.0614455201856705	0.0232730087787282	-0.140528965084803	-0.0443951326411711	0.129986453994811	-0.0630621736640272	0.0476172266420758	0.0745952446654511	-0.0644708155154817	-0.0929952996542692	0.0479128187587925	0.0861021778096542	0.0264589612608427	0.145893560936461	0.0766585817948292	0.0747192769352703	-0.0965789293382307	0.246672121567953	-4.39350907768998e-05	-0.108460902962966	0.249357901634223	0.193983487383995	0.160802641631476	0.182143866652213	0.0375337081160865	0.0708797232640809	0.142847124407712	0.185822774294378
0.210610936894554	-0.0318839519535347	0.150924357648352	0.047820230195986	0.203585377924532	-0.11279101565916	-0.145289581705065	-0.211413731616985	-0.0430311621188054	0.259404219370679	0.137623251664285	0.190296158352369	0.0134987484854747	-0.0155443421236149	0.219225257544437	0.103725843622181	-0.400648821641906	0.0146741686478875	-0.0348900622425736	-0.19583261746709	-0.0997661862015433	-0.11768237677073	-0.0414995627556875	-0.122388005209215	-0.173210934234909	-0.0700067633787354	-0.134345877695316	-0.127295075052913	0.243663462976856	0.242067102519343	0.243385138156173	0.285554388464662	0.239734842131491	0.271543098343162	0.409781864147733	-0.205628839520223	-0.305781811489655	-0.0598470556340936	-0.139113606195348	-0.226212654856166	-0.158186567306094	-0.155276990053602	-0.12797296553764	-0.148222623607747	0.11733497024462	-0.162236680153934	-0.0255855276771443	-0.200437716172494	-0.112491289739022	-0.00320884028426413	-0.0394923196049054	0.0387806105430777	-0.214070286821133	-0.139736690803032
-0.145192428109042	-0.232549665470621	-0.167620224544442	0.0984244913995467	0.0398834110536523	-0.0959299168253492	-0.00229898508400409	-0.108716128942176	0.137042558358912	-0.112618952914244	-0.0420115077590818	-0.166987770952523	-0.190910816570132	0.0602482582213661	-0.0397167895368933	0.0391185465070788	-0.0138041016400491	-0.105357918449461	0.0331334569301851	-0.127716324226853	-0.0619038303759418	0.244448044579261	-0.0634299475993459	0.0942791965801271	0.358245612903424	0.480594138373569	0.0512255142028716	-0.0195327543183453	-0.131644674871692	-0.0539874336358355	0.15209345587885	-0.0591947289882361	0.0377500608223141	0.115625016926369	-0.0426341730247146	-0.124349996278714	-0.00998894031680196	0.0567633598211967	-0.0657903969700557	0.131053136858662	0.0281131611953313	0.0629805940258793	-0.0915414906915419	0.287643278916038	-0.0325936727646778	-0.125464338504203	0.349480163551302	0.176286059014304	0.250447371258773	0.180514010424901	0.0031845760867474	0.125508973809919	0.326393033743493	0.158825533708513
-0.138969445011326	-0.028620408764865	-0.273168476752759	-0.388971222919822	-0.230605299170848	-0.196792089486819	-0.204599378141515	-0.240567086657583	0.255778861793842	0.0138671853673381	0.315675717579121	0.18444524564787	0.0436026102603599	-0.176839600251472	0.00986463624919618	-0.0706023838758257	0.0435913260598419	0.0913148793293458	0.107942239769138	0.26482457594286	-0.134659025916509	-0.149553567116185	-0.0976670556262975	0.233951967701431	-0.198988831165702	-0.169930209956398	-0.141301140705464	-0.174455217885023	0.148790928732424	-0.0782123395775084	-0.0937357876573906	-0.122310778145669	-0.241163512560097	-0.22170251642028	-0.138668049223779	-0.0847842180085546	-0.143464633434955	-0.352927351529632	-0.264548753749441	-0.103586735563166	-0.145877849614664	-0.0930031506124057	0.199954218913611	0.081265538257833	0.134693310167473	-0.00825437903062634	-0.232405875621874	-0.171318741384964	-0.142154410449017	-0.287723432834757	-0.0465220245531318	0.0156306067892414	0.0690312955165044	0.0711980099609279
-0.459921585353216	-0.218983343518115	0.229559258301267	0.0409930269287322	-0.0200525621220861	-0.277160090947335	-0.221949309392135	0.0683531513213732	0.156861043839527	-0.307500297645715	0.436828545661983	0.181386324177254	0.200463194080414	-0.166167063069862	-0.132788281779232	-0.0662633126947392	-0.109773154110395	-0.218464483315419	-0.511205554475099	-0.135651365323358	0.241735969040927	-0.155417887456783	-0.130549859110497	-0.146740447170682	-0.245655180894195	-0.152571448688027	0.431294727682813	-0.00802719913967547	-0.126638655182655	-0.179352843572558	-0.227247122465238	0.170251500287064	-0.120252098380584	-0.165765087931526	-0.0979203209731457	-0.178053512877597	-0.0237755643105404	-0.614258310147074	-0.252681979364434	0.131746825043749	-0.353877000274248	-0.437404029153436	-0.162962988735662	-0.227556757159636	-0.00500499813293402	-0.139051318740074	-0.213240564090736	-0.178375506579163	-0.282513032266242	-0.380778129601558	-0.325477694979441	0.159757655678489	0.0294266857715943	0.310689679030565
0.309142272638538	0.110639379721427	0.210827404371071	0.0396364141683739	0.208601126042128	0.323492326532605	0.170043700838453	0.0349980048560388	0.124320193214869	0.124133507688475	0.243125556595927	0.326048823519149	0.447948117119102	0.657715500496292	0.525017890725386	0.675181079292016	0.163777487322379	0.19464475347466	0.237192540479927	0.232055284066476	-0.0885903377919651	-0.134193808468121	-0.0666545033204037	-0.103731758922112	0.0545945963575028	-0.131193435574332	-0.180036305657465	-0.136233739829182	-0.151127948706793	-0.187883404900322	-0.150439031717537	-0.0990356472338028	-0.179726305814478	-0.158433950377693	-0.0780135041350878	0.0322320446238786	-0.191674304027798	-0.130490309876889	-0.141981579793191	-0.304558747098027	-0.0504908393254513	-0.143824155595547	-0.127212463138859	-0.151386501978835	-0.309302165974102	-0.180513973741675	-0.227014198768363	-0.285225218180474	-0.23381011890727	-0.206823241597453	-0.196894667267589	-0.366030502030776	-0.183069998425367	-0.312608246964859
-0.207514124541736	0.0190740895301565	-0.265011954283746	-0.281904928653568	-0.211109421659006	-0.155298319287438	-0.108580008616264	-0.148554173441859	-0.0499268408220011	-0.0806135190678713	-0.107519326062578	-0.187086647609903	-0.177580058209191	-0.115878452922011	-0.129857479317632	-0.11214186829326	0.0332941843761575	-0.0255443845994171	0.152199669298111	0.0741332227354284	-0.113263144918595	-0.0584809498780508	-0.0892164358511392	-0.0427479606666737	-0.0911676461490001	-0.103668053075706	-0.0171626010712862	-0.112975760747729	0.187354970067914	0.0985005523276711	0.12209065036032	-0.117696834133301	-0.133225681663417	-0.0876768730382164	-0.136896219340408	0.0598294178043178	0.0287067295838737	0.0541658031566989	0.13683098797296	0.148836416095681	0.170591478731523	0.223182233154371	0.281107041737239	0.218727300680754	0.122182855453813	0.224098552941231	-0.0693955294485683	0.181589183419997	0.100149666442178	0.0445475986457379	0.244185317279409	0.103565059294285	0.151424406802288	0.140795962468292
