"Predictor","MeanImportance","Type","P_value","P_adj","Significant","Significance_Label","Feature"
"FUN_026145",0.281301888694186,"Other",0.0001999600079984,0.00106645337599147,TRUE,"**","OG_08663"
"lncRNA_41375",0.166254174433694,"lncRNA",0.0001999600079984,0.00106645337599147,TRUE,"**","OG_08663"
"FUN_005730",0.101339694802217,"Other",0.0001999600079984,0.00106645337599147,TRUE,"**","OG_08663"
"FUN_023165",0.0545803595405691,"Other",0.00379924015196961,0.00607878424315137,TRUE,"**","OG_08663"
"FUN_005242",0.0522479834943112,"Other",0.0001999600079984,0.00106645337599147,TRUE,"**","OG_08663"
"lncRNA_14759",0.0502681687264074,"lncRNA",0.000399920015996801,0.0015996800639872,TRUE,"**","OG_08663"
"lncRNA_46317",0.0436718106645543,"lncRNA",0.0001999600079984,0.00106645337599147,TRUE,"**","OG_08663"
"FUN_037090",0.0435509342867167,"Other",0.000599880023995201,0.00174510552434968,TRUE,"**","OG_08663"
"lncRNA_28217",0.0398109856541004,"lncRNA",0.000999800039992002,0.002461046252288,TRUE,"**","OG_08663"
"FUN_025723",0.0390068058673349,"Other",NA,NA,NA,"","OG_08663"
"FUN_013393",0.0368623647494445,"Other",NA,NA,NA,"","OG_08663"
"FUN_032019",0.0333909374404388,"Other",0.0021995600879824,0.00454102727841529,TRUE,"**","OG_08663"
"lncRNA_28950",0.0286118884575594,"lncRNA",0.000799840031993601,0.00222564182815611,TRUE,"**","OG_08663"
"FUN_007871",0.0270089481622497,"Other",NA,NA,NA,"","OG_08663"
"lncRNA_13413",0.0262113942077691,"lncRNA",0.002999400119976,0.00533226687995734,TRUE,"**","OG_08663"
"FUN_037849",0.0249324150882215,"Other",0.0027994401119776,0.00533226687995734,TRUE,"**","OG_08663"
"FUN_005907",0.0247255412944752,"Other",NA,NA,NA,"","OG_08663"
"FUN_004640",0.0237615815918606,"Other",0.00559888022395521,0.00746517363194028,TRUE,"**","OG_08663"
"FUN_034313",0.0228475642794994,"Other",NA,NA,NA,"","OG_08663"
"FUN_016610",0.0220913912287821,"Other",NA,NA,NA,"","OG_08663"
"lncRNA_13406",0.0789808658524175,"lncRNA",0.0001999600079984,0.000303939212157568,TRUE,"***","OG_08856"
"FUN_005317",0.0401976873514494,"Other",NA,NA,NA,"","OG_08856"
"lncRNA_6458",0.0395537930037482,"lncRNA",0.0001999600079984,0.000303939212157568,TRUE,"***","OG_08856"
"lncRNA_13269",0.0317579379781399,"lncRNA",0.0001999600079984,0.000303939212157568,TRUE,"***","OG_08856"
"lncRNA_46458",0.026507430204235,"lncRNA",NA,NA,NA,"","OG_08856"
"lncRNA_46418",0.0231972329132317,"lncRNA",0.0001999600079984,0.000303939212157568,TRUE,"***","OG_08856"
"lncRNA_29005",0.0209462956378716,"lncRNA",0.0001999600079984,0.000303939212157568,TRUE,"***","OG_08856"
"lncRNA_46419",0.0183109011405397,"lncRNA",0.0001999600079984,0.000303939212157568,TRUE,"***","OG_08856"
"lncRNA_8663",0.0181388006636884,"lncRNA",0.0001999600079984,0.000303939212157568,TRUE,"***","OG_08856"
"FUN_027778",0.0158693426487177,"Other",NA,NA,NA,"","OG_08856"
"FUN_007873",0.013731450423181,"Other",0.0027994401119776,0.0027994401119776,TRUE,"**","OG_08856"
"lncRNA_4524",0.0123459379546169,"lncRNA",0.0015996800639872,0.00164291466031118,TRUE,"**","OG_08856"
"lncRNA_54067",0.0112113914508246,"lncRNA",NA,NA,NA,"","OG_08856"
"lncRNA_10666",0.0103753792202817,"lncRNA",0.0011997600479904,0.00130259662353244,TRUE,"**","OG_08856"
"lncRNA_48142",0.0102014447791468,"lncRNA",0.0001999600079984,0.000303939212157568,TRUE,"***","OG_08856"
"lncRNA_25329",0.0101788370455059,"lncRNA",0.0001999600079984,0.000303939212157568,TRUE,"***","OG_08856"
"FUN_039873",0.00982545339029404,"Other",NA,NA,NA,"","OG_08856"
"FUN_011963",0.00942487670242049,"Other",NA,NA,NA,"","OG_08856"
"lncRNA_457",0.00935813585312441,"lncRNA",0.0001999600079984,0.000303939212157568,TRUE,"***","OG_08856"
"FUN_006752",0.00935459509393959,"Other",NA,NA,NA,"","OG_08856"
"FUN_008273",0.11307812387547,"Other",0.000399920015996801,0.0011997600479904,TRUE,"**","OG_08878"
"lncRNA_18184",0.0962881517599737,"lncRNA",0.0001999600079984,0.000876747727377601,TRUE,"***","OG_08878"
"lncRNA_41444",0.0867006484396981,"lncRNA",0.000599880023995201,0.00148665918990115,TRUE,"**","OG_08878"
"FUN_007022",0.0733248562194233,"Other",0.0001999600079984,0.000876747727377601,TRUE,"***","OG_08878"
"Cluster_9706",0.0590688093917559,"miRNA",0.0001999600079984,0.000876747727377601,TRUE,"***","OG_08878"
"FUN_043094",0.0518449019925757,"Other",0.000999800039992002,0.00172692734180437,TRUE,"**","OG_08878"
"lncRNA_38217",0.0370232883064662,"lncRNA",0.000399920015996801,0.0011997600479904,TRUE,"**","OG_08878"
"lncRNA_46359",0.0360483136065348,"lncRNA",0.0001999600079984,0.000876747727377601,TRUE,"***","OG_08878"
"lncRNA_38216",0.034915486196753,"lncRNA",0.0001999600079984,0.000876747727377601,TRUE,"***","OG_08878"
"FUN_001350",0.0341750208546533,"Other",NA,NA,NA,"","OG_08878"
"FUN_015227",0.0340003531803441,"Other",0.000999800039992002,0.00172692734180437,TRUE,"**","OG_08878"
"lncRNA_53560",0.0315854569606448,"lncRNA",0.0001999600079984,0.000876747727377601,TRUE,"***","OG_08878"
"FUN_011756",0.0314917649860545,"Other",0.00559888022395521,0.00651298311766218,TRUE,"**","OG_08878"
"lncRNA_36533",0.0273945553026152,"lncRNA",0.000399920015996801,0.0011997600479904,TRUE,"**","OG_08878"
"FUN_031509",0.024288382377274,"Other",0.00719856028794241,0.0080454497335827,TRUE,"**","OG_08878"
"lncRNA_500",0.0226983030565845,"lncRNA",0.000399920015996801,0.0011997600479904,TRUE,"**","OG_08878"
"lncRNA_33568",0.0217771734285554,"lncRNA",NA,NA,NA,"","OG_08878"
"FUN_024136",0.0212903817556843,"Other",NA,NA,NA,"","OG_08878"
"FUN_011987",0.0198950809339644,"Other",NA,NA,NA,"","OG_08878"
"lncRNA_9240",0.0198094485330205,"lncRNA",0.000999800039992002,0.00172692734180437,TRUE,"**","OG_08878"
"FUN_010633",0.144378494498212,"Other",0.000799840031993601,0.00176631340398587,TRUE,"**","OG_08914"
"FUN_008190",0.101836991856472,"Other",0.00539892021595681,0.00697909198648075,TRUE,"**","OG_08914"
"FUN_034599",0.0996246996379025,"Other",0.0001999600079984,0.00151398291770217,TRUE,"**","OG_08914"
"FUN_029764",0.0949939205019488,"Other",0.0013997200559888,0.0028532754987464,TRUE,"**","OG_08914"
"lncRNA_31220",0.0905570198581879,"lncRNA",0.000399920015996801,0.00151398291770217,TRUE,"**","OG_08914"
"FUN_036743",0.0801066739528226,"Other",0.0017996400719856,0.00328899737293921,TRUE,"**","OG_08914"
"lncRNA_25790",0.0515855546309564,"lncRNA",0.0021995600879824,0.00376053821493766,TRUE,"**","OG_08914"
"FUN_041654",0.0438632295247237,"Other",0.00559888022395521,0.00706525361594348,TRUE,"**","OG_08914"
"lncRNA_45760",0.04364972225478,"lncRNA",0.0001999600079984,0.00151398291770217,TRUE,"**","OG_08914"
"lncRNA_14759",0.0425929779753409,"lncRNA",0.000799840031993601,0.00176631340398587,TRUE,"**","OG_08914"
"lncRNA_1087",0.0418449771135663,"lncRNA",0.0001999600079984,0.00151398291770217,TRUE,"**","OG_08914"
"lncRNA_44747",0.0416549956382294,"lncRNA",0.000799840031993601,0.00176631340398587,TRUE,"**","OG_08914"
"lncRNA_43002",0.0398092730718422,"lncRNA",0.0001999600079984,0.00151398291770217,TRUE,"**","OG_08914"
"FUN_008094",0.035852694122453,"Other",0.0015996800639872,0.00302796583540435,TRUE,"**","OG_08914"
"lncRNA_37484",0.0331497476904783,"lncRNA",0.0001999600079984,0.00151398291770217,TRUE,"**","OG_08914"
"lncRNA_18473",0.0268762923965196,"lncRNA",0.000599880023995201,0.00158968206358728,TRUE,"**","OG_08914"
"lncRNA_25967",0.0225614377202006,"lncRNA",NA,NA,NA,"","OG_08914"
"lncRNA_25968",0.0222414695953279,"lncRNA",NA,NA,NA,"","OG_08914"
"FUN_035036",0.0203285312703768,"Other",NA,NA,NA,"","OG_08914"
"FUN_043399",0.0188921015043948,"Other",0.013997200559888,0.013997200559888,TRUE,"*","OG_08914"
"lncRNA_44747",0.0548547514085889,"lncRNA",0.000399920015996801,0.000783176697993735,TRUE,"***","OG_09024"
"lncRNA_19942",0.0538668588886167,"lncRNA",0.0001999600079984,0.000671294312566058,TRUE,"***","OG_09024"
"lncRNA_19943",0.038847925841763,"lncRNA",0.000399920015996801,0.000783176697993735,TRUE,"***","OG_09024"
"lncRNA_4126",0.0315455304782413,"lncRNA",0.0001999600079984,0.000671294312566058,TRUE,"***","OG_09024"
"lncRNA_4127",0.0296853133724674,"lncRNA",0.0001999600079984,0.000671294312566058,TRUE,"***","OG_09024"
"lncRNA_4124",0.0263181536649023,"lncRNA",0.0001999600079984,0.000671294312566058,TRUE,"***","OG_09024"
"lncRNA_4125",0.0260573503987514,"lncRNA",0.0001999600079984,0.000671294312566058,TRUE,"***","OG_09024"
"lncRNA_1098",0.0241116880427456,"lncRNA",0.000399920015996801,0.000783176697993735,TRUE,"***","OG_09024"
"lncRNA_45900",0.021916948301433,"lncRNA",NA,NA,NA,"","OG_09024"
"FUN_038803",0.0153979006152128,"Other",0.0001999600079984,0.000671294312566058,TRUE,"***","OG_09024"
"lncRNA_18376",0.0148236481688334,"lncRNA",0.000599880023995201,0.000939812037592481,TRUE,"***","OG_09024"
"lncRNA_579",0.0120132557975585,"lncRNA",0.0025994801039792,0.00305438912217557,TRUE,"**","OG_09024"
"lncRNA_19832",0.011326673483471,"lncRNA",0.0001999600079984,0.000671294312566058,TRUE,"***","OG_09024"
"lncRNA_4128",0.0108349959288049,"lncRNA",0.000399920015996801,0.000783176697993735,TRUE,"***","OG_09024"
"lncRNA_3110",0.0101227331231515,"lncRNA",0.0013997200559888,0.00187962407518496,TRUE,"**","OG_09024"
"lncRNA_19788",0.0087941931905157,"lncRNA",0.000399920015996801,0.000783176697993735,TRUE,"***","OG_09024"
"lncRNA_13289",0.00874679628451838,"lncRNA",0.0015996800639872,0.00197855165808943,TRUE,"**","OG_09024"
"lncRNA_19789",0.00864171328767311,"lncRNA",0.000399920015996801,0.000783176697993735,TRUE,"***","OG_09024"
"lncRNA_19830",0.00856404139780283,"lncRNA",0.0001999600079984,0.000671294312566058,TRUE,"***","OG_09024"
"lncRNA_10071",0.00833063607186118,"lncRNA",NA,NA,NA,"","OG_09024"
"FUN_005481",0.0485217568675962,"Other",0.000399920015996801,0.000819836032793441,TRUE,"***","OG_09106"
"lncRNA_46121",0.0382156342868528,"lncRNA",0.0001999600079984,0.000512397520495901,TRUE,"***","OG_09106"
"lncRNA_19770",0.0294575288356939,"lncRNA",0.0001999600079984,0.000512397520495901,TRUE,"***","OG_09106"
"lncRNA_26636",0.0248202096164532,"lncRNA",0.0001999600079984,0.000512397520495901,TRUE,"***","OG_09106"
"FUN_008946",0.0243579751256596,"Other",0.0017996400719856,0.00230578884223155,TRUE,"**","OG_09106"
"lncRNA_38485",0.0218629983619452,"lncRNA",0.000799840031993601,0.00131173765246951,TRUE,"**","OG_09106"
"lncRNA_19784",0.0211917880250355,"lncRNA",0.0001999600079984,0.000512397520495901,TRUE,"***","OG_09106"
"FUN_012069",0.0201811318001271,"Other",0.00439912017596481,0.00439912017596481,TRUE,"**","OG_09106"
"lncRNA_18589",0.0144529439263127,"lncRNA",0.0001999600079984,0.000512397520495901,TRUE,"***","OG_09106"
"lncRNA_35244",0.0138691718476342,"lncRNA",0.0001999600079984,0.000512397520495901,TRUE,"***","OG_09106"
"FUN_041497",0.0119716858826577,"Other",NA,NA,NA,"","OG_09106"
"lncRNA_29586",0.0100476750218514,"lncRNA",NA,NA,NA,"","OG_09106"
"FUN_009857",0.00994043862964453,"Other",NA,NA,NA,"","OG_09106"
"lncRNA_36647",0.00993780194600121,"lncRNA",0.0001999600079984,0.000512397520495901,TRUE,"***","OG_09106"
"lncRNA_974",0.00968278507015915,"lncRNA",0.0001999600079984,0.000512397520495901,TRUE,"***","OG_09106"
"lncRNA_14882",0.00893723514912998,"lncRNA",0.000799840031993601,0.00131173765246951,TRUE,"**","OG_09106"
"lncRNA_26703",0.00865345423312592,"lncRNA",0.000399920015996801,0.000819836032793441,TRUE,"***","OG_09106"
"lncRNA_36644",0.00843208174039546,"lncRNA",0.0001999600079984,0.000512397520495901,TRUE,"***","OG_09106"
"lncRNA_36646",0.00837138181211592,"lncRNA",0.0001999600079984,0.000512397520495901,TRUE,"***","OG_09106"
"lncRNA_42917",0.00825247765539882,"lncRNA",NA,NA,NA,"","OG_09106"
"lncRNA_36604",0.0652093282693602,"lncRNA",0.0001999600079984,0.000277722233331112,TRUE,"***","OG_09174"
"FUN_043004",0.0546815565461145,"Other",NA,NA,NA,"","OG_09174"
"FUN_028194",0.0420515877920298,"Other",NA,NA,NA,"","OG_09174"
"lncRNA_48809",0.0410199523758778,"lncRNA",0.0001999600079984,0.000277722233331112,TRUE,"***","OG_09174"
"lncRNA_27784",0.0253678408408488,"lncRNA",0.0001999600079984,0.000277722233331112,TRUE,"***","OG_09174"
"lncRNA_43242",0.0225860167760497,"lncRNA",0.000599880023995201,0.00065204350434261,TRUE,"***","OG_09174"
"lncRNA_6460",0.0225855546821318,"lncRNA",0.0001999600079984,0.000277722233331112,TRUE,"***","OG_09174"
"lncRNA_15158",0.0189454493043876,"lncRNA",0.0001999600079984,0.000277722233331112,TRUE,"***","OG_09174"
"lncRNA_13425",0.0177221303076318,"lncRNA",0.000799840031993601,0.000833166699993335,TRUE,"***","OG_09174"
"FUN_039862",0.017213003821612,"Other",NA,NA,NA,"","OG_09174"
"FUN_022110",0.0160614039432147,"Other",NA,NA,NA,"","OG_09174"
"lncRNA_20151",0.0143262178544793,"lncRNA",0.0001999600079984,0.000277722233331112,TRUE,"***","OG_09174"
"lncRNA_20150",0.0137393882772311,"lncRNA",0.0001999600079984,0.000277722233331112,TRUE,"***","OG_09174"
"lncRNA_20154",0.0134603042394786,"lncRNA",0.000399920015996801,0.000499900019996001,TRUE,"***","OG_09174"
"lncRNA_8983",0.0133938169382816,"lncRNA",0.000599880023995201,0.00065204350434261,TRUE,"***","OG_09174"
"FUN_014900",0.0132499648963402,"Other",NA,NA,NA,"","OG_09174"
"lncRNA_7216",0.012538622367466,"lncRNA",0.0001999600079984,0.000277722233331112,TRUE,"***","OG_09174"
"lncRNA_40072",0.0124571531129337,"lncRNA",NA,NA,NA,"","OG_09174"
"Cluster_17173",0.0123229178070482,"miRNA",NA,NA,NA,"","OG_09174"
"FUN_026057",0.0116781240446609,"Other",NA,NA,NA,"","OG_09174"
"lncRNA_10708",0.0570781050462784,"lncRNA",0.0001999600079984,0.000357823172207664,TRUE,"***","OG_09423"
"lncRNA_36734",0.0484991490300419,"lncRNA",0.0001999600079984,0.000357823172207664,TRUE,"***","OG_09423"
"lncRNA_29777",0.0480210549318367,"lncRNA",0.000399920015996801,0.000522972328611201,TRUE,"***","OG_09423"
"lncRNA_29778",0.0471422248750674,"lncRNA",0.000399920015996801,0.000522972328611201,TRUE,"***","OG_09423"
"lncRNA_38455",0.0279836175630789,"lncRNA",0.0001999600079984,0.000357823172207664,TRUE,"***","OG_09423"
"lncRNA_36469",0.0209320509696488,"lncRNA",0.0015996800639872,0.00164815521744136,TRUE,"**","OG_09423"
"lncRNA_30599",0.0205045088314113,"lncRNA",0.0001999600079984,0.000357823172207664,TRUE,"***","OG_09423"
"lncRNA_29490",0.0167378898260675,"lncRNA",0.000399920015996801,0.000522972328611201,TRUE,"***","OG_09423"
"FUN_008308",0.0141322099196718,"Other",NA,NA,NA,"","OG_09423"
"lncRNA_10234",0.0139738181793426,"lncRNA",0.000999800039992002,0.001172179357232,TRUE,"**","OG_09423"
"lncRNA_30638",0.0139580165070071,"lncRNA",0.000599880023995201,0.000728425743422744,TRUE,"***","OG_09423"
"lncRNA_10230",0.0134700125832743,"lncRNA",0.0011997600479904,0.00131586585908625,TRUE,"**","OG_09423"
"lncRNA_10228",0.0134423214231441,"lncRNA",0.0011997600479904,0.00131586585908625,TRUE,"**","OG_09423"
"FUN_011416",0.0126968408779037,"Other",NA,NA,NA,"","OG_09423"
"lncRNA_38626",0.0106905988472947,"lncRNA",NA,NA,NA,"","OG_09423"
"lncRNA_31003",0.0091394770244291,"lncRNA",0.0001999600079984,0.000357823172207664,TRUE,"***","OG_09423"
"lncRNA_10227",0.00885094014007847,"lncRNA",0.001999600079984,0.001999600079984,TRUE,"**","OG_09423"
"lncRNA_31004",0.00873208863760309,"lncRNA",0.0001999600079984,0.000357823172207664,TRUE,"***","OG_09423"
"FUN_008317",0.00862044824825741,"Other",NA,NA,NA,"","OG_09423"
"lncRNA_54116",0.00847301897873907,"lncRNA",NA,NA,NA,"","OG_09423"
"FUN_024208",0.0883701086532665,"Other",0.0001999600079984,0.000415301555073601,TRUE,"***","OG_09424"
"lncRNA_41441",0.0778026281853046,"lncRNA",0.0001999600079984,0.000415301555073601,TRUE,"***","OG_09424"
"lncRNA_21190",0.0702399492606072,"lncRNA",0.0001999600079984,0.000415301555073601,TRUE,"***","OG_09424"
"lncRNA_51053",0.0593097086079152,"lncRNA",0.0001999600079984,0.000415301555073601,TRUE,"***","OG_09424"
"lncRNA_26728",0.03520029756609,"lncRNA",0.0001999600079984,0.000415301555073601,TRUE,"***","OG_09424"
"lncRNA_25578",0.0334241735030035,"lncRNA",0.0001999600079984,0.000415301555073601,TRUE,"***","OG_09424"
"lncRNA_12503",0.0315137774231301,"lncRNA",0.0001999600079984,0.000415301555073601,TRUE,"***","OG_09424"
"lncRNA_37913",0.030100345211386,"lncRNA",0.0001999600079984,0.000415301555073601,TRUE,"***","OG_09424"
"lncRNA_51343",0.0295589566013127,"lncRNA",0.0001999600079984,0.000415301555073601,TRUE,"***","OG_09424"
"lncRNA_30638",0.02599637154848,"lncRNA",0.0001999600079984,0.000415301555073601,TRUE,"***","OG_09424"
"lncRNA_25952",0.0190199428813309,"lncRNA",0.0001999600079984,0.000415301555073601,TRUE,"***","OG_09424"
"FUN_029246",0.0190111738142421,"Other",0.00939812037592481,0.00939812037592481,TRUE,"**","OG_09424"
"FUN_037743",0.0184516285168477,"Other",0.0023995200959808,0.00259148170365927,TRUE,"**","OG_09424"
"lncRNA_51529",0.0158196988395316,"lncRNA",0.000599880023995201,0.000899820035992801,TRUE,"***","OG_09424"
"lncRNA_43396",0.013705313466046,"lncRNA",0.000799840031993601,0.00105344784701596,TRUE,"**","OG_09424"
"lncRNA_25516",0.0134709899155704,"lncRNA",0.000399920015996801,0.000696634866575072,TRUE,"***","OG_09424"
"lncRNA_51062",0.0134215730161763,"lncRNA",NA,NA,NA,"","OG_09424"
"lncRNA_45934",0.0120963845729522,"lncRNA",NA,NA,NA,"","OG_09424"
"lncRNA_44441",0.0118132323924407,"lncRNA",0.000999800039992002,0.00125556284092019,TRUE,"**","OG_09424"
"lncRNA_27216",0.0116749322786641,"lncRNA",0.0011997600479904,0.00143971205758848,TRUE,"**","OG_09424"
"FUN_034917",0.100985834570531,"Other",0.000399920015996801,0.000666533359994668,TRUE,"***","OG_09455"
"lncRNA_53890",0.0478382143530768,"lncRNA",0.0001999600079984,0.000444355573329778,TRUE,"***","OG_09455"
"lncRNA_42659",0.0418527639210985,"lncRNA",0.000399920015996801,0.000666533359994668,TRUE,"***","OG_09455"
"FUN_008700",0.0250459271688613,"Other",NA,NA,NA,"","OG_09455"
"lncRNA_1308",0.0242780073462444,"lncRNA",0.0001999600079984,0.000444355573329778,TRUE,"***","OG_09455"
"lncRNA_375",0.0230907484885475,"lncRNA",0.0001999600079984,0.000444355573329778,TRUE,"***","OG_09455"
"lncRNA_44786",0.0223028376837036,"lncRNA",NA,NA,NA,"","OG_09455"
"FUN_012342",0.0204614814496351,"Other",NA,NA,NA,"","OG_09455"
"FUN_029362",0.0203108794334087,"Other",0.0001999600079984,0.000444355573329778,TRUE,"***","OG_09455"
"lncRNA_12294",0.0195307033543914,"lncRNA",NA,NA,NA,"","OG_09455"
"FUN_043613",0.0186659003506521,"Other",NA,NA,NA,"","OG_09455"
"lncRNA_6458",0.0186053282608646,"lncRNA",0.000399920015996801,0.000666533359994668,TRUE,"***","OG_09455"
"lncRNA_18511",0.0184225405474461,"lncRNA",0.0001999600079984,0.000444355573329778,TRUE,"***","OG_09455"
"FUN_037216",0.0180627784854714,"Other",NA,NA,NA,"","OG_09455"
"lncRNA_39985",0.0175080889890805,"lncRNA",0.0001999600079984,0.000444355573329778,TRUE,"***","OG_09455"
"lncRNA_36257",0.0173182963929269,"lncRNA",0.0001999600079984,0.000444355573329778,TRUE,"***","OG_09455"
"FUN_025578",0.0172559715411498,"Other",0.00419916016796641,0.00473144807658187,TRUE,"**","OG_09455"
"lncRNA_9200",0.0169376736167289,"lncRNA",NA,NA,NA,"","OG_09455"
"lncRNA_26988",0.0168078249646898,"lncRNA",0.000799840031993601,0.00114262861713372,TRUE,"**","OG_09455"
"lncRNA_54420",0.0156577810064211,"lncRNA",NA,NA,NA,"","OG_09455"
"lncRNA_29754",0.0713059985106434,"lncRNA",0.0001999600079984,0.000938273883684802,TRUE,"***","OG_09596"
"lncRNA_8982",0.0484827619229651,"lncRNA",0.0017996400719856,0.00243951209758048,TRUE,"**","OG_09596"
"lncRNA_43379",0.0480249877725036,"lncRNA",0.000599880023995201,0.00135528449865582,TRUE,"**","OG_09596"
"lncRNA_099",0.0333081052735102,"lncRNA",0.0001999600079984,0.000938273883684802,TRUE,"***","OG_09596"
"lncRNA_18153",0.0318931339869917,"lncRNA",0.000799840031993601,0.00147849218035181,TRUE,"**","OG_09596"
"lncRNA_27996",0.0312678183136065,"lncRNA",0.0017996400719856,0.00243951209758048,TRUE,"**","OG_09596"
"lncRNA_4083",0.0310219407188421,"lncRNA",0.000599880023995201,0.00135528449865582,TRUE,"**","OG_09596"
"lncRNA_4086",0.0309385235996494,"lncRNA",0.000599880023995201,0.00135528449865582,TRUE,"**","OG_09596"
"lncRNA_46595",0.0299087007056577,"lncRNA",0.000399920015996801,0.00110886913526386,TRUE,"**","OG_09596"
"lncRNA_17850",0.0260204977581224,"lncRNA",0.000799840031993601,0.00147849218035181,TRUE,"**","OG_09596"
"lncRNA_51362",0.0257186863069694,"lncRNA",0.0025994801039792,0.00317136572685463,TRUE,"**","OG_09596"
"lncRNA_43445",0.0240961423937471,"lncRNA",0.00459908018396321,0.00519525724484733,TRUE,"**","OG_09596"
"lncRNA_21181",0.0240688626960395,"lncRNA",0.0001999600079984,0.000938273883684802,TRUE,"***","OG_09596"
"lncRNA_38165",0.0201644523190593,"lncRNA",0.0001999600079984,0.000938273883684802,TRUE,"***","OG_09596"
"lncRNA_18164",0.0201292758955454,"lncRNA",0.0021995600879824,0.00279527427847764,TRUE,"**","OG_09596"
"lncRNA_51553",0.0200129976733685,"lncRNA",NA,NA,NA,"","OG_09596"
"lncRNA_25959",0.0199742486069843,"lncRNA",0.000599880023995201,0.00135528449865582,TRUE,"**","OG_09596"
"lncRNA_28523",0.0177299947747179,"lncRNA",0.000399920015996801,0.00110886913526386,TRUE,"**","OG_09596"
"lncRNA_42679",0.0175023879319992,"lncRNA",NA,NA,NA,"","OG_09596"
"lncRNA_28531",0.0173554784052737,"lncRNA",NA,NA,NA,"","OG_09596"
"lncRNA_30526",0.0538843551317185,"lncRNA",0.0001999600079984,0.000788077678581931,TRUE,"***","OG_09597"
"FUN_024450",0.046595253746526,"Other",0.000399920015996801,0.000923953140406401,TRUE,"***","OG_09597"
"lncRNA_38391",0.0429197777011897,"lncRNA",0.000599880023995201,0.00105768320020206,TRUE,"**","OG_09597"
"lncRNA_45387",0.0423590631404625,"lncRNA",0.0001999600079984,0.000788077678581931,TRUE,"***","OG_09597"
"lncRNA_42679",0.0374662158133632,"lncRNA",0.000399920015996801,0.000923953140406401,TRUE,"***","OG_09597"
"lncRNA_51362",0.0314107975621934,"lncRNA",0.0023995200959808,0.00282048853387217,TRUE,"**","OG_09597"
"lncRNA_46595",0.031106660888339,"lncRNA",0.000999800039992002,0.0013670735240707,TRUE,"**","OG_09597"
"FUN_001882",0.0293528071257945,"Other",NA,NA,NA,"","OG_09597"
"lncRNA_17891",0.028972770255476,"lncRNA",0.0013997200559888,0.00173668969909722,TRUE,"**","OG_09597"
"lncRNA_37631",0.0281870793152378,"lncRNA",0.0001999600079984,0.000788077678581931,TRUE,"***","OG_09597"
"lncRNA_26599",0.0268661897280636,"lncRNA",0.000799840031993601,0.00119087293652381,TRUE,"**","OG_09597"
"FUN_040055",0.0238375788903391,"Other",0.0001999600079984,0.000788077678581931,TRUE,"***","OG_09597"
"lncRNA_18011",0.0203353502590903,"lncRNA",0.0001999600079984,0.000788077678581931,TRUE,"***","OG_09597"
"lncRNA_44751",0.019905676558186,"lncRNA",NA,NA,NA,"","OG_09597"
"lncRNA_20162",0.019665952786959,"lncRNA",0.0001999600079984,0.000788077678581931,TRUE,"***","OG_09597"
"lncRNA_9238",0.0191430733681262,"lncRNA",NA,NA,NA,"","OG_09597"
"lncRNA_45386",0.0188594328835214,"lncRNA",NA,NA,NA,"","OG_09597"
"lncRNA_2503",0.0181116539124147,"lncRNA",NA,NA,NA,"","OG_09597"
"lncRNA_3641",0.0177444082900264,"lncRNA",0.000399920015996801,0.000923953140406401,TRUE,"***","OG_09597"
"lncRNA_46195",0.0174205503648937,"lncRNA",0.000599880023995201,0.00105768320020206,TRUE,"**","OG_09597"
"lncRNA_2828",0.145934030522389,"lncRNA",0.000399920015996801,0.000899820035992801,TRUE,"***","OG_09598"
"lncRNA_19569",0.116077881549037,"lncRNA",0.0001999600079984,0.000830603110147201,TRUE,"***","OG_09598"
"FUN_024123",0.104731422181922,"Other",0.000599880023995201,0.00115691147484789,TRUE,"**","OG_09598"
"FUN_040329",0.0877931791973168,"Other",NA,NA,NA,"","OG_09598"
"FUN_012691",0.0850854520717633,"Other",0.002999400119976,0.00385637158282629,TRUE,"**","OG_09598"
"lncRNA_48334",0.0805214630844285,"lncRNA",0.0011997600479904,0.00196324371489338,TRUE,"**","OG_09598"
"lncRNA_54392",0.0802396636653338,"lncRNA",0.000799840031993601,0.00143971205758848,TRUE,"**","OG_09598"
"FUN_035603",0.062605217644114,"Other",0.0017996400719856,0.00262650172668169,TRUE,"**","OG_09598"
"lncRNA_3372",0.0383504691442674,"lncRNA",NA,NA,NA,"","OG_09598"
"lncRNA_3371",0.0376126245593359,"lncRNA",NA,NA,NA,"","OG_09598"
"lncRNA_29769",0.034921176838134,"lncRNA",0.000399920015996801,0.000899820035992801,TRUE,"***","OG_09598"
"lncRNA_14834",0.0307690811455905,"lncRNA",0.000399920015996801,0.000899820035992801,TRUE,"***","OG_09598"
"lncRNA_17887",0.030115181680267,"lncRNA",0.0001999600079984,0.000830603110147201,TRUE,"***","OG_09598"
"lncRNA_54010",0.0299006163207689,"lncRNA",NA,NA,NA,"","OG_09598"
"FUN_041618",0.0282249917432564,"Other",0.00379924015196961,0.00466270382287179,TRUE,"**","OG_09598"
"lncRNA_23369",0.0264522496846631,"lncRNA",0.0001999600079984,0.000830603110147201,TRUE,"***","OG_09598"
"lncRNA_45194",0.0252832604098911,"lncRNA",0.0013997200559888,0.00222308479480574,TRUE,"**","OG_09598"
"lncRNA_2835",0.0251540799369968,"lncRNA",0.0027994401119776,0.00368706746455587,TRUE,"**","OG_09598"
"lncRNA_54302",0.024648932951143,"lncRNA",0.000399920015996801,0.000899820035992801,TRUE,"***","OG_09598"
