query,subject,identity1,evalue1,bitscore1,identity2,evalue2,bitscore2,avg_identity,min_evalue,max_bitscore
FUN_038246-T1,Pocillopora_meandrina_HIv1___RNAseq.g924.t1,75.375,0,727,75.375,0,718,75.375,0,727
FUN_038247-T1,Pocillopora_meandrina_HIv1___RNAseq.g923.t1,76.573,0,898,77.622,0,920,77.0975,0,920
FUN_038252-T1,Pocillopora_meandrina_HIv1___RNAseq.g922.t1,87.302,0,788,87.302,0,788,87.302,0,788
FUN_038254-T1,Pocillopora_meandrina_HIv1___RNAseq.g921.t1,64.592,0,584,64.592,0,587,64.592,0,587
FUN_038255-T1,Pocillopora_meandrina_HIv1___RNAseq.g920.t1,62.595,0,526,61.832,0,520,62.213499999999996,0,526
FUN_038256-T1,Pocillopora_meandrina_HIv1___RNAseq.g919.t1,76.378,1.36e-149,417,76.378,1.64e-149,417,76.378,1.36e-149,417
FUN_038257-T1,Pocillopora_meandrina_HIv1___RNAseq.g918.t1,69.036,3.6999999999999995e-82,242,69.036,3e-71,214,69.036,3.6999999999999995e-82,242
FUN_038258-T1,Pocillopora_meandrina_HIv1___RNAseq.g917.t1,75.875,0,1182,75.875,0,1183,75.875,0,1183
FUN_038259-T1,Pocillopora_meandrina_HIv1___RNAseq.g916.t1,67.961,0,548,67.961,0,525,67.961,0,548
FUN_038260-T1,Pocillopora_meandrina_HIv1___RNAseq.g915.t1,63.83,1.1999999999999998e-157,446,63.83,1.54e-157,446,63.83,1.1999999999999998e-157,446
FUN_038265-T1,Pocillopora_meandrina_HIv1___RNAseq.g914.t1,83.55,5.839999999999999e-148,414,83.55,7.559999999999998e-148,414,83.55,5.839999999999999e-148,414
FUN_038266-T1,Pocillopora_meandrina_HIv1___RNAseq.g913.t1,77.682,4.63e-135,379,77.682,5.53e-135,379,77.682,4.63e-135,379
FUN_038267-T1,Pocillopora_meandrina_HIv1___RNAseq.g912.t1,61.61,0,2191,58.806,0,2062,60.208,0,2191
FUN_038268-T1,Pocillopora_meandrina_HIv1___TS.g5412.t1,67.235,0,1112,68.695,0,1078,67.965,0,1112
FUN_038269-T1,Pocillopora_meandrina_HIv1___RNAseq.g28326.t1,87.366,0,680,87.366,0,680,87.366,0,680
FUN_038270-T1,Pocillopora_meandrina_HIv1___TS.g21499.t1,61.528,0,848,61.245,0,852,61.3865,0,852
FUN_038271-T1,Pocillopora_meandrina_HIv1___RNAseq.g28323.t1,55.701,0,3012,55.845,0,3103,55.772999999999996,0,3103
FUN_038272-T2,Pocillopora_meandrina_HIv1___TS.g8102.t1,54.642,3.69e-141,404,55.968,1.3999999999999997e-144,413,55.30500000000001,1.3999999999999997e-144,413
FUN_038274-T1,Pocillopora_meandrina_HIv1___RNAseq.g28322.t1,77.885,0,525,77.885,0,525,77.885,0,525
FUN_038275-T1,Pocillopora_meandrina_HIv1___RNAseq.g28318.t1,46.411,1.17e-92,283,46.875,5.37e-98,297,46.643,5.37e-98,297
FUN_038276-T1,Pocillopora_meandrina_HIv1___RNAseq.g28317.t1,92.593,0,1509,92.465,0,1493,92.529,0,1509
FUN_038277-T1,Pocillopora_meandrina_HIv1___TS.g8098.t1,71.876,0,29111,71.828,0,29045,71.852,0,29111
FUN_038279-T1,Pocillopora_meandrina_HIv1___RNAseq.g28314.t1,87.151,0,1763,87.151,0,1741,87.151,0,1763
FUN_038280-T1,Pocillopora_meandrina_HIv1___RNAseq.g28313.t1,70.696,0,729,70.696,0,722,70.696,0,729
FUN_038282-T1,Pocillopora_meandrina_HIv1___RNAseq.g28312.t1,61.728,0,601,61.728,0,614,61.728,0,614
FUN_038284-T1,Pocillopora_meandrina_HIv1___RNAseq.g28310.t1,76.037,1.5e-122,346,76.037,1.8e-122,346,76.037,1.5e-122,346
FUN_038285-T1,Pocillopora_meandrina_HIv1___RNAseq.g28309.t1a,85,2.77e-46,147,85,2.1499999999999998e-46,147,85,2.1499999999999998e-46,147
FUN_038286-T1,Pocillopora_meandrina_HIv1___RNAseq.g28308.t1,65.965,0,1260,65.418,0,1252,65.6915,0,1260
FUN_038290-T1,Pocillopora_meandrina_HIv1___RNAseq.g28307.t1,85.926,1.3199999999999998e-179,495,85.926,1.5699999999999997e-179,495,85.926,1.3199999999999998e-179,495
FUN_038292-T1,Pocillopora_meandrina_HIv1___RNAseq.g28306.t1,84.045,0,780,84.045,0,780,84.045,0,780
FUN_038293-T1,Pocillopora_meandrina_HIv1___RNAseq.g28295.t1,45.596,9.46e-155,459,45.596,8.81e-155,459,45.596,8.81e-155,459
FUN_038294-T1,Pocillopora_meandrina_HIv1___RNAseq.g28300.t1,61.808,0,934,62.684,0,939,62.245999999999995,0,939
FUN_038295-T1,Pocillopora_meandrina_HIv1___RNAseq.g28299.t1,75,2.28e-161,451,75.329,2.3699999999999997e-165,461,75.1645,2.3699999999999997e-165,461
FUN_038296-T1,Pocillopora_meandrina_HIv1___RNAseq.g28298.t1,72.677,0,765,71.19,0,761,71.93350000000001,0,765
FUN_038297-T1,Pocillopora_meandrina_HIv1___RNAseq.g28297.t1,85.584,0,3425,85.382,0,3425,85.483,0,3425
FUN_038298-T1,Pocillopora_meandrina_HIv1___RNAseq.g28296.t1,96.094,1.5999999999999998e-88,254,96.094,2.7599999999999996e-88,254,96.094,1.5999999999999998e-88,254
FUN_038299-T1,Pocillopora_meandrina_HIv1___RNAseq.g28301.t1,86.697,1.0399999999999998e-145,404,86.697,1.2499999999999998e-145,404,86.697,1.0399999999999998e-145,404
FUN_038300-T1,Pocillopora_meandrina_HIv1___RNAseq.g28302.t1,84.537,0,2591,84.47,0,2597,84.5035,0,2597
FUN_038301-T1,Pocillopora_meandrina_HIv1___TS.g8084.t1,43.282,0,737,43.795,0,768,43.5385,0,768
FUN_038302-T1,Pocillopora_meandrina_HIv1___RNAseq.g28304.t1,88.755,0,2329,88.755,0,2300,88.755,0,2329
FUN_038303-T1,Pocillopora_meandrina_HIv1___RNAseq.g28305.t1,71.429,4.67e-120,339,71.429,5.53e-120,339,71.429,4.67e-120,339
FUN_038306-T1,Pocillopora_meandrina_HIv1___RNAseq.g15889.t1,30.62,1.1200000000000001e-100,331,30.62,1.15e-100,331,30.62,1.1200000000000001e-100,331
FUN_038310-T1,Pocillopora_meandrina_HIv1___TS.g5675.t2,76.816,0,1038,76.816,0,979,76.816,0,1038
FUN_038311-T1,Pocillopora_meandrina_HIv1___RNAseq.g1142.t1,74.17,1.8299999999999998e-135,382,73.063,3.74e-137,387,73.6165,3.74e-137,387
FUN_038313-T1,Pocillopora_meandrina_HIv1___RNAseq.g1140.t1,68.446,0,1392,69.253,0,1406,68.8495,0,1406
FUN_038314-T2,Pocillopora_meandrina_HIv1___RNAseq.g1121.t1,46,8.63e-21,81.3,47.619,1.26e-23,89,46.8095,1.26e-23,89
FUN_038315-T1,Pocillopora_meandrina_HIv1___RNAseq.g1120.t1,65.44,0,1895,65.195,0,1850,65.3175,0,1895
FUN_038323-T1,Pocillopora_meandrina_HIv1___TS.g6442.t1,47.583,0,981,47.583,0,970,47.583,0,981
FUN_038330-T1,Pocillopora_meandrina_HIv1___RNAseq.g1119.t2,78.101,0,1472,78.101,0,1480,78.101,0,1480
FUN_038332-T1,Pocillopora_meandrina_HIv1___RNAseq.g1118.t1,64.734,0,773,64.103,0,777,64.4185,0,777
FUN_038333-T1,Pocillopora_meandrina_HIv1___RNAseq.g1117.t1,49.176,3.72e-136,397,49.176,4.3799999999999996e-136,397,49.176,3.72e-136,397
FUN_038335-T1,Pocillopora_meandrina_HIv1___RNAseq.g1115.t1,75.135,1.4599999999999998e-107,306,75.135,1.7199999999999997e-107,306,75.135,1.4599999999999998e-107,306
FUN_038336-T1,Pocillopora_meandrina_HIv1___RNAseq.g1114.t1,72.816,3.7099999999999994e-112,324,72.816,4.319999999999999e-112,324,72.816,3.7099999999999994e-112,324
FUN_038337-T1,Pocillopora_meandrina_HIv1___RNAseq.g1113.t1,68.63,0,1139,69.231,0,1140,68.9305,0,1140
FUN_038338-T1,Pocillopora_meandrina_HIv1___RNAseq.g1110.t1,63.014,0,1286,63.014,0,1295,63.014,0,1295
FUN_038339-T1,Pocillopora_meandrina_HIv1___RNAseq.g1109.t1,75.676,2.0499999999999997e-96,280,74.112,6.81e-108,309,74.894,6.81e-108,309
FUN_038340-T1,Pocillopora_meandrina_HIv1___RNAseq.g1108.t1,78.251,0,684,78.251,0,684,78.251,0,684
FUN_038344-T1,Pocillopora_meandrina_HIv1___TS.g5636.t1,68.553,1.02e-70,216,69.536,2.1699999999999998e-67,207,69.0445,1.02e-70,216
FUN_038345-T1,Pocillopora_meandrina_HIv1___RNAseq.g1104.t1,95.363,0,1299,95.363,0,1299,95.363,0,1299
FUN_038346-T1,Pocillopora_meandrina_HIv1___RNAseq.g1103.t2,63.918,3.58e-88,263,65.636,7.48e-85,254,64.777,3.58e-88,263
FUN_038347-T1,Pocillopora_meandrina_HIv1___TS.g5633.t1,86.047,1.8299999999999998e-172,486,86.047,1.51e-172,486,86.047,1.51e-172,486
FUN_038348-T1,Pocillopora_meandrina_HIv1___RNAseq.g1098.t1b,53.552,0,1469,54.748,0,1471,54.15,0,1471
FUN_038364-T1,Pocillopora_meandrina_HIv1___TS.g5628.t1,53.502,0,721,51.362,0,743,52.432,0,743
FUN_038370-T1,Pocillopora_meandrina_HIv1___RNAseq.g1095.t1,51.111,2.81e-57,181,61.314,2.27e-50,163,56.2125,2.81e-57,181
FUN_038372-T1,Pocillopora_meandrina_HIv1___TS.g5627.t2,65.231,3.2399999999999997e-156,451,65.231,9.999999999999998e-152,440,65.231,3.2399999999999997e-156,451
FUN_038373-T1,Pocillopora_meandrina_HIv1___RNAseq.g1092.t1,81.788,0,531,81.788,0,515,81.788,0,531
FUN_038374-T1,Pocillopora_meandrina_HIv1___RNAseq.g1093.t1,63.9,1.8599999999999998e-108,312,63.9,2.19e-108,312,63.9,1.8599999999999998e-108,312
FUN_038375-T2,Pocillopora_meandrina_HIv1___RNAseq.g1091.t1,43.842,3.7299999999999995e-171,511,47.731,5.029999999999999e-147,449,45.786500000000004,3.7299999999999995e-171,511
FUN_038376-T1,Pocillopora_meandrina_HIv1___RNAseq.g1090.t1,70.244,0,825,72.006,0,858,71.125,0,858
FUN_038377-T1,Pocillopora_meandrina_HIv1___RNAseq.g1089.t1,88,2.7399999999999997e-69,204,88,2.86e-69,204,88,2.7399999999999997e-69,204
FUN_038378-T1,Pocillopora_meandrina_HIv1___TS.g5619.t2,73.5,1.79e-93,277,72.821,1.4199999999999998e-89,268,73.1605,1.79e-93,277
FUN_038380-T1,Pocillopora_meandrina_HIv1___RNAseq.g1059.t1,69.585,0,1155,70.311,0,1174,69.94800000000001,0,1174
FUN_038381-T1,Pocillopora_meandrina_HIv1___RNAseq.g28294.t2,78.512,1.2699999999999998e-121,346,78.512,5.33e-113,324,78.512,1.2699999999999998e-121,346
FUN_038382-T1,Pocillopora_meandrina_HIv1___RNAseq.g28293.t1,72.272,0,877,72.272,0,877,72.272,0,877
FUN_038383-T2,Pocillopora_meandrina_HIv1___RNAseq.g28291.t1,61.179,0,1276,61.366,0,1271,61.2725,0,1276
FUN_038385-T1,Pocillopora_meandrina_HIv1___RNAseq.g28289.t1,66.339,0,1945,66.339,0,1945,66.339,0,1945
FUN_038386-T1,Pocillopora_meandrina_HIv1___RNAseq.g28288.t1,58.075,0,1322,57.992,0,1309,58.033500000000004,0,1322
FUN_038387-T1,Pocillopora_meandrina_HIv1___RNAseq.g28287.t1,62.92,0,1197,62.14,0,1200,62.53,0,1200
FUN_038392-T1,Pocillopora_meandrina_HIv1___RNAseq.g28264.t1,74.829,0,1592,74.829,0,1576,74.829,0,1592
FUN_038393-T1,Pocillopora_meandrina_HIv1___RNAseq.g28265.t1,72.141,0,717,72.141,0,717,72.141,0,717
FUN_038394-T1,Pocillopora_meandrina_HIv1___RNAseq.g28266.t1,81.061,0,588,81.313,0,625,81.18700000000001,0,625
FUN_038395-T1,Pocillopora_meandrina_HIv1___RNAseq.g28267.t1,79.245,0,738,79.245,0,724,79.245,0,738
FUN_038396-T1,Pocillopora_meandrina_HIv1___RNAseq.g28268.t1,64.356,0,511,64.604,0,522,64.47999999999999,0,522
FUN_038398-T1,Pocillopora_meandrina_HIv1___RNAseq.g28273.t1,72.34,0,625,72.34,0,625,72.34,0,625
FUN_038400-T1,Pocillopora_meandrina_HIv1___RNAseq.g28274.t1,73.486,0,3056,73.486,0,3028,73.486,0,3056
FUN_038401-T1,Pocillopora_meandrina_HIv1___RNAseq.g28276.t1,74.048,0,539,73.81,0,535,73.929,0,539
FUN_038403-T1,Pocillopora_meandrina_HIv1___RNAseq.g28277.t1,84.375,2.31e-116,328,84.375,5.92e-124,348,84.375,5.92e-124,348
FUN_038404-T1,Pocillopora_meandrina_HIv1___RNAseq.g28278.t1,76.344,0,613,76.344,0,613,76.344,0,613
FUN_038405-T1,Pocillopora_meandrina_HIv1___RNAseq.g28279.t1,68.934,0,1446,69.33,0,1453,69.132,0,1453
FUN_038410-T1,Pocillopora_meandrina_HIv1___RNAseq.g28285.t1,91.964,0,616,91.964,0,578,91.964,0,616
FUN_038411-T1,Pocillopora_meandrina_HIv1___RNAseq.g28286.t1,80.386,0,549,80.386,0,549,80.386,0,549
FUN_038415-T1,Pocillopora_meandrina_HIv1___RNAseq.g1190.t1,55.53,0,513,55.53,2.62e-173,494,55.53,0,513
FUN_038416-T1,Pocillopora_meandrina_HIv1___RNAseq.g1188.t1,72.458,3.76e-137,384,72.458,4.51e-137,384,72.458,3.76e-137,384
FUN_038417-T1,Pocillopora_meandrina_HIv1___RNAseq.g25849.t1,53.376,1.3299999999999998e-119,347,53.376,1.7499999999999996e-119,347,53.376,1.3299999999999998e-119,347
FUN_038418-T1,Pocillopora_meandrina_HIv1___RNAseq.g1186.t1,75.671,0,925,80.253,0,966,77.962,0,966
FUN_038419-T1,Pocillopora_meandrina_HIv1___RNAseq.g1185.t2,78.249,0,555,77.419,0,571,77.834,0,571
FUN_038420-T1,Pocillopora_meandrina_HIv1___RNAseq.g1183.t1,71.633,0,733,71.633,0,733,71.633,0,733
FUN_038421-T1,Pocillopora_meandrina_HIv1___RNAseq.g1182.t1,50.072,0,574,50.072,0,565,50.072,0,574
FUN_038422-T1,Pocillopora_meandrina_HIv1___RNAseq.g1181.t1,74.51,1.42e-169,473,74.51,1.6699999999999998e-169,473,74.51,1.42e-169,473
FUN_038423-T2,Pocillopora_meandrina_HIv1___RNAseq.g1180.t1,66.836,0,800,66.667,0,814,66.7515,0,814
FUN_038424-T1,Pocillopora_meandrina_HIv1___RNAseq.g1179.t1,46.392,4.14e-90,271,45.928,4.9699999999999995e-95,284,46.16,4.9699999999999995e-95,284
FUN_038426-T1,Pocillopora_meandrina_HIv1___RNAseq.g1178.t1,75.184,0,548,76.486,0,549,75.83500000000001,0,549
FUN_038427-T1,Pocillopora_meandrina_HIv1___RNAseq.g1177.t1,64.103,7.670000000000001e-86,262,64.103,1.07e-85,262,64.103,7.670000000000001e-86,262
FUN_038428-T1,Pocillopora_meandrina_HIv1___RNAseq.g1063.t1,54.774,7.409999999999999e-57,180,55.779,3.63e-64,199,55.2765,3.63e-64,199
FUN_038430-T1,Pocillopora_meandrina_HIv1___RNAseq.g1061.t1,73.997,0,3483,73.825,0,3414,73.911,0,3483
FUN_038431-T1,Pocillopora_meandrina_HIv1___RNAseq.g1060.t1,80.106,0,1255,80.106,0,1255,80.106,0,1255
FUN_038432-T1,Pocillopora_meandrina_HIv1___RNAseq.g880.t1,71.354,7.63e-100,287,70.312,3.1599999999999994e-96,278,70.833,7.63e-100,287
FUN_038434-T1,Pocillopora_meandrina_HIv1___RNAseq.g881.t1,67.791,2.1499999999999997e-163,458,67.791,2.6099999999999998e-163,458,67.791,2.1499999999999997e-163,458
FUN_038436-T1,Pocillopora_meandrina_HIv1___TS.g5415.t2,74.888,1.06e-121,343,74.888,1.3999999999999998e-121,343,74.888,1.06e-121,343
FUN_038437-T2,Pocillopora_meandrina_HIv1___RNAseq.25797_t,35.903,5.629999999999999e-143,446,35.619,5.3399999999999997e-138,433,35.760999999999996,5.629999999999999e-143,446
FUN_038438-T1,Pocillopora_meandrina_HIv1___RNAseq.g885.t1,73.77,0,543,71.869,0,535,72.8195,0,543
FUN_038439-T1,Pocillopora_meandrina_HIv1___RNAseq.g886.t1,75.943,0,868,75.943,0,846,75.943,0,868
FUN_038442-T1,Pocillopora_meandrina_HIv1___TS.g8031.t1,45.223,4.8e-80,246,45.223,4.98e-80,246,45.223,4.8e-80,246
FUN_038456-T1,Pocillopora_meandrina_HIv1___RNAseq.g28256.t1,64.368,2.9000000000000004e-123,351,64.368,4.11e-127,361,64.368,4.11e-127,361
FUN_038457-T1,Pocillopora_meandrina_HIv1___RNAseq.g28255.t1,70.968,0,954,70.827,0,982,70.89750000000001,0,982
FUN_038464-T1,Pocillopora_meandrina_HIv1___RNAseq.g28234.t1,87.797,0,539,87.797,0,539,87.797,0,539
FUN_038465-T1,Pocillopora_meandrina_HIv1___RNAseq.g28233.t1,80.844,3.3499999999999996e-177,491,82.026,0,523,81.435,0,523
FUN_038466-T1,Pocillopora_meandrina_HIv1___RNAseq.g28232.t1,58.223,0,1355,58.487,0,1374,58.355000000000004,0,1374
FUN_038472-T1,Pocillopora_meandrina_HIv1___RNAseq.g28229.t1,54.658,7e-56,188,45.161,2.2299999999999997e-68,221,49.9095,2.2299999999999997e-68,221
FUN_038473-T1,Pocillopora_meandrina_HIv1___RNAseq.g28228.t1,76.699,7.519999999999999e-174,484,76.699,8.859999999999999e-174,484,76.699,7.519999999999999e-174,484
FUN_038474-T1,Pocillopora_meandrina_HIv1___RNAseq.g28227.t1,83.024,0,651,83.024,0,651,83.024,0,651
FUN_038475-T1,Pocillopora_meandrina_HIv1___RNAseq.g28226.t1,94.803,0,1117,94.803,0,1117,94.803,0,1117
FUN_038476-T1,Pocillopora_meandrina_HIv1___RNAseq.g28225.t1,70,6.4e-163,456,70,8.01e-163,456,70,6.4e-163,456
FUN_038477-T1,Pocillopora_meandrina_HIv1___RNAseq.g28224.t1,96.765,0,744,96.765,0,744,96.765,0,744
FUN_038478-T1,Pocillopora_meandrina_HIv1___RNAseq.g28223.t1,86.035,0,720,86.035,0,696,86.035,0,720
FUN_038480-T1,Pocillopora_meandrina_HIv1___RNAseq.g28221.t1,33.249,2.5499999999999996e-37,138,33.249,2.67e-37,138,33.249,2.5499999999999996e-37,138
FUN_038482-T1,Pocillopora_meandrina_HIv1___RNAseq.g6991.t1,51.456,2.5e-14,67.4,51.456,3.13e-22,89,51.456,3.13e-22,89
FUN_038487-T1,Pocillopora_meandrina_HIv1___TS.g8002.t1b,67.857,1.19e-137,389,67.857,1.45e-137,389,67.857,1.19e-137,389
FUN_038488-T1,Pocillopora_meandrina_HIv1___TS.g8002.t1a,56.532,4.02e-167,475,56.77,2.0599999999999996e-168,479,56.650999999999996,2.0599999999999996e-168,479
FUN_038489-T1,Pocillopora_meandrina_HIv1___RNAseq.g28213.t1,47.71,2.7399999999999997e-72,222,47.71,3.16e-72,222,47.71,2.7399999999999997e-72,222
FUN_038490-T1,Pocillopora_meandrina_HIv1___TS.g13440.t1,68.553,1.9e-74,234,67.284,8.88e-74,233,67.9185,1.9e-74,234
FUN_038496-T1,Pocillopora_meandrina_HIv1___RNAseq.g28199.t1,78.261,1.3399999999999999e-121,346,78.261,1.1899999999999998e-121,346,78.261,1.1899999999999998e-121,346
FUN_038497-T1,Pocillopora_meandrina_HIv1___RNAseq.g28198.t1,83.333,1.5799999999999998e-128,361,83.333,1.2e-135,379,83.333,1.2e-135,379
FUN_038498-T1,Pocillopora_meandrina_HIv1___RNAseq.g28197.t1,69.231,1.12e-86,251,69.231,1.41e-86,251,69.231,1.12e-86,251
FUN_038499-T1,Pocillopora_meandrina_HIv1___RNAseq.g28195.t1,68.644,1.01e-59,179,68.644,1.2100000000000002e-59,179,68.644,1.01e-59,179
FUN_038500-T1,Pocillopora_meandrina_HIv1___RNAseq.g28194.t1,85.433,7.899999999999999e-170,468,85.433,9.429999999999999e-170,468,85.433,7.899999999999999e-170,468
FUN_038502-T1,Pocillopora_meandrina_HIv1___RNAseq.g28192.t1,75.752,0,833,75.752,0,832,75.752,0,833
FUN_038503-T1,Pocillopora_meandrina_HIv1___RNAseq.g28159.t1,59.072,4.42e-93,276,59.072,6.03e-93,276,59.072,4.42e-93,276
FUN_038504-T1,Pocillopora_meandrina_HIv1___TS.g7946.t1,86.282,0,924,85.742,0,947,86.012,0,947
FUN_038505-T1,Pocillopora_meandrina_HIv1___RNAseq.g28161.t1,72.982,1.1e-154,433,72.982,1.32e-154,433,72.982,1.1e-154,433
FUN_038506-T1,Pocillopora_meandrina_HIv1___RNAseq.g7645.t1a,48.403,6.02e-129,384,48.403,5.4399999999999994e-129,384,48.403,5.4399999999999994e-129,384
FUN_038507-T2,Pocillopora_meandrina_HIv1___RNAseq.g28173.t1,73.779,0,616,73.779,0,616,73.779,0,616
FUN_038508-T1,Pocillopora_meandrina_HIv1___RNAseq.g28175.t1,89.572,0,682,89.572,0,682,89.572,0,682
FUN_038510-T1,Pocillopora_meandrina_HIv1___RNAseq.g28178.t1,57.871,0,533,57.871,0,533,57.871,0,533
FUN_038512-T1,Pocillopora_meandrina_HIv1___RNAseq.20620_t,88.034,0,1710,88.034,0,1724,88.034,0,1724
FUN_038513-T1,Pocillopora_meandrina_HIv1___RNAseq.g28180.t1,63.895,9.139999999999999e-178,503,63.895,0,527,63.895,0,527
FUN_038514-T2,Pocillopora_meandrina_HIv1___RNAseq.g28181.t1,80.62,1.8999999999999996e-165,457,80.62,2.2699999999999995e-165,457,80.62,1.8999999999999996e-165,457
FUN_038516-T1,Pocillopora_meandrina_HIv1___RNAseq.g15650.t1,42.724,3.16e-154,464,42.813,8.67e-155,466,42.7685,8.67e-155,466
FUN_038523-T1,Pocillopora_meandrina_HIv1___RNAseq.g28185.t1,86.387,1.99e-99,286,86.387,2.6499999999999997e-99,286,86.387,1.99e-99,286
FUN_038524-T1,Pocillopora_meandrina_HIv1___RNAseq.g28186.t1,77.956,0,5967,78.01,0,6033,77.983,0,6033
FUN_038525-T1,Pocillopora_meandrina_HIv1___RNAseq.g28187.t1,65.948,2.08e-105,303,65.948,1.27e-111,319,65.948,1.27e-111,319
FUN_038526-T1,Pocillopora_meandrina_HIv1___TS.g7974.t1,34.975,9.25e-85,273,39.414,1.51e-62,214,37.194500000000005,9.25e-85,273
FUN_038531-T1,Pocillopora_meandrina_HIv1___RNAseq.g28189.t1,88.559,0,872,88.559,0,872,88.559,0,872
FUN_038533-T1,Pocillopora_meandrina_HIv1___RNAseq.g28191.t1,81.494,0,1065,81.494,0,1065,81.494,0,1065
FUN_038535-T1,Pocillopora_meandrina_HIv1___TS.g7943.t1,63.396,0,676,63.396,0,676,63.396,0,676
FUN_038540-T1,Pocillopora_meandrina_HIv1___RNAseq.g28156.t1,74.074,1.43e-68,202,74.074,4.82e-64,191,74.074,1.43e-68,202
FUN_038541-T1,Pocillopora_meandrina_HIv1___RNAseq.g28155.t1,84.696,0,997,85.043,0,983,84.8695,0,997
FUN_038545-T1,Pocillopora_meandrina_HIv1___RNAseq.g1038.t1,80,0,534,80,0,534,80,0,534
FUN_038547-T1,Pocillopora_meandrina_HIv1___RNAseq.g1037.t1,73.885,0,719,74.31,0,738,74.0975,0,738
FUN_038548-T1,Pocillopora_meandrina_HIv1___RNAseq.g1036.t1,60.641,0,1678,60.513,0,1671,60.577,0,1678
FUN_038550-T1,Pocillopora_meandrina_HIv1___RNAseq.g1030.t1,57.556,1.1e-134,385,57.556,1.2099999999999999e-134,385,57.556,1.1e-134,385
FUN_038554-T1,Pocillopora_meandrina_HIv1___RNAseq.g1028.t1,67.905,2.77e-150,422,67.905,3.2999999999999996e-150,422,67.905,2.77e-150,422
FUN_038555-T2,Pocillopora_meandrina_HIv1___RNAseq.g1027.t1,59.395,0,608,59.395,0,608,59.395,0,608
FUN_038557-T1,Pocillopora_meandrina_HIv1___RNAseq.g1024.t1,40.444,5.44e-32,122,40.444,1.06e-28,112,40.444,5.44e-32,122
FUN_038558-T1,Pocillopora_meandrina_HIv1___RNAseq.g1022.t1,65.672,0,525,65.672,0,525,65.672,0,525
FUN_038565-T1,Pocillopora_meandrina_HIv1___RNAseq.g1021.t1,73.157,0,1355,73.157,0,1344,73.157,0,1355
FUN_038568-T1,Pocillopora_meandrina_HIv1___RNAseq.g1018.t1,75.663,0,1337,75.663,0,1348,75.663,0,1348
FUN_038569-T1,Pocillopora_meandrina_HIv1___RNAseq.g1017.t1,75.61,0,1281,75.61,0,1256,75.61,0,1281
FUN_038571-T2,Pocillopora_meandrina_HIv1___RNAseq.g1016.t1,69.516,0,1355,69.516,0,1380,69.516,0,1380
FUN_038572-T1,Pocillopora_meandrina_HIv1___TS.g5545.t1,46.182,7.559999999999998e-166,491,46.283,1.1999999999999999e-165,491,46.2325,7.559999999999998e-166,491
FUN_038573-T1,Pocillopora_meandrina_HIv1___RNAseq.g1014.t2,43.575,1.4e-137,416,42.618,7.739999999999999e-136,412,43.096500000000006,1.4e-137,416
FUN_038574-T1,Pocillopora_meandrina_HIv1___RNAseq.g1013.t1,52.144,2.8499999999999995e-143,427,51.91,2.3099999999999997e-143,427,52.027,2.3099999999999997e-143,427
FUN_038576-T1,Pocillopora_meandrina_HIv1___RNAseq.g1012.t1,82.435,0,887,82.435,0,887,82.435,0,887
FUN_038577-T1,Pocillopora_meandrina_HIv1___RNAseq.g1011.t1,69.506,0,1009,68.141,0,1058,68.8235,0,1058
FUN_038578-T1,Pocillopora_meandrina_HIv1___TS.g5540.t1,55.219,3.25e-86,269,59.459,5.35e-88,274,57.339,5.35e-88,274
FUN_038580-T1,Pocillopora_meandrina_HIv1___RNAseq.g1008.t1,76.195,0,1640,76.195,0,1616,76.195,0,1640
FUN_038583-T1,Pocillopora_meandrina_HIv1___TS.g5537.t1,58.306,3.9199999999999996e-124,358,58.632,3.69e-122,353,58.468999999999994,3.9199999999999996e-124,358
FUN_038588-T1,Pocillopora_meandrina_HIv1___RNAseq.g994.t1,51.603,1e-124,362,51.603,1.21e-124,362,51.603,1e-124,362
FUN_038597-T1,Pocillopora_meandrina_HIv1___RNAseq.g992.t1,65.672,7.5e-92,269,65.672,7.92e-92,269,65.672,7.5e-92,269
FUN_038607-T1,Pocillopora_meandrina_HIv1___TS.g5522.t2,71.466,0,519,71.466,0,522,71.466,0,522
FUN_038608-T1,Pocillopora_meandrina_HIv1___RNAseq.g989.t1,58.14,8.17e-29,102,51.282,1.0300000000000001e-27,99.8,54.711,8.17e-29,102
FUN_038610-T1,Pocillopora_meandrina_HIv1___RNAseq.g988.t1,56.818,4.6299999999999995e-152,439,56.818,7.749999999999998e-152,439,56.818,4.6299999999999995e-152,439
FUN_038611-T1,Pocillopora_meandrina_HIv1___RNAseq.g9728.t2,40.997,1.88e-77,266,40.997,3.08e-77,266,40.997,1.88e-77,266
FUN_038613-T1,Pocillopora_meandrina_HIv1___RNAseq.g973.t1b,57.582,0,521,57.363,0,528,57.4725,0,528
FUN_038614-T1,Pocillopora_meandrina_HIv1___RNAseq.g972.t1,70.728,0,2390,70.752,0,2421,70.74,0,2421
FUN_038617-T1,Pocillopora_meandrina_HIv1___RNAseq.g971.t1,88.034,0,874,88.034,0,854,88.034,0,874
FUN_038619-T1,Pocillopora_meandrina_HIv1___RNAseq.g1162.t1,55.039,1.67e-41,135,55.039,1.53e-41,135,55.039,1.53e-41,135
FUN_038620-T1,Pocillopora_meandrina_HIv1___TS.g5695.t1,43.038,9.1e-147,432,43.038,1.14e-146,432,43.038,9.1e-147,432
