query,subject,identity1,evalue1,bitscore1,identity2,evalue2,bitscore2,avg_identity,min_evalue,max_bitscore
Peve_00000458,Pocillopora_meandrina_HIv1___RNAseq.g13117.t1,60,2.3e-44,150,60,2.09e-44,150,60,2.09e-44,150
Peve_00000459,Pocillopora_meandrina_HIv1___RNAseq.g13119.t1,76.482,0,769,76.482,0,769,76.482,0,769
Peve_00000460,Pocillopora_meandrina_HIv1___RNAseq.g13120.t1,79.574,0,759,79.574,0,765,79.574,0,765
Peve_00000461,Pocillopora_meandrina_HIv1___RNAseq.g13121.t1,68.548,0,828,71.039,0,823,69.7935,0,828
Peve_00000462,Pocillopora_meandrina_HIv1___TS.g2111.t1,72.973,0,570,75.321,0,585,74.14699999999999,0,585
Peve_00000463,Pocillopora_meandrina_HIv1___RNAseq.g13123.t1,61.652,6.409999999999999e-147,417,61.652,7.989999999999999e-147,417,61.652,6.409999999999999e-147,417
Peve_00000464,Pocillopora_meandrina_HIv1___RNAseq.g13126.t1,64.804,6.709999999999999e-160,452,64.804,8.36e-160,452,64.804,6.709999999999999e-160,452
Peve_00000465,Pocillopora_meandrina_HIv1___RNAseq.g13116.t1,74.38,0,568,74.38,0,552,74.38,0,568
Peve_00000466,Pocillopora_meandrina_HIv1___RNAseq.g14153.t1,44.706,9.239999999999999e-111,332,45.721,6.44e-116,346,45.213499999999996,6.44e-116,346
Peve_00000468,Pocillopora_meandrina_HIv1___TS.g11052.t1,75,5.22e-39,137,75,2.71e-39,137,75,2.71e-39,137
Peve_00000469,Pocillopora_meandrina_HIv1___RNAseq.g14205.t1,76.74,0,889,76.74,0,889,76.74,0,889
Peve_00000473,Pocillopora_meandrina_HIv1___RNAseq.g14154.t1,54.294,0,1066,54.195,0,1046,54.2445,0,1066
Peve_00000474,Pocillopora_meandrina_HIv1___RNAseq.g14155.t1,58.025,9.119999999999999e-68,204,58.025,1.03e-67,204,58.025,9.119999999999999e-68,204
Peve_00000475,Pocillopora_meandrina_HIv1___RNAseq.g14158.t1b,73.03,0,958,73.03,0,958,73.03,0,958
Peve_00000476,Pocillopora_meandrina_HIv1___TS.g11937.t1,58.478,6.94e-114,330,59.783,4.1099999999999996e-110,321,59.1305,6.94e-114,330
Peve_00000490,Pocillopora_meandrina_HIv1___RNAseq.g10112.t1,38.567,7.269999999999999e-76,245,39.612,1.9100000000000003e-79,255,39.0895,1.9100000000000003e-79,255
Peve_00000494,Pocillopora_meandrina_HIv1___RNAseq.g1701.t2,69.102,0,620,69.102,0,620,69.102,0,620
Peve_00000499,Pocillopora_meandrina_HIv1___RNAseq.g26093.t2,76.899,0,2002,76.899,0,1988,76.899,0,2002
Peve_00000506,Pocillopora_meandrina_HIv1___RNAseq.g26091.t1,67.624,0,543,67.624,0,528,67.624,0,543
Peve_00000507,Pocillopora_meandrina_HIv1___RNAseq.g26092.t1,52.551,1.34e-49,159,55,2.3300000000000003e-59,184,53.7755,2.3300000000000003e-59,184
Peve_00000508,Pocillopora_meandrina_HIv1___RNAseq.g25732.t1,85.103,0,2244,85.691,0,2222,85.39699999999999,0,2244
Peve_00000509,Pocillopora_meandrina_HIv1___RNAseq.g25731.t1a,55.215,1.07e-39,134,55.215,1.64e-39,134,55.215,1.07e-39,134
Peve_00000511,Pocillopora_meandrina_HIv1___RNAseq.g25730.t1,69.154,0,519,68.238,2.4199999999999997e-173,489,68.696,0,519
Peve_00000512,Pocillopora_meandrina_HIv1___RNAseq.g25729.t1,75.457,0,1367,75.565,0,1380,75.511,0,1380
Peve_00000513,Pocillopora_meandrina_HIv1___RNAseq.g25650.t1,49.688,0,578,49.688,0,588,49.688,0,588
Peve_00000514,Pocillopora_meandrina_HIv1___RNAseq.g25731.t1b,92.229,0,1652,92.229,0,1629,92.229,0,1652
Peve_00000517,Pocillopora_meandrina_HIv1___RNAseq.g24530.t2,82.511,1.0899999999999999e-132,412,82.511,1.6299999999999998e-126,398,82.511,1.0899999999999999e-132,412
Peve_00000522,Pocillopora_meandrina_HIv1___TS.g16579.t1,73.497,0,548,73.497,0,548,73.497,0,548
Peve_00000523,Pocillopora_meandrina_HIv1___TS.g16589.t1,66.872,0,543,66.872,0,550,66.872,0,550
Peve_00000524,Pocillopora_meandrina_HIv1___RNAseq.g23714.t1,80.464,0,1713,80.464,0,1713,80.464,0,1713
Peve_00000525,Pocillopora_meandrina_HIv1___RNAseq.g23713.t1,73.066,0,553,73.066,0,553,73.066,0,553
Peve_00000526,Pocillopora_meandrina_HIv1___RNAseq.g23712.t1,81.789,0,1087,81.789,0,1070,81.789,0,1087
Peve_00000527,Pocillopora_meandrina_HIv1___RNAseq.g23707.t1,57.618,5.45e-140,404,58.405,2.1499999999999997e-133,388,58.0115,5.45e-140,404
Peve_00000528,Pocillopora_meandrina_HIv1___RNAseq.g23706.t1,81.86,5.839999999999999e-128,359,81.86,7.249999999999999e-128,359,81.86,5.839999999999999e-128,359
Peve_00000534,Pocillopora_meandrina_HIv1___RNAseq.g24017.t1,55.67,1.9699999999999997e-148,431,55.67,3.4499999999999994e-148,431,55.67,1.9699999999999997e-148,431
Peve_00000536,Pocillopora_meandrina_HIv1___RNAseq.g24024.t1,59.9,0,910,60.498,0,924,60.199,0,924
Peve_00000537,Pocillopora_meandrina_HIv1___RNAseq.g24023.t1,66.562,1.09e-140,399,67.192,1.1499999999999998e-143,407,66.877,1.1499999999999998e-143,407
Peve_00000538,Pocillopora_meandrina_HIv1___RNAseq.g24022.t1,86.026,6.88e-149,415,84.322,6.529999999999998e-151,420,85.174,6.529999999999998e-151,420
Peve_00000550,Pocillopora_meandrina_HIv1___RNAseq.g24514.t1,71.429,0,686,71.429,0,660,71.429,0,686
Peve_00000551,Pocillopora_meandrina_HIv1___RNAseq.g23699.t1,68.684,0,512,69.091,0,508,68.88749999999999,0,512
Peve_00000554,Pocillopora_meandrina_HIv1___RNAseq.g23703.t1,58.967,2.4599999999999994e-151,431,58.967,1.6399999999999998e-153,437,58.967,1.6399999999999998e-153,437
Peve_00000558,Pocillopora_meandrina_HIv1___TS.g2962.t1,33.728,6.56e-20,85.9,33.728,1.85e-19,85.9,33.728,6.56e-20,85.9
Peve_00000559,Pocillopora_meandrina_HIv1___RNAseq.g17190.t1,74.688,0,1212,74.343,0,1192,74.5155,0,1212
Peve_00000568,Pocillopora_meandrina_HIv1___RNAseq.g1461.t1,78.683,0,514,78.683,0,531,78.683,0,531
Peve_00000570,Pocillopora_meandrina_HIv1___RNAseq.g1460.t1,77.736,9.239999999999999e-160,444,77.736,1.78e-150,421,77.736,9.239999999999999e-160,444
Peve_00000571,Pocillopora_meandrina_HIv1___RNAseq.g1459.t1,88.564,0,691,86.387,0,694,87.4755,0,694
Peve_00000572,Pocillopora_meandrina_HIv1___RNAseq.g1465.t1,60.576,0,1699,60.63,0,1726,60.603,0,1726
Peve_00000575,Pocillopora_meandrina_HIv1___TS.g22869.t1,95.625,9.989999999999999e-110,310,95.625,1.4499999999999998e-109,310,95.625,9.989999999999999e-110,310
Peve_00000581,Pocillopora_meandrina_HIv1___RNAseq.g9711.t1,51.315,0,1035,51.315,0,992,51.315,0,1035
Peve_00000582,Pocillopora_meandrina_HIv1___RNAseq.g9710.t1,84.742,0,882,84.742,0,882,84.742,0,882
Peve_00000584,Pocillopora_meandrina_HIv1___RNAseq.g9709.t1,80.24,0,543,78.348,0,555,79.294,0,555
Peve_00000586,Pocillopora_meandrina_HIv1___RNAseq.g9690.t1,74.153,4.22e-132,380,74.153,9.939999999999998e-132,380,74.153,4.22e-132,380
Peve_00000587,Pocillopora_meandrina_HIv1___RNAseq.g8843.t1,44.72,6.88e-84,267,44.72,6.57e-84,267,44.72,6.57e-84,267
Peve_00000590,Pocillopora_meandrina_HIv1___RNAseq.g10953.t1,45.11,3.02e-86,277,45.11,1.02e-85,277,45.11,3.02e-86,277
Peve_00000594,Pocillopora_meandrina_HIv1___RNAseq.g10949.t1,84.887,0,561,84.887,0,561,84.887,0,561
Peve_00000597,Pocillopora_meandrina_HIv1___RNAseq.g10952.t1a,52.778,4.43e-103,301,53.814,5.07e-89,266,53.296,4.43e-103,301
Peve_00000601,Pocillopora_meandrina_HIv1___RNAseq.g3374.t1,97.5,1e-84,249,97.5,7.66e-85,249,97.5,7.66e-85,249
Peve_00000604,Pocillopora_meandrina_HIv1___RNAseq.g1805.t1,81.081,6.16e-16,66.2,81.081,1.51e-15,66.2,81.081,6.16e-16,66.2
Peve_00000617,Pocillopora_meandrina_HIv1___RNAseq.g29828.t1,77.311,8.89e-67,199,75.758,1.0000000000000001e-71,211,76.53450000000001,1.0000000000000001e-71,211
Peve_00000625,Pocillopora_meandrina_HIv1___RNAseq.g2045.t2,81.023,0,787,81.023,0,787,81.023,0,787
Peve_00000626,Pocillopora_meandrina_HIv1___RNAseq.g2044.t1,77.946,0,1514,77.946,0,1508,77.946,0,1514
Peve_00000627,Pocillopora_meandrina_HIv1___RNAseq.g2048.t1,75.239,0,1014,77.913,0,997,76.576,0,1014
Peve_00000629,Pocillopora_meandrina_HIv1___RNAseq.g2043.t1,77.112,0,595,77.112,0,595,77.112,0,595
Peve_00000631,Pocillopora_meandrina_HIv1___RNAseq.g2042.t1,55.67,6.26e-150,429,55.67,7.79e-150,429,55.67,6.26e-150,429
Peve_00000632,Pocillopora_meandrina_HIv1___RNAseq.g2047.t1,80.678,0,2278,80.678,0,2273,80.678,0,2278
Peve_00000633,Pocillopora_meandrina_HIv1___RNAseq.g26418.t1,44.625,0,1390,44.359,0,1370,44.492000000000004,0,1390
Peve_00000635,Pocillopora_meandrina_HIv1___RNAseq.g4505.t1,39.531,2.7999999999999996e-135,410,39.531,3.2e-135,410,39.531,2.7999999999999996e-135,410
Peve_00000636,Pocillopora_meandrina_HIv1___RNAseq.g28438.t1,80.183,0,929,80.183,0,929,80.183,0,929
Peve_00000637,Pocillopora_meandrina_HIv1___RNAseq.g28439.t1,84.434,4.75e-139,389,84.434,5.11e-139,389,84.434,4.75e-139,389
Peve_00000638,Pocillopora_meandrina_HIv1___RNAseq.g28440.t1,78.205,0,807,78.205,0,807,78.205,0,807
Peve_00000647,Pocillopora_meandrina_HIv1___RNAseq.g26417.t1,72.206,0,554,72.206,0,554,72.206,0,554
Peve_00000648,Pocillopora_meandrina_HIv1___RNAseq.g17974.t1,72.435,0,736,72.47,0,731,72.4525,0,736
Peve_00000649,Pocillopora_meandrina_HIv1___RNAseq.g17975.t1,60.199,5.53e-75,225,63.298,2.5900000000000002e-73,221,61.7485,5.53e-75,225
Peve_00000650,Pocillopora_meandrina_HIv1___RNAseq.g17976.t1,62.581,3.8e-129,382,50.989,6.65e-132,390,56.785,6.65e-132,390
Peve_00000654,Pocillopora_meandrina_HIv1___RNAseq.g17971.t1,70.561,2.76e-111,329,71.226,1.2499999999999998e-109,325,70.8935,2.76e-111,329
Peve_00000655,Pocillopora_meandrina_HIv1___RNAseq.g17972.t1,83.168,0,663,83.168,0,684,83.168,0,684
Peve_00000664,Pocillopora_meandrina_HIv1___TS.g12605.t1,78.728,0,731,78.728,0,729,78.728,0,731
Peve_00000665,Pocillopora_meandrina_HIv1___RNAseq.g24663.t1,73.373,0,815,73.373,0,815,73.373,0,815
Peve_00000667,Pocillopora_meandrina_HIv1___RNAseq.g24686.t1,82.597,0,603,82.597,0,603,82.597,0,603
Peve_00000668,Pocillopora_meandrina_HIv1___RNAseq.g24684.t1,69.231,5.4200000000000005e-70,213,69.231,5.27e-70,213,69.231,5.27e-70,213
Peve_00000673,Pocillopora_meandrina_HIv1___RNAseq.g24134.t1,32.547,3.5e-28,105,34.906,5.4399999999999996e-34,121,33.7265,5.4399999999999996e-34,121
Peve_00000679,Pocillopora_meandrina_HIv1___RNAseq.g24739.t1,46.429,0,751,40.211,0,867,43.32,0,867
Peve_00000682,Pocillopora_meandrina_HIv1___RNAseq.g24734.t1,47.927,0,1323,51.07,0,1478,49.4985,0,1478
Peve_00000684,Pocillopora_meandrina_HIv1___RNAseq.g24736.t1b,45.448,0,1014,45.246,0,1043,45.347,0,1043
Peve_00000686,Pocillopora_meandrina_HIv1___RNAseq.g24145.t1,40.476,3.63e-23,95.5,40.476,1.14e-28,109,40.476,1.14e-28,109
Peve_00000687,Pocillopora_meandrina_HIv1___RNAseq.g24733.t1,37.248,1.08e-111,387,36.384,6.55e-120,410,36.816,6.55e-120,410
Peve_00000688,Pocillopora_meandrina_HIv1___RNAseq.g24731.t1,46.388,6.5e-105,342,45.353,3.5399999999999996e-94,314,45.8705,6.5e-105,342
Peve_00000693,Pocillopora_meandrina_HIv1___RNAseq.g24729.t1,83.141,0,759,83.141,0,759,83.141,0,759
Peve_00000694,Pocillopora_meandrina_HIv1___RNAseq.g24728.t1,44.793,5.959999999999999e-172,519,44.542,4.64e-170,514,44.667500000000004,5.959999999999999e-172,519
Peve_00000695,Pocillopora_meandrina_HIv1___RNAseq.g24727.t1,58.904,4.0199999999999995e-40,131,58.904,5.78e-39,129,58.904,4.0199999999999995e-40,131
Peve_00000696,Pocillopora_meandrina_HIv1___RNAseq.g24726.t1,84.922,0,762,85.366,0,764,85.144,0,764
Peve_00000698,Pocillopora_meandrina_HIv1___TS.g12666.t1,57.036,0,833,56.787,0,811,56.911500000000004,0,833
Peve_00000699,Pocillopora_meandrina_HIv1___RNAseq.g24716.t1b,86.349,0,999,86.349,0,1024,86.349,0,1024
Peve_00000700,Pocillopora_meandrina_HIv1___RNAseq.g24716.t1a,78.947,0,1264,78.947,0,1264,78.947,0,1264
Peve_00000701,Pocillopora_meandrina_HIv1___RNAseq.g24714.t1,68.803,0,671,68.803,0,671,68.803,0,671
Peve_00000712,Pocillopora_meandrina_HIv1___RNAseq.g15537.t1,70.134,0,1416,70.459,0,1393,70.29650000000001,0,1416
Peve_00000713,Pocillopora_meandrina_HIv1___RNAseq.g15543.t1,85.232,0,859,82.505,0,857,83.8685,0,859
Peve_00000714,Pocillopora_meandrina_HIv1___TS.g10572.t1,55.641,0,1025,56.166,0,965,55.903499999999994,0,1025
Peve_00000715,Pocillopora_meandrina_HIv1___TS.g10566.t1,69.252,0,506,69.252,0,523,69.252,0,523
Peve_00000716,Pocillopora_meandrina_HIv1___TS.g10567.t1,60.417,0,1545,60.417,0,1595,60.417,0,1595
Peve_00000717,Pocillopora_meandrina_HIv1___TS.g10568.t1,84.444,2.4199999999999997e-178,492,84.444,3.18e-178,492,84.444,2.4199999999999997e-178,492
Peve_00000718,Pocillopora_meandrina_HIv1___RNAseq.g15542.t2,74.593,0,2526,74.647,0,2579,74.62,0,2579
Peve_00000724,Pocillopora_meandrina_HIv1___RNAseq.g24004.t1,91.011,6.77e-58,174,91.011,6.520000000000001e-58,174,91.011,6.520000000000001e-58,174
Peve_00000727,Pocillopora_meandrina_HIv1___TS.g700.t1b,83.133,1.0700000000000001e-97,286,83.133,2.52e-97,286,83.133,1.0700000000000001e-97,286
Peve_00000745,Pocillopora_meandrina_HIv1___RNAseq.g20731.t1,73.361,0,998,72.905,0,990,73.13300000000001,0,998
Peve_00000746,Pocillopora_meandrina_HIv1___RNAseq.g6218.t1,62.235,0,1202,62.235,0,1160,62.235,0,1202
Peve_00000747,Pocillopora_meandrina_HIv1___TS.g15556.t2,63.377,0,521,64.642,0,572,64.0095,0,572
Peve_00000748,Pocillopora_meandrina_HIv1___RNAseq.g9165.t1,85.577,3.83e-61,186,73.188,2.52e-63,192,79.3825,2.52e-63,192
Peve_00000749,Pocillopora_meandrina_HIv1___RNAseq.g9164.t1,50.384,0,758,46.484,0,761,48.434,0,761
Peve_00000750,Pocillopora_meandrina_HIv1___TS.g15553.t2,76.399,0,1850,74.98,0,1887,75.68950000000001,0,1887
Peve_00000751,Pocillopora_meandrina_HIv1___RNAseq.g20732.t1,80,0,891,80,0,877,80,0,891
Peve_00000752,Pocillopora_meandrina_HIv1___RNAseq.g6229.t1,63.985,8.009999999999999e-107,320,63.985,4.6999999999999994e-107,321,63.985,4.6999999999999994e-107,321
Peve_00000754,Pocillopora_meandrina_HIv1___RNAseq.g5033.t1,65.152,2.17e-56,176,65.152,4.97e-56,176,65.152,2.17e-56,176
Peve_00000773,Pocillopora_meandrina_HIv1___RNAseq.g23592.t1,71.218,0,821,71.218,0,821,71.218,0,821
Peve_00000776,Pocillopora_meandrina_HIv1___RNAseq.g24106.t1,61.702,6.76e-103,298,61.702,8.309999999999999e-103,298,61.702,6.76e-103,298
Peve_00000778,Pocillopora_meandrina_HIv1___RNAseq.g4008.t1,78.242,0,727,78.242,0,724,78.242,0,727
Peve_00000779,Pocillopora_meandrina_HIv1___RNAseq.g4004.t1,70.988,4.3e-70,209,70.988,3.54e-66,199,70.988,4.3e-70,209
Peve_00000781,Pocillopora_meandrina_HIv1___RNAseq.g4009.t1,73.717,0,773,73.292,0,764,73.50450000000001,0,773
Peve_00000783,Pocillopora_meandrina_HIv1___RNAseq.g4014.t1,80.588,3.72e-105,300,80.588,4.48e-105,300,80.588,3.72e-105,300
Peve_00000784,Pocillopora_meandrina_HIv1___RNAseq.g4010.t1,49.536,1.26e-123,373,49.724,1.5599999999999998e-143,424,49.629999999999995,1.5599999999999998e-143,424
Peve_00000785,Pocillopora_meandrina_HIv1___RNAseq.g4013.t1,75.879,9.62e-113,320,75.879,1.2099999999999999e-112,320,75.879,9.62e-113,320
Peve_00000786,Pocillopora_meandrina_HIv1___RNAseq.g4012.t1,71.359,0,552,70.388,0,539,70.8735,0,552
Peve_00000787,Pocillopora_meandrina_HIv1___RNAseq.g4005.t1,31.195,2.61e-39,144,31.195,1.68e-38,142,31.195,2.61e-39,144
Peve_00000788,Pocillopora_meandrina_HIv1___RNAseq.g4006.t1,75.424,1.22e-60,186,75.424,2.64e-60,186,75.424,1.22e-60,186
Peve_00000789,Pocillopora_meandrina_HIv1___RNAseq.g4007.t1,52.8,0,1460,53.086,0,1481,52.943,0,1481
Peve_00000791,Pocillopora_meandrina_HIv1___RNAseq.g2975.t1,70.625,5.6500000000000003e-73,223,70.625,3.25e-73,223,70.625,3.25e-73,223
Peve_00000792,Pocillopora_meandrina_HIv1___TS.g18090.t2,63.492,1.74e-68,210,63.492,1.1399999999999999e-62,195,63.492,1.74e-68,210
Peve_00000795,Pocillopora_meandrina_HIv1___RNAseq.g2938.t1,70.385,0,1134,70.252,0,1132,70.3185,0,1134
Peve_00000798,Pocillopora_meandrina_HIv1___RNAseq.g2973.t1,72.195,6.049999999999999e-106,303,72.195,7.189999999999999e-106,303,72.195,6.049999999999999e-106,303
Peve_00000800,Pocillopora_meandrina_HIv1___RNAseq.g2974.t1,64.723,0,2253,64.58,0,2223,64.6515,0,2253
Peve_00000819,Pocillopora_meandrina_HIv1___RNAseq.g11456.t1,45.455,1.08e-39,135,45.455,2.83e-39,135,45.455,1.08e-39,135
Peve_00000825,Pocillopora_meandrina_HIv1___TS.g22375.t1b,44.495,0,748,44.495,0,747,44.495,0,748
Peve_00000847,Pocillopora_meandrina_HIv1___RNAseq.g16204.t1,62.016,1.36e-41,135,62.016,1.15e-47,150,62.016,1.15e-47,150
Peve_00000851,Pocillopora_meandrina_HIv1___RNAseq.g3646.t1,38.182,3.42e-15,67,38.182,5.92e-15,67,38.182,3.42e-15,67
Peve_00000856,Pocillopora_meandrina_HIv1___RNAseq.g3642.t1,78.199,1.2599999999999999e-124,353,78.199,2.15e-124,353,78.199,1.2599999999999999e-124,353
Peve_00000861,Pocillopora_meandrina_HIv1___RNAseq.g16542.t1,54.722,4.849999999999999e-151,431,54.722,6.95e-139,400,54.722,4.849999999999999e-151,431
Peve_00000866,Pocillopora_meandrina_HIv1___RNAseq.g15507.t1,56.876,0,672,56.876,0,672,56.876,0,672
Peve_00000868,Pocillopora_meandrina_HIv1___RNAseq.g16538.t1,89.209,0,520,89.209,0,520,89.209,0,520
Peve_00000869,Pocillopora_meandrina_HIv1___TS.g15602.t1,50.811,4.39e-62,205,50.811,9.93e-62,206,50.811,4.39e-62,206
Peve_00000871,Pocillopora_meandrina_HIv1___RNAseq.g29777.t1,57.513,9.25e-161,458,57.513,1.0599999999999999e-160,458,57.513,9.25e-161,458
Peve_00000872,Pocillopora_meandrina_HIv1___TS.g11553.t1,35.714,1.82e-22,90.1,35.714,2.42e-22,90.1,35.714,1.82e-22,90.1
Peve_00000876,Pocillopora_meandrina_HIv1___RNAseq.g27008.t1,54.63,1.78e-76,231,54.63,2.68e-76,231,54.63,1.78e-76,231
Peve_00000883,Pocillopora_meandrina_HIv1___TS.g10136.t1,95.623,0,1498,95.623,0,1498,95.623,0,1498
Peve_00000885,Pocillopora_meandrina_HIv1___TS.g10137.t1a,87.406,0,994,87.406,0,974,87.406,0,994
Peve_00000890,Pocillopora_meandrina_HIv1___RNAseq.g15994.t2,61.185,0,905,61.65,0,932,61.417500000000004,0,932
Peve_00000894,Pocillopora_meandrina_HIv1___TS.g24210.t1,44.928,8.07e-14,63.9,44.928,4.2e-12,63.9,44.928,8.07e-14,63.9
Peve_00000906,Pocillopora_meandrina_HIv1___RNAseq.g3215.t1,73.067,0,578,72,0,543,72.5335,0,578
Peve_00000922,Pocillopora_meandrina_HIv1___TS.g15321.t1,30.769,1.3499999999999998e-42,155,30.769,3.11e-42,155,30.769,1.3499999999999998e-42,155
Peve_00000925,Pocillopora_meandrina_HIv1___RNAseq.g3213.t1,84.342,0,511,84.342,0,511,84.342,0,511
Peve_00000937,Pocillopora_meandrina_HIv1___RNAseq.g4156.t1,76.289,6.969999999999999e-54,164,76.289,1.26e-53,164,76.289,6.969999999999999e-54,164
Peve_00000943,Pocillopora_meandrina_HIv1___RNAseq.25719_t,71.15,0,686,71.15,0,702,71.15,0,702
Peve_00000945,Pocillopora_meandrina_HIv1___RNAseq.g798.t1,75.252,0,751,75.252,0,724,75.252,0,751
Peve_00000947,Pocillopora_meandrina_HIv1___TS.g5327.t1,79.048,4.939999999999999e-56,169,79.048,7.42e-56,169,79.048,4.939999999999999e-56,169
Peve_00000948,Pocillopora_meandrina_HIv1___RNAseq.g795.t1,83.689,0,1395,83.689,0,1397,83.689,0,1397
Peve_00000949,Pocillopora_meandrina_HIv1___TS.g5325.t1b,85.135,5.45e-39,127,75,7.4e-41,133,80.0675,7.4e-41,133
Peve_00000950,Pocillopora_meandrina_HIv1___RNAseq.g801.t1,79.011,0,1189,78.476,0,1148,78.7435,0,1189
Peve_00000951,Pocillopora_meandrina_HIv1___RNAseq.g800.t1,74.026,1.2399999999999999e-89,257,74.026,1.5199999999999999e-89,257,74.026,1.2399999999999999e-89,257
Peve_00000952,Pocillopora_meandrina_HIv1___TS.g5330.t1,65.269,0,1737,67.994,0,1677,66.6315,0,1737
Peve_00000953,Pocillopora_meandrina_HIv1___RNAseq.g12835.t1,51.149,1.0999999999999999e-57,184,51.149,4.65e-58,185,51.149,4.65e-58,185
Peve_00000958,Pocillopora_meandrina_HIv1___RNAseq.g12836.t1c,67.898,0,610,67.898,0,618,67.898,0,618
Peve_00000967,Pocillopora_meandrina_HIv1___TS.g15574.t2,71.905,0,839,71.429,0,845,71.667,0,845
Peve_00000980,Pocillopora_meandrina_HIv1___RNAseq.g15379.t1,62.872,0,1623,62.872,0,1601,62.872,0,1623
Peve_00000984,Pocillopora_meandrina_HIv1___RNAseq.9341_t,73.98,4.829999999999999e-112,317,73.98,5.989999999999999e-112,317,73.98,4.829999999999999e-112,317
Peve_00000988,Pocillopora_meandrina_HIv1___TS.g16591.t2,49.761,0,874,50.43,0,888,50.0955,0,888
Peve_00000992,Pocillopora_meandrina_HIv1___RNAseq.g23720.t1,69.353,0,1272,69.353,0,1290,69.353,0,1290
Peve_00000996,Pocillopora_meandrina_HIv1___RNAseq.g23721.t1,74.561,7.379999999999998e-55,167,74.561,6.999999999999999e-55,167,74.561,6.999999999999999e-55,167
Peve_00000999,Pocillopora_meandrina_HIv1___RNAseq.g23723.t1,48.855,0,810,49.046,0,815,48.9505,0,815
Peve_00001000,Pocillopora_meandrina_HIv1___RNAseq.g23724.t1,62.511,0,1304,63.167,0,1334,62.839,0,1334
Peve_00001002,Pocillopora_meandrina_HIv1___RNAseq.g619.t1,55.556,3.47e-23,87.8,55.556,1.88e-23,87.8,55.556,1.88e-23,87.8
Peve_00001006,Pocillopora_meandrina_HIv1___RNAseq.g15312.t1,56.14,8.159999999999999e-82,246,56.14,8.05e-82,246,56.14,8.05e-82,246
Peve_00001036,Pocillopora_meandrina_HIv1___RNAseq.g9139.t1,78.008,1.67e-134,385,78.008,2.46e-134,385,78.008,1.67e-134,385
Peve_00001041,Pocillopora_meandrina_HIv1___RNAseq.g5695.t1,98.214,1.9200000000000002e-79,229,98.214,2.4200000000000002e-79,229,98.214,1.9200000000000002e-79,229
Peve_00001044,Pocillopora_meandrina_HIv1___RNAseq.g5696.t1a,83.333,0,770,83.333,0,796,83.333,0,796
Peve_00001046,Pocillopora_meandrina_HIv1___RNAseq.g5696.t1c,86.62,2.6e-91,261,86.62,3.1900000000000003e-91,261,86.62,2.6e-91,261
Peve_00001052,Pocillopora_meandrina_HIv1___RNAseq.g18035.t1,81.579,0,1130,78.249,0,1180,79.91399999999999,0,1180
Peve_00001054,Pocillopora_meandrina_HIv1___RNAseq.g18036.t1,80.782,0,1043,80.782,0,1043,80.782,0,1043
Peve_00001056,Pocillopora_meandrina_HIv1___RNAseq.g18040.t1,87.028,0,763,86.009,0,764,86.5185,0,764
Peve_00001059,Pocillopora_meandrina_HIv1___RNAseq.g27066.t1,85.251,0,608,85.251,0,608,85.251,0,608
Peve_00001060,Pocillopora_meandrina_HIv1___RNAseq.g12113.t1,79.616,0,2209,79.815,0,2191,79.71549999999999,0,2209
Peve_00001061,Pocillopora_meandrina_HIv1___RNAseq.g27065.t1,44.604,2.54e-28,103,44.604,1.53e-28,103,44.604,1.53e-28,103
Peve_00001063,Pocillopora_meandrina_HIv1___RNAseq.g27063.t1,71.543,0,574,71.543,0,574,71.543,0,574
Peve_00001064,Pocillopora_meandrina_HIv1___RNAseq.g27062.t1,72.45,0,1429,72.45,0,1429,72.45,0,1429
Peve_00001065,Pocillopora_meandrina_HIv1___RNAseq.g27061.t1,74.347,0,641,74.347,0,641,74.347,0,641
Peve_00001068,Pocillopora_meandrina_HIv1___TS.g3454.t2,58.291,4.17e-71,216,56.796,1.6599999999999999e-68,211,57.543499999999995,4.17e-71,216
Peve_00001069,Pocillopora_meandrina_HIv1___RNAseq.g27067.t1,98.611,2.0599999999999997e-47,145,98.611,2.4799999999999996e-47,145,98.611,2.0599999999999997e-47,145
Peve_00001071,Pocillopora_meandrina_HIv1___RNAseq.g12764.t1,57.785,0,1439,57.486,0,1426,57.63549999999999,0,1439
Peve_00001074,Pocillopora_meandrina_HIv1___RNAseq.g12767.t1,63.068,0,1462,63.239,0,1496,63.153499999999994,0,1496
Peve_00001077,Pocillopora_meandrina_HIv1___TS.g26492.t1,80.769,1.54e-95,273,80.769,2.18e-95,273,80.769,1.54e-95,273
Peve_00001078,Pocillopora_meandrina_HIv1___RNAseq.g21742.t1,56.374,6.279999999999999e-121,355,56.374,6.61e-121,355,56.374,6.279999999999999e-121,355
Peve_00001080,Pocillopora_meandrina_HIv1___RNAseq.g21743.t1,65.524,0,646,64.516,0,642,65.02000000000001,0,646
Peve_00001081,Pocillopora_meandrina_HIv1___RNAseq.g21744.t1,91.102,1.53e-155,431,91.102,9.29e-164,452,91.102,9.29e-164,452
Peve_00001082,Pocillopora_meandrina_HIv1___RNAseq.g21745.t1,89.151,5.51e-134,374,89.151,1.4299999999999999e-136,381,89.151,1.4299999999999999e-136,381
