gene	module
lncRNA_9262	ME6
lncRNA_9275	ME38
lncRNA_9278	ME26
lncRNA_9279	ME27
lncRNA_9280	ME3
lncRNA_9281	ME2
lncRNA_9282	ME56
lncRNA_9283	ME47
lncRNA_9284	ME89
lncRNA_9285	ME9
lncRNA_9286	ME38
lncRNA_9287	ME91
lncRNA_9288	ME48
lncRNA_9289	ME52
lncRNA_9292	ME7
lncRNA_9293	ME18
lncRNA_9295	ME84
lncRNA_9296	ME2
lncRNA_9297	ME2
lncRNA_9298	ME9
lncRNA_9299	ME111
lncRNA_9300	ME20
lncRNA_9301	ME111
lncRNA_9302	ME78
lncRNA_9303	ME49
lncRNA_9304	ME111
lncRNA_9305	ME70
lncRNA_9306	ME6
lncRNA_9307	ME9
lncRNA_9309	ME28
lncRNA_9310	ME52
lncRNA_9315	ME47
lncRNA_9316	ME77
lncRNA_9317	ME108
lncRNA_9318	ME19
lncRNA_9321	ME0
lncRNA_9323	ME89
lncRNA_9324	ME117
lncRNA_9325	ME1
lncRNA_9326	ME2
lncRNA_9327	ME35
lncRNA_9328	ME7
lncRNA_9329	ME1
lncRNA_9330	ME41
lncRNA_9331	ME61
lncRNA_9332	ME6
lncRNA_9333	ME42
lncRNA_9334	ME1
lncRNA_9335	ME1
lncRNA_9339	ME1
lncRNA_9342	ME1
lncRNA_9352	ME1
lncRNA_9353	ME1
lncRNA_9354	ME1
lncRNA_9358	ME1
lncRNA_9362	ME1
lncRNA_9364	ME1
lncRNA_9372	ME55
lncRNA_9373	ME1
lncRNA_9374	ME55
lncRNA_9375	ME1
lncRNA_9380	ME87
lncRNA_9381	ME134
lncRNA_9385	ME57
lncRNA_9386	ME113
lncRNA_9387	ME118
lncRNA_9388	ME2
lncRNA_9398	ME1
lncRNA_9401	ME22
lncRNA_9403	ME115
lncRNA_9404	ME17
lncRNA_9406	ME50
lncRNA_9407	ME68
lncRNA_9411	ME2
lncRNA_9412	ME24
lncRNA_9413	ME25
lncRNA_9414	ME79
lncRNA_9415	ME2
lncRNA_9417	ME33
lncRNA_9418	ME130
lncRNA_9421	ME26
lncRNA_9422	ME5
lncRNA_9423	ME10
lncRNA_9424	ME5
lncRNA_9425	ME34
lncRNA_9426	ME81
lncRNA_9427	ME66
lncRNA_9428	ME48
lncRNA_9430	ME64
lncRNA_9431	ME0
lncRNA_9438	ME70
lncRNA_9440	ME54
lncRNA_9441	ME89
lncRNA_9442	ME8
lncRNA_9443	ME34
lncRNA_9444	ME26
lncRNA_9449	ME5
lncRNA_9450	ME5
lncRNA_9454	ME2
lncRNA_9455	ME1
lncRNA_9456	ME1
lncRNA_9457	ME6
lncRNA_9458	ME69
lncRNA_9459	ME4
lncRNA_9460	ME26
lncRNA_9461	ME1
lncRNA_9462	ME98
lncRNA_9463	ME9
lncRNA_9464	ME5
lncRNA_9465	ME63
lncRNA_9466	ME6
lncRNA_9468	ME40
lncRNA_9469	ME56
lncRNA_9470	ME25
lncRNA_9471	ME20
lncRNA_9472	ME9
lncRNA_9473	ME112
lncRNA_9474	ME4
lncRNA_9475	ME45
lncRNA_9477	ME72
lncRNA_9478	ME6
lncRNA_9479	ME25
lncRNA_9481	ME98
lncRNA_9483	ME7
lncRNA_9484	ME31
lncRNA_9485	ME91
lncRNA_9489	ME111
lncRNA_9490	ME137
lncRNA_9491	ME82
lncRNA_9492	ME54
lncRNA_9493	ME28
lncRNA_9494	ME1
lncRNA_9495	ME26
lncRNA_9496	ME1
lncRNA_9498	ME0
lncRNA_9500	ME61
lncRNA_9502	ME1
lncRNA_9505	ME1
lncRNA_9506	ME1
lncRNA_9507	ME1
lncRNA_9508	ME1
lncRNA_9509	ME1
lncRNA_9510	ME1
lncRNA_9511	ME1
lncRNA_9512	ME1
lncRNA_9516	ME1
lncRNA_9526	ME1
lncRNA_9542	ME6
lncRNA_9543	ME1
lncRNA_9546	ME1
lncRNA_9549	ME1
lncRNA_9550	ME1
lncRNA_9552	ME4
lncRNA_9554	ME80
lncRNA_9555	ME1
lncRNA_9558	ME1
lncRNA_9562	ME123
lncRNA_9563	ME62
lncRNA_9564	ME1
lncRNA_9565	ME22
lncRNA_9566	ME1
lncRNA_9567	ME1
lncRNA_9568	ME1
lncRNA_9569	ME0
lncRNA_9570	ME19
lncRNA_9571	ME1
lncRNA_9572	ME13
lncRNA_9573	ME1
lncRNA_9574	ME1
lncRNA_9575	ME1
lncRNA_9576	ME1
lncRNA_9578	ME37
lncRNA_9579	ME1
lncRNA_9580	ME1
lncRNA_9584	ME1
lncRNA_9586	ME1
lncRNA_9587	ME1
lncRNA_9588	ME1
lncRNA_9589	ME1
lncRNA_9591	ME27
lncRNA_9593	ME1
lncRNA_9594	ME44
lncRNA_9595	ME1
lncRNA_9596	ME62
lncRNA_9597	ME1
lncRNA_9598	ME0
lncRNA_9599	ME1
lncRNA_9600	ME1
lncRNA_9601	ME3
lncRNA_9602	ME68
lncRNA_9603	ME2
lncRNA_9604	ME27
lncRNA_9605	ME20
lncRNA_9606	ME21
lncRNA_9608	ME1
lncRNA_9609	ME10
lncRNA_9610	ME25
lncRNA_9613	ME66
lncRNA_9614	ME1
lncRNA_9615	ME0
lncRNA_9620	ME1
lncRNA_9621	ME46
lncRNA_9622	ME1
lncRNA_9624	ME37
lncRNA_9625	ME1
lncRNA_9626	ME1
lncRNA_9627	ME20
lncRNA_9628	ME1
lncRNA_9630	ME1
lncRNA_9631	ME1
lncRNA_9633	ME1
lncRNA_9634	ME1
lncRNA_9635	ME1
lncRNA_9636	ME1
lncRNA_9638	ME1
lncRNA_9639	ME1
lncRNA_9640	ME1
lncRNA_9641	ME1
lncRNA_9642	ME1
lncRNA_9643	ME1
lncRNA_9644	ME1
lncRNA_9645	ME1
lncRNA_9646	ME1
lncRNA_9647	ME1
lncRNA_9651	ME16
lncRNA_9652	ME0
lncRNA_9653	ME117
lncRNA_9655	ME24
lncRNA_9656	ME48
lncRNA_9657	ME30
lncRNA_9658	ME1
lncRNA_9659	ME1
lncRNA_9663	ME28
lncRNA_9665	ME10
lncRNA_9667	ME18
lncRNA_9669	ME20
lncRNA_9670	ME86
lncRNA_9674	ME1
lncRNA_9675	ME18
lncRNA_9676	ME25
lncRNA_9677	ME1
lncRNA_9680	ME3
lncRNA_9682	ME74
lncRNA_9685	ME1
lncRNA_9686	ME1
lncRNA_9689	ME3
lncRNA_9690	ME1
lncRNA_9691	ME2
lncRNA_9693	ME1
lncRNA_9694	ME1
lncRNA_9696	ME37
lncRNA_9699	ME49
lncRNA_9701	ME17
lncRNA_9702	ME1
lncRNA_9703	ME2
lncRNA_9704	ME28
lncRNA_9705	ME7
lncRNA_9706	ME116
lncRNA_9707	ME127
lncRNA_9710	ME9
lncRNA_9711	ME65
lncRNA_9712	ME64
lncRNA_9713	ME80
lncRNA_9714	ME1
lncRNA_9716	ME1
lncRNA_9717	ME111
lncRNA_9718	ME37
lncRNA_9719	ME98
lncRNA_9720	ME108
lncRNA_9721	ME31
lncRNA_9722	ME4
lncRNA_9723	ME1
lncRNA_9724	ME52
lncRNA_9729	ME7
lncRNA_9736	ME9
lncRNA_9738	ME6
lncRNA_9739	ME98
lncRNA_9745	ME25
lncRNA_9746	ME58
lncRNA_9747	ME35
lncRNA_9749	ME38
lncRNA_9754	ME5
lncRNA_9763	ME1
lncRNA_9764	ME25
lncRNA_9765	ME0
lncRNA_9766	ME99
lncRNA_9767	ME52
lncRNA_9768	ME77
lncRNA_9769	ME49
lncRNA_9771	ME9
lncRNA_9772	ME7
lncRNA_9773	ME108
lncRNA_9777	ME49
lncRNA_9782	ME15
lncRNA_9783	ME0
lncRNA_9784	ME123
lncRNA_9785	ME7
lncRNA_9796	ME22
lncRNA_9797	ME0
lncRNA_9802	ME59
lncRNA_9807	ME1
lncRNA_9809	ME115
lncRNA_9810	ME5
lncRNA_9814	ME23
lncRNA_9816	ME1
lncRNA_9817	ME3
lncRNA_9818	ME16
lncRNA_9822	ME7
lncRNA_9823	ME7
lncRNA_9824	ME1
lncRNA_9825	ME6
lncRNA_9826	ME1
lncRNA_9829	ME1
lncRNA_9830	ME25
lncRNA_9831	ME7
lncRNA_9832	ME47
lncRNA_9835	ME1
lncRNA_9837	ME1
lncRNA_9840	ME1
lncRNA_9841	ME37
lncRNA_9843	ME52
lncRNA_9848	ME22
lncRNA_9850	ME1
lncRNA_9852	ME1
lncRNA_9853	ME1
lncRNA_9854	ME62
lncRNA_9857	ME0
lncRNA_9858	ME7
lncRNA_9860	ME1
lncRNA_9861	ME1
lncRNA_9862	ME1
lncRNA_9863	ME1
lncRNA_9866	ME123
lncRNA_9870	ME24
lncRNA_9872	ME1
lncRNA_9875	ME3
lncRNA_9880	ME33
lncRNA_9881	ME104
lncRNA_9882	ME1
lncRNA_9883	ME6
lncRNA_9886	ME1
lncRNA_9889	ME2
lncRNA_9895	ME61
lncRNA_9897	ME6
lncRNA_9898	ME1
lncRNA_9900	ME24
lncRNA_9902	ME6
lncRNA_9903	ME1
lncRNA_9906	ME1
lncRNA_9907	ME1
lncRNA_9908	ME1
lncRNA_9909	ME24
lncRNA_9910	ME22
lncRNA_9912	ME1
lncRNA_9914	ME1
lncRNA_9916	ME20
lncRNA_9919	ME25
lncRNA_9921	ME0
lncRNA_9925	ME1
lncRNA_9926	ME49
lncRNA_9927	ME1
lncRNA_9929	ME1
lncRNA_9930	ME58
lncRNA_9931	ME1
lncRNA_9932	ME1
lncRNA_9933	ME1
lncRNA_9936	ME29
lncRNA_9937	ME1
lncRNA_9940	ME6
lncRNA_9941	ME1
lncRNA_9942	ME1
lncRNA_9943	ME1
lncRNA_9945	ME1
lncRNA_9946	ME1
lncRNA_9947	ME87
lncRNA_9950	ME0
lncRNA_9952	ME1
lncRNA_9953	ME1
lncRNA_9954	ME1
lncRNA_9955	ME1
lncRNA_9957	ME0
lncRNA_9958	ME1
lncRNA_9959	ME1
lncRNA_9960	ME1
lncRNA_9961	ME1
lncRNA_9962	ME46
lncRNA_9963	ME1
lncRNA_9964	ME1
lncRNA_9965	ME1
lncRNA_9966	ME1
lncRNA_9967	ME1
lncRNA_9969	ME1
lncRNA_9982	ME1
lncRNA_9983	ME55
lncRNA_9990	ME1
lncRNA_9997	ME1
lncRNA_10005	ME1
lncRNA_10007	ME1
lncRNA_10008	ME1
lncRNA_10009	ME1
lncRNA_10013	ME1
lncRNA_10016	ME1
lncRNA_10027	ME1
lncRNA_10028	ME1
lncRNA_10029	ME1
lncRNA_10030	ME1
lncRNA_10031	ME1
lncRNA_10032	ME1
lncRNA_10034	ME1
lncRNA_10036	ME1
lncRNA_10037	ME1
lncRNA_10038	ME1
lncRNA_10039	ME1
lncRNA_10040	ME1
lncRNA_10043	ME1
lncRNA_10044	ME46
lncRNA_10045	ME39
lncRNA_10047	ME39
lncRNA_10049	ME3
lncRNA_10051	ME1
lncRNA_10052	ME15
lncRNA_10053	ME2
lncRNA_10057	ME1
lncRNA_10059	ME24
lncRNA_10061	ME24
lncRNA_10062	ME111
lncRNA_10066	ME21
lncRNA_10067	ME6
lncRNA_10068	ME54
lncRNA_10069	ME23
lncRNA_10070	ME4
lncRNA_10074	ME93
lncRNA_10075	ME5
lncRNA_10080	ME63
lncRNA_10081	ME1
lncRNA_10082	ME8
lncRNA_10083	ME96
lncRNA_10084	ME1
lncRNA_10088	ME97
lncRNA_10089	ME1
lncRNA_10090	ME122
lncRNA_10091	ME1
lncRNA_10092	ME24
lncRNA_10093	ME59
lncRNA_10096	ME41
lncRNA_10097	ME97
lncRNA_10099	ME49
lncRNA_10100	ME49
lncRNA_10101	ME1
lncRNA_10107	ME77
lncRNA_10108	ME2
lncRNA_10109	ME9
lncRNA_10110	ME77
lncRNA_10111	ME0
lncRNA_10112	ME91
lncRNA_10113	ME69
lncRNA_10114	ME139
lncRNA_10117	ME117
lncRNA_10118	ME53
lncRNA_10120	ME58
lncRNA_10121	ME97
lncRNA_10122	ME97
lncRNA_10123	ME24
lncRNA_10124	ME97
lncRNA_10125	ME46
lncRNA_10126	ME3
lncRNA_10127	ME27
lncRNA_10131	ME117
lncRNA_10133	ME31
lncRNA_10134	ME1
lncRNA_10136	ME1
lncRNA_10137	ME24
lncRNA_10139	ME1
lncRNA_10141	ME70
lncRNA_10144	ME24
lncRNA_10147	ME0
lncRNA_10153	ME124
lncRNA_10155	ME95
lncRNA_10160	ME29
lncRNA_10161	ME61
lncRNA_10170	ME29
lncRNA_10171	ME23
lncRNA_10172	ME22
lncRNA_10173	ME12
lncRNA_10174	ME1
lncRNA_10176	ME24
lncRNA_10178	ME6
lncRNA_10179	ME1
lncRNA_10180	ME18
lncRNA_10184	ME1
lncRNA_10185	ME1
lncRNA_10207	ME7
lncRNA_10208	ME23
lncRNA_10218	ME1
lncRNA_10220	ME1
lncRNA_10223	ME1
lncRNA_10224	ME1
lncRNA_10225	ME1
lncRNA_10227	ME1
lncRNA_10228	ME1
lncRNA_10230	ME1
lncRNA_10233	ME1
lncRNA_10234	ME1
lncRNA_10235	ME1
lncRNA_10237	ME1
lncRNA_10238	ME1
lncRNA_10239	ME1
lncRNA_10240	ME1
lncRNA_10241	ME1
lncRNA_10244	ME1
lncRNA_10247	ME1
lncRNA_10248	ME1
lncRNA_10249	ME1
lncRNA_10250	ME1
lncRNA_10251	ME1
lncRNA_10253	ME1
lncRNA_10257	ME37
lncRNA_10258	ME44
lncRNA_10259	ME84
lncRNA_10260	ME1
lncRNA_10261	ME1
lncRNA_10262	ME34
lncRNA_10263	ME66
lncRNA_10264	ME1
lncRNA_10266	ME1
lncRNA_10267	ME1
lncRNA_10268	ME46
lncRNA_10272	ME1
lncRNA_10274	ME1
lncRNA_10275	ME1
lncRNA_10280	ME71
lncRNA_10281	ME52
lncRNA_10283	ME47
lncRNA_10284	ME60
lncRNA_10287	ME1
lncRNA_10289	ME1
lncRNA_10290	ME1
lncRNA_10292	ME1
lncRNA_10293	ME55
lncRNA_10294	ME50
lncRNA_10295	ME1
lncRNA_10296	ME48
lncRNA_10297	ME30
lncRNA_10298	ME2
lncRNA_10300	ME2
lncRNA_10301	ME1
lncRNA_10304	ME119
lncRNA_10308	ME140
lncRNA_10309	ME1
lncRNA_10310	ME25
lncRNA_10313	ME24
lncRNA_10314	ME1
lncRNA_10315	ME1
lncRNA_10316	ME117
lncRNA_10317	ME46
lncRNA_10320	ME1
lncRNA_10322	ME1
lncRNA_10323	ME117
lncRNA_10324	ME114
lncRNA_10325	ME58
lncRNA_10326	ME31
lncRNA_10327	ME140
lncRNA_10328	ME1
lncRNA_10330	ME117
lncRNA_10331	ME117
lncRNA_10333	ME117
lncRNA_10334	ME64
lncRNA_10335	ME1
lncRNA_10336	ME46
lncRNA_10337	ME1
lncRNA_10338	ME1
lncRNA_10340	ME1
lncRNA_10341	ME1
lncRNA_10342	ME63
lncRNA_10343	ME17
lncRNA_10344	ME24
lncRNA_10346	ME24
lncRNA_10349	ME7
lncRNA_10350	ME1
lncRNA_10351	ME24
lncRNA_10353	ME24
lncRNA_10354	ME1
lncRNA_10357	ME1
lncRNA_10359	ME24
lncRNA_10361	ME1
lncRNA_10362	ME1
lncRNA_10363	ME1
lncRNA_10364	ME24
lncRNA_10368	ME1
lncRNA_10369	ME1
lncRNA_10370	ME24
lncRNA_10372	ME1
lncRNA_10373	ME1
lncRNA_10374	ME24
lncRNA_10379	ME24
lncRNA_10381	ME24
lncRNA_10383	ME1
lncRNA_10384	ME1
lncRNA_10386	ME1
lncRNA_10387	ME1
lncRNA_10392	ME1
lncRNA_10393	ME1
lncRNA_10394	ME1
lncRNA_10395	ME7
lncRNA_10397	ME1
lncRNA_10400	ME24
lncRNA_10403	ME1
lncRNA_10404	ME24
lncRNA_10406	ME1
lncRNA_10408	ME1
lncRNA_10409	ME27
lncRNA_10411	ME24
lncRNA_10415	ME24
lncRNA_10417	ME24
lncRNA_10419	ME24
lncRNA_10420	ME1
lncRNA_10421	ME6
lncRNA_10422	ME24
lncRNA_10423	ME24
lncRNA_10424	ME24
lncRNA_10427	ME24
lncRNA_10428	ME1
lncRNA_10429	ME1
lncRNA_10431	ME1
lncRNA_10432	ME1
lncRNA_10433	ME132
lncRNA_10434	ME1
lncRNA_10435	ME1
lncRNA_10438	ME24
lncRNA_10439	ME119
lncRNA_10443	ME24
lncRNA_10445	ME24
lncRNA_10447	ME24
lncRNA_10450	ME24
lncRNA_10451	ME24
lncRNA_10452	ME24
lncRNA_10455	ME24
lncRNA_10460	ME24
lncRNA_10461	ME24
lncRNA_10462	ME24
lncRNA_10464	ME24
lncRNA_10465	ME24
lncRNA_10469	ME24
lncRNA_10471	ME24
lncRNA_10474	ME24
lncRNA_10476	ME1
lncRNA_10477	ME1
lncRNA_10481	ME7
lncRNA_10482	ME24
lncRNA_10485	ME24
lncRNA_10486	ME24
lncRNA_10488	ME117
lncRNA_10489	ME1
lncRNA_10490	ME24
lncRNA_10491	ME1
lncRNA_10496	ME1
lncRNA_10497	ME1
lncRNA_10498	ME1
lncRNA_10499	ME1
lncRNA_10500	ME1
lncRNA_10501	ME20
lncRNA_10502	ME1
lncRNA_10503	ME61
lncRNA_10505	ME1
lncRNA_10506	ME1
lncRNA_10507	ME1
lncRNA_10508	ME1
lncRNA_10509	ME123
lncRNA_10510	ME123
lncRNA_10512	ME1
lncRNA_10514	ME1
lncRNA_10516	ME1
lncRNA_10517	ME1
lncRNA_10521	ME1
lncRNA_10522	ME1
lncRNA_10523	ME1
lncRNA_10524	ME1
lncRNA_10528	ME1
lncRNA_10529	ME70
lncRNA_10530	ME1
lncRNA_10531	ME1
lncRNA_10532	ME1
lncRNA_10533	ME1
lncRNA_10534	ME1
lncRNA_10536	ME1
lncRNA_10537	ME1
lncRNA_10538	ME24
lncRNA_10539	ME24
lncRNA_10542	ME1
lncRNA_10543	ME24
lncRNA_10544	ME24
lncRNA_10546	ME1
lncRNA_10547	ME24
lncRNA_10551	ME24
lncRNA_10552	ME30
lncRNA_10553	ME4
lncRNA_10557	ME24
lncRNA_10560	ME24
lncRNA_10561	ME24
lncRNA_10564	ME24
lncRNA_10566	ME24
lncRNA_10571	ME24
lncRNA_10574	ME1
lncRNA_10575	ME1
lncRNA_10579	ME1
lncRNA_10581	ME25
lncRNA_10582	ME1
lncRNA_10583	ME1
lncRNA_10584	ME1
lncRNA_10585	ME25
lncRNA_10587	ME7
lncRNA_10590	ME1
lncRNA_10594	ME24
lncRNA_10595	ME6
lncRNA_10596	ME1
lncRNA_10598	ME1
lncRNA_10599	ME1
lncRNA_10600	ME1
lncRNA_10601	ME1
lncRNA_10605	ME24
lncRNA_10607	ME17
lncRNA_10608	ME1
lncRNA_10609	ME1
lncRNA_10612	ME7
lncRNA_10613	ME77
lncRNA_10614	ME1
lncRNA_10615	ME6
lncRNA_10616	ME1
lncRNA_10618	ME1
lncRNA_10624	ME24
lncRNA_10626	ME24
lncRNA_10634	ME24
lncRNA_10635	ME24
lncRNA_10642	ME1
lncRNA_10644	ME119
lncRNA_10645	ME67
lncRNA_10647	ME119
lncRNA_10651	ME7
lncRNA_10653	ME119
lncRNA_10654	ME124
lncRNA_10660	ME119
lncRNA_10664	ME119
lncRNA_10666	ME20
lncRNA_10667	ME119
lncRNA_10668	ME119
lncRNA_10670	ME71
lncRNA_10672	ME2
lncRNA_10673	ME1
lncRNA_10675	ME38
lncRNA_10676	ME13
lncRNA_10679	ME1
lncRNA_10681	ME37
lncRNA_10683	ME1
lncRNA_10688	ME119
lncRNA_10690	ME2
lncRNA_10694	ME119
lncRNA_10701	ME124
lncRNA_10702	ME1
lncRNA_10703	ME1
lncRNA_10704	ME10
lncRNA_10705	ME22
lncRNA_10706	ME59
lncRNA_10708	ME55
lncRNA_10709	ME6
lncRNA_10713	ME1
lncRNA_10714	ME22
lncRNA_10716	ME100
lncRNA_10717	ME20
lncRNA_10718	ME22
lncRNA_10719	ME0
lncRNA_10720	ME7
lncRNA_10721	ME1
lncRNA_10722	ME53
lncRNA_10724	ME7
lncRNA_10725	ME62
lncRNA_10729	ME1
lncRNA_10730	ME1
lncRNA_10733	ME124
lncRNA_10734	ME1
lncRNA_10735	ME1
lncRNA_10736	ME1
lncRNA_10737	ME6
lncRNA_10739	ME50
lncRNA_10740	ME61
lncRNA_10742	ME3
lncRNA_10744	ME27
lncRNA_10745	ME24
lncRNA_10746	ME25
lncRNA_10747	ME1
lncRNA_10748	ME1
lncRNA_10749	ME22
lncRNA_10751	ME22
lncRNA_10752	ME1
lncRNA_10753	ME37
lncRNA_10755	ME1
lncRNA_10756	ME1
lncRNA_10757	ME1
lncRNA_10758	ME1
lncRNA_10759	ME1
lncRNA_10760	ME1
lncRNA_10761	ME1
lncRNA_10762	ME1
lncRNA_10763	ME1
lncRNA_10764	ME1
lncRNA_10765	ME3
lncRNA_10766	ME1
lncRNA_10767	ME3
lncRNA_10769	ME3
lncRNA_10770	ME1
lncRNA_10771	ME1
lncRNA_10775	ME25
lncRNA_10781	ME4
lncRNA_10782	ME1
lncRNA_10786	ME1
lncRNA_10788	ME99
lncRNA_10791	ME1
lncRNA_10792	ME1
lncRNA_10793	ME1
lncRNA_10794	ME1
lncRNA_10796	ME1
lncRNA_10797	ME1
lncRNA_10799	ME1
lncRNA_10800	ME1
lncRNA_10802	ME140
lncRNA_10803	ME1
lncRNA_10804	ME1
lncRNA_10805	ME1
lncRNA_10806	ME1
lncRNA_10807	ME1
lncRNA_10808	ME1
lncRNA_10810	ME1
lncRNA_10811	ME24
lncRNA_10812	ME1
lncRNA_10815	ME24
lncRNA_10816	ME93
lncRNA_10817	ME24
lncRNA_10820	ME37
lncRNA_10821	ME1
lncRNA_10823	ME23
lncRNA_10824	ME1
lncRNA_10827	ME24
lncRNA_10828	ME24
lncRNA_10830	ME24
lncRNA_10831	ME24
lncRNA_10832	ME76
lncRNA_10833	ME24
lncRNA_10836	ME24
lncRNA_10838	ME24
lncRNA_10840	ME24
lncRNA_10841	ME24
lncRNA_10842	ME24
lncRNA_10843	ME24
lncRNA_10844	ME24
lncRNA_10845	ME24
lncRNA_10846	ME127
lncRNA_10847	ME7
lncRNA_10848	ME34
lncRNA_10850	ME18
lncRNA_10852	ME24
lncRNA_10855	ME18
lncRNA_10856	ME5
lncRNA_10858	ME6
lncRNA_10859	ME7
lncRNA_10860	ME24
lncRNA_10861	ME37
lncRNA_10865	ME27
lncRNA_10866	ME7
lncRNA_10868	ME18
lncRNA_10871	ME18
lncRNA_10872	ME7
lncRNA_10876	ME46
lncRNA_10877	ME7
lncRNA_10879	ME89
lncRNA_10880	ME79
lncRNA_10881	ME26
lncRNA_10883	ME1
lncRNA_10889	ME49
lncRNA_10891	ME27
lncRNA_10892	ME47
lncRNA_10896	ME4
lncRNA_10898	ME87
lncRNA_10903	ME22
lncRNA_10904	ME1
lncRNA_10905	ME104
lncRNA_10906	ME1
lncRNA_10907	ME1
lncRNA_10910	ME1
lncRNA_10911	ME1
lncRNA_10912	ME18
lncRNA_10913	ME1
lncRNA_10914	ME130
lncRNA_10915	ME7
lncRNA_10917	ME1
lncRNA_10919	ME1
lncRNA_10921	ME7
lncRNA_10927	ME1
lncRNA_10928	ME1
lncRNA_10935	ME56
lncRNA_10936	ME22
lncRNA_10941	ME114
lncRNA_10942	ME1
lncRNA_10943	ME4
lncRNA_10944	ME7
lncRNA_10950	ME7
lncRNA_10951	ME71
lncRNA_10952	ME24
lncRNA_10953	ME25
lncRNA_10954	ME7
lncRNA_10956	ME35
lncRNA_10959	ME1
lncRNA_10960	ME1
lncRNA_10961	ME1
lncRNA_10962	ME51
lncRNA_10963	ME23
lncRNA_10964	ME37
lncRNA_10965	ME1
lncRNA_10966	ME31
lncRNA_10967	ME10
lncRNA_10969	ME5
lncRNA_10970	ME56
lncRNA_10971	ME1
lncRNA_10972	ME48
lncRNA_10978	ME53
lncRNA_10981	ME0
lncRNA_10982	ME1
lncRNA_10986	ME1
lncRNA_10987	ME0
lncRNA_10988	ME4
lncRNA_10989	ME6
lncRNA_10991	ME49
lncRNA_10992	ME31
lncRNA_10997	ME7
lncRNA_11003	ME5
lncRNA_11004	ME89
lncRNA_11008	ME112
lncRNA_11009	ME7
lncRNA_11010	ME11
lncRNA_11011	ME78
lncRNA_11012	ME43
lncRNA_11013	ME1
lncRNA_11014	ME2
lncRNA_11015	ME15
lncRNA_11016	ME1
lncRNA_11017	ME34
lncRNA_11018	ME4
lncRNA_11020	ME12
lncRNA_11021	ME53
lncRNA_11023	ME1
lncRNA_11025	ME1
lncRNA_11026	ME1
lncRNA_11027	ME7
lncRNA_11036	ME1
lncRNA_11038	ME1
lncRNA_11040	ME1
lncRNA_11041	ME85
lncRNA_11042	ME20
lncRNA_11044	ME142
lncRNA_11046	ME5
lncRNA_11047	ME34
lncRNA_11049	ME63
lncRNA_11050	ME34
lncRNA_11053	ME1
lncRNA_11055	ME1
lncRNA_11056	ME7
lncRNA_11057	ME4
lncRNA_11058	ME1
lncRNA_11059	ME8
lncRNA_11060	ME36
lncRNA_11061	ME27
lncRNA_11062	ME1
lncRNA_11065	ME2
lncRNA_11066	ME57
lncRNA_11072	ME129
lncRNA_11073	ME1
lncRNA_11074	ME3
lncRNA_11076	ME0
lncRNA_11079	ME6
lncRNA_11080	ME70
lncRNA_11081	ME74
lncRNA_11082	ME66
lncRNA_11085	ME1
lncRNA_11090	ME9
lncRNA_11092	ME2
lncRNA_11093	ME57
lncRNA_11096	ME40
lncRNA_11097	ME2
lncRNA_11102	ME40
lncRNA_11104	ME28
lncRNA_11105	ME60
lncRNA_11106	ME1
lncRNA_11108	ME27
lncRNA_11110	ME59
lncRNA_11111	ME4
lncRNA_11114	ME2
lncRNA_11116	ME4
lncRNA_11118	ME1
lncRNA_11119	ME1
lncRNA_11120	ME1
lncRNA_11122	ME1
lncRNA_11124	ME1
lncRNA_11125	ME1
lncRNA_11128	ME1
lncRNA_11129	ME44
lncRNA_11133	ME1
lncRNA_11134	ME6
lncRNA_11135	ME1
lncRNA_11136	ME1
lncRNA_11137	ME1
lncRNA_11138	ME1
lncRNA_11144	ME1
lncRNA_11145	ME1
lncRNA_11146	ME1
lncRNA_11148	ME1
lncRNA_11152	ME1
lncRNA_11153	ME1
lncRNA_11154	ME1
lncRNA_11155	ME1
lncRNA_11157	ME1
lncRNA_11158	ME1
lncRNA_11159	ME1
lncRNA_11163	ME1
lncRNA_11166	ME1
lncRNA_11168	ME1
lncRNA_11170	ME44
lncRNA_11171	ME1
lncRNA_11172	ME123
lncRNA_11174	ME1
lncRNA_11177	ME112
lncRNA_11180	ME1
lncRNA_11181	ME1
lncRNA_11182	ME1
lncRNA_11183	ME65
lncRNA_11186	ME1
lncRNA_11188	ME53
lncRNA_11189	ME1
lncRNA_11191	ME1
lncRNA_11192	ME1
lncRNA_11193	ME37
lncRNA_11194	ME1
lncRNA_11196	ME27
lncRNA_11197	ME43
lncRNA_11198	ME1
lncRNA_11201	ME88
lncRNA_11204	ME1
lncRNA_11210	ME1
lncRNA_11213	ME132
lncRNA_11215	ME86
lncRNA_11219	ME25
lncRNA_11222	ME44
lncRNA_11223	ME1
lncRNA_11227	ME52
lncRNA_11228	ME1
lncRNA_11232	ME1
lncRNA_11233	ME47
lncRNA_11234	ME53
lncRNA_11235	ME1
lncRNA_11238	ME1
lncRNA_11241	ME58
lncRNA_11242	ME58
lncRNA_11243	ME1
lncRNA_11244	ME1
lncRNA_11247	ME1
lncRNA_11248	ME1
lncRNA_11249	ME1
lncRNA_11250	ME12
lncRNA_11254	ME1
lncRNA_11255	ME7
lncRNA_11256	ME1
lncRNA_11257	ME1
lncRNA_11260	ME1
lncRNA_11262	ME1
lncRNA_11263	ME62
lncRNA_11264	ME1
lncRNA_11265	ME25
lncRNA_11266	ME43
lncRNA_11267	ME19
