"","name","module","type"
"749","FUN_036107","ME3","gene"
"750","FUN_036108","ME3","gene"
"751","FUN_036116","ME3","gene"
"752","FUN_036156","ME3","gene"
"753","FUN_036524","ME3","gene"
"754","FUN_036541","ME3","gene"
"755","FUN_036747","ME3","gene"
"756","FUN_036957","ME3","gene"
"757","FUN_036964","ME3","gene"
"758","FUN_036995","ME3","gene"
"759","FUN_036996","ME3","gene"
"760","FUN_037080","ME3","gene"
"761","FUN_037083","ME3","gene"
"762","FUN_037096","ME3","gene"
"763","FUN_037145","ME3","gene"
"764","FUN_037198","ME3","gene"
"765","FUN_037464","ME3","gene"
"766","FUN_037455","ME3","gene"
"767","FUN_037499","ME3","gene"
"768","FUN_037544","ME3","gene"
"769","FUN_037588","ME3","gene"
"770","FUN_037589","ME3","gene"
"771","FUN_037590","ME3","gene"
"772","FUN_037754","ME3","gene"
"773","FUN_037848","ME3","gene"
"774","FUN_037847","ME3","gene"
"775","FUN_037896","ME3","gene"
"776","FUN_037933","ME3","gene"
"777","FUN_037926","ME3","gene"
"778","FUN_037935","ME3","gene"
"779","FUN_037987","ME3","gene"
"780","FUN_037986","ME3","gene"
"781","FUN_038085","ME3","gene"
"782","FUN_038125","ME3","gene"
"783","FUN_038131","ME3","gene"
"784","FUN_038133","ME3","gene"
"785","FUN_038302","ME3","gene"
"786","FUN_038349","ME3","gene"
"787","FUN_038417","ME3","gene"
"788","FUN_038614","ME3","gene"
"789","FUN_038671","ME3","gene"
"790","FUN_038805","ME3","gene"
"791","FUN_038845","ME3","gene"
"792","FUN_038939","ME3","gene"
"793","FUN_038940","ME3","gene"
"794","FUN_039265","ME3","gene"
"795","FUN_039275","ME3","gene"
"796","FUN_039284","ME3","gene"
"797","FUN_039401","ME3","gene"
"798","FUN_039372","ME3","gene"
"799","FUN_039402","ME3","gene"
"800","FUN_039702","ME3","gene"
"801","FUN_039866","ME3","gene"
"802","FUN_039976","ME3","gene"
"803","FUN_040039","ME3","gene"
"804","FUN_040047","ME3","gene"
"805","FUN_040048","ME3","gene"
"806","FUN_040114","ME3","gene"
"807","FUN_040209","ME3","gene"
"808","FUN_040248","ME3","gene"
"809","FUN_040260","ME3","gene"
"810","FUN_040371","ME3","gene"
"811","FUN_040448","ME3","gene"
"812","FUN_040450","ME3","gene"
"813","FUN_040611","ME3","gene"
"814","FUN_040675","ME3","gene"
"815","FUN_040921","ME3","gene"
"816","FUN_040955","ME3","gene"
"817","FUN_041224","ME3","gene"
"818","FUN_041368","ME3","gene"
"819","FUN_041402","ME3","gene"
"820","FUN_041405","ME3","gene"
"821","FUN_041522","ME3","gene"
"822","FUN_041500","ME3","gene"
"823","FUN_041509","ME3","gene"
"824","FUN_041588","ME3","gene"
"825","FUN_041661","ME3","gene"
"826","FUN_041651","ME3","gene"
"827","FUN_041808","ME3","gene"
"828","FUN_041824","ME3","gene"
"829","FUN_041882","ME3","gene"
"830","FUN_041903","ME3","gene"
"831","FUN_041928","ME3","gene"
"832","FUN_041994","ME3","gene"
"833","FUN_042008","ME3","gene"
"834","FUN_042588","ME3","gene"
"835","FUN_042602","ME3","gene"
"836","FUN_042610","ME3","gene"
"837","FUN_042622","ME3","gene"
"838","FUN_042632","ME3","gene"
"839","FUN_042833","ME3","gene"
"840","FUN_042815","ME3","gene"
"841","FUN_042835","ME3","gene"
"842","FUN_042873","ME3","gene"
"843","FUN_042917","ME3","gene"
"844","FUN_042958","ME3","gene"
"845","FUN_042993","ME3","gene"
"846","FUN_043013","ME3","gene"
"847","FUN_043037","ME3","gene"
"848","FUN_043076","ME3","gene"
"849","FUN_043083","ME3","gene"
"850","FUN_043084","ME3","gene"
"851","FUN_043091","ME3","gene"
"852","FUN_043140","ME3","gene"
"853","FUN_043203","ME3","gene"
"854","FUN_043207","ME3","gene"
"855","FUN_043232","ME3","gene"
"856","FUN_043300","ME3","gene"
"857","FUN_043351","ME3","gene"
"858","FUN_043343","ME3","gene"
"859","FUN_043438","ME3","gene"
"860","FUN_043432","ME3","gene"
"861","FUN_043447","ME3","gene"
"862","FUN_043579","ME3","gene"
"863","FUN_043584","ME3","gene"
"864","FUN_043588","ME3","gene"
"865","FUN_043592","ME3","gene"
"866","FUN_043600","ME3","gene"
"867","FUN_043613","ME3","gene"
"868","FUN_043659","ME3","gene"
"869","FUN_044359","ME3","gene"
"870","FUN_004051","ME3","gene"
"871","FUN_004296","ME3","gene"
"872","FUN_021012","ME3","gene"
"873","FUN_025046","ME3","gene"
"874","FUN_025409","ME3","gene"
"875","FUN_031621","ME3","gene"
"876","FUN_039960","ME3","gene"
"877","FUN_040986","ME3","gene"
"878","FUN_002534","ME3","gene"
"879","FUN_002770","ME3","gene"
"880","FUN_002811","ME3","gene"
"881","FUN_003790","ME3","gene"
"882","FUN_003800","ME3","gene"
"883","FUN_003937","ME3","gene"
"884","FUN_004073","ME3","gene"
"885","FUN_004092","ME3","gene"
"886","FUN_004234","ME3","gene"
"887","FUN_004252","ME3","gene"
"888","FUN_004424","ME3","gene"
"889","FUN_004494","ME3","gene"
"890","FUN_004547","ME3","gene"
"891","FUN_004597","ME3","gene"
"892","FUN_004603","ME3","gene"
"893","FUN_004808","ME3","gene"
"894","FUN_004848","ME3","gene"
"895","FUN_004862","ME3","gene"
"896","FUN_004948","ME3","gene"
"897","FUN_005003","ME3","gene"
"898","FUN_005260","ME3","gene"
"899","FUN_005264","ME3","gene"
"900","FUN_005331","ME3","gene"
"901","FUN_005473","ME3","gene"
"902","FUN_000213","ME3","gene"
"903","FUN_000328","ME3","gene"
"904","FUN_000335","ME3","gene"
"905","FUN_000338","ME3","gene"
"906","FUN_000482","ME3","gene"
"907","FUN_000859","ME3","gene"
"908","FUN_000987","ME3","gene"
"909","FUN_001017","ME3","gene"
"910","FUN_001012","ME3","gene"
"911","FUN_001019","ME3","gene"
"912","FUN_001077","ME3","gene"
"913","FUN_001189","ME3","gene"
"914","FUN_001336","ME3","gene"
"915","FUN_001776","ME3","gene"
"916","FUN_005887","ME3","gene"
"917","FUN_005951","ME3","gene"
"918","FUN_006108","ME3","gene"
"919","FUN_006164","ME3","gene"
"920","FUN_006176","ME3","gene"
"921","FUN_006279","ME3","gene"
"922","FUN_006442","ME3","gene"
"923","FUN_006542","ME3","gene"
"924","FUN_006750","ME3","gene"
"925","FUN_006805","ME3","gene"
"926","FUN_006830","ME3","gene"
"927","FUN_006845","ME3","gene"
"928","FUN_007169","ME3","gene"
"929","FUN_007178","ME3","gene"
"930","FUN_007672","ME3","gene"
"931","FUN_007774","ME3","gene"
"932","FUN_007779","ME3","gene"
"933","FUN_007853","ME3","gene"
"934","FUN_007973","ME3","gene"
"935","FUN_007976","ME3","gene"
"936","FUN_008093","ME3","gene"
"937","FUN_008096","ME3","gene"
"938","FUN_008109","ME3","gene"
"939","FUN_008304","ME3","gene"
"940","FUN_008362","ME3","gene"
"941","FUN_008368","ME3","gene"
"942","FUN_008387","ME3","gene"
"943","FUN_008470","ME3","gene"
"944","FUN_008498","ME3","gene"
"945","FUN_008564","ME3","gene"
"946","FUN_008702","ME3","gene"
"947","FUN_008726","ME3","gene"
"948","FUN_008791","ME3","gene"
"949","FUN_008906","ME3","gene"
"950","FUN_009101","ME3","gene"
"951","FUN_009107","ME3","gene"
"952","FUN_009276","ME3","gene"
"953","FUN_009244","ME3","gene"
"954","FUN_009179","ME3","gene"
"955","FUN_009392","ME3","gene"
"956","FUN_009769","ME3","gene"
"957","FUN_009772","ME3","gene"
"958","FUN_009819","ME3","gene"
"959","FUN_010802","ME3","gene"
"960","FUN_010963","ME3","gene"
"961","FUN_010964","ME3","gene"
"962","FUN_011308","ME3","gene"
"963","FUN_011709","ME3","gene"
"964","FUN_011853","ME3","gene"
"965","FUN_011814","ME3","gene"
"966","FUN_011905","ME3","gene"
"967","FUN_011931","ME3","gene"
"968","FUN_012241","ME3","gene"
"969","FUN_012257","ME3","gene"
"970","FUN_012337","ME3","gene"
"971","FUN_012638","ME3","gene"
"972","FUN_012652","ME3","gene"
"973","FUN_012762","ME3","gene"
"974","FUN_013154","ME3","gene"
"975","FUN_013330","ME3","gene"
"976","FUN_013405","ME3","gene"
"977","FUN_013601","ME3","gene"
"978","FUN_013454","ME3","gene"
"979","FUN_014439","ME3","gene"
"980","FUN_014657","ME3","gene"
"981","FUN_014775","ME3","gene"
"982","FUN_014749","ME3","gene"
"983","FUN_014845","ME3","gene"
"984","FUN_015076","ME3","gene"
"985","FUN_015152","ME3","gene"
"986","FUN_015179","ME3","gene"
"987","FUN_015227","ME3","gene"
"988","FUN_015262","ME3","gene"
"989","FUN_015411","ME3","gene"
"990","FUN_015514","ME3","gene"
"991","FUN_016047","ME3","gene"
"992","FUN_016065","ME3","gene"
"993","FUN_016106","ME3","gene"
"994","FUN_016150","ME3","gene"
"995","FUN_016315","ME3","gene"
"996","FUN_016363","ME3","gene"
"997","FUN_016389","ME3","gene"
"998","FUN_016481","ME3","gene"
"999","FUN_016557","ME3","gene"
"1000","FUN_016657","ME3","gene"
"1001","FUN_016867","ME3","gene"
"1002","FUN_016886","ME3","gene"
"1003","FUN_017232","ME3","gene"
"1004","FUN_018431","ME3","gene"
"1005","FUN_018465","ME3","gene"
"1006","FUN_018495","ME3","gene"
"1007","FUN_018503","ME3","gene"
"1008","FUN_018802","ME3","gene"
"1009","FUN_021449","ME3","gene"
"1010","FUN_021478","ME3","gene"
"1011","FUN_022057","ME3","gene"
"1012","FUN_022203","ME3","gene"
"1013","FUN_022225","ME3","gene"
"1014","FUN_022249","ME3","gene"
"1015","FUN_022272","ME3","gene"
"1016","FUN_022303","ME3","gene"
"1017","FUN_022601","ME3","gene"
"1018","FUN_022676","ME3","gene"
"1019","FUN_022702","ME3","gene"
"1020","FUN_022710","ME3","gene"
"1021","FUN_022930","ME3","gene"
"1022","FUN_023025","ME3","gene"
"1023","FUN_023049","ME3","gene"
"1024","FUN_023228","ME3","gene"
"1025","FUN_023297","ME3","gene"
"1026","FUN_023310","ME3","gene"
"1027","FUN_023382","ME3","gene"
"1028","FUN_023450","ME3","gene"
"1029","FUN_023458","ME3","gene"
"1030","FUN_024105","ME3","gene"
"1031","FUN_024256","ME3","gene"
"1032","FUN_024614","ME3","gene"
"1033","FUN_024713","ME3","gene"
"1034","FUN_024873","ME3","gene"
"1035","FUN_024900","ME3","gene"
"1036","FUN_025337","ME3","gene"
"1037","FUN_025393","ME3","gene"
"1038","FUN_025373","ME3","gene"
"1039","FUN_025511","ME3","gene"
"1040","FUN_025655","ME3","gene"
"1041","FUN_025699","ME3","gene"
"1042","FUN_025831","ME3","gene"
"1043","FUN_025803","ME3","gene"
"1044","FUN_025885","ME3","gene"
"1045","FUN_025904","ME3","gene"
"1046","FUN_025899","ME3","gene"
"1047","FUN_026001","ME3","gene"
"1048","FUN_026140","ME3","gene"
"1049","FUN_026150","ME3","gene"
"1050","FUN_026161","ME3","gene"
"1051","FUN_026192","ME3","gene"
"1052","FUN_026302","ME3","gene"
"1053","FUN_026398","ME3","gene"
"1054","FUN_026475","ME3","gene"
"1055","FUN_026481","ME3","gene"
"1056","FUN_026685","ME3","gene"
"1057","FUN_027133","ME3","gene"
"1058","FUN_027502","ME3","gene"
"1059","FUN_027900","ME3","gene"
"1060","FUN_027939","ME3","gene"
"1061","FUN_028131","ME3","gene"
"1062","FUN_028209","ME3","gene"
"1063","FUN_028287","ME3","gene"
"1064","FUN_028467","ME3","gene"
"1065","FUN_029192","ME3","gene"
"1066","FUN_029198","ME3","gene"
"1067","FUN_029226","ME3","gene"
"1068","FUN_029273","ME3","gene"
"1069","FUN_029331","ME3","gene"
"1070","FUN_029474","ME3","gene"
"1071","FUN_029566","ME3","gene"
"1072","FUN_030041","ME3","gene"
"1073","FUN_030861","ME3","gene"
"1074","FUN_031251","ME3","gene"
"1075","FUN_031293","ME3","gene"
"1076","FUN_031516","ME3","gene"
"1077","FUN_031517","ME3","gene"
"1078","FUN_031604","ME3","gene"
"1079","FUN_031760","ME3","gene"
"1080","FUN_032029","ME3","gene"
"1081","FUN_032065","ME3","gene"
"1082","FUN_032054","ME3","gene"
"1083","FUN_032109","ME3","gene"
"1084","FUN_032217","ME3","gene"
"1085","FUN_032204","ME3","gene"
"1086","FUN_032361","ME3","gene"
"1087","FUN_032453","ME3","gene"
"1088","FUN_032573","ME3","gene"
"1089","FUN_032653","ME3","gene"
"1090","FUN_033031","ME3","gene"
"1091","FUN_033202","ME3","gene"
"1092","FUN_033707","ME3","gene"
"1093","FUN_033836","ME3","gene"
"1094","FUN_033858","ME3","gene"
"1095","FUN_033859","ME3","gene"
"1096","FUN_033880","ME3","gene"
"1097","FUN_033908","ME3","gene"
"1098","FUN_034121","ME3","gene"
"1099","FUN_034181","ME3","gene"
"1100","FUN_034289","ME3","gene"
"1101","FUN_034784","ME3","gene"
"1102","FUN_034777","ME3","gene"
"1103","FUN_034832","ME3","gene"
"1104","FUN_034852","ME3","gene"
"1105","FUN_034889","ME3","gene"
"1106","FUN_034985","ME3","gene"
"1107","FUN_035122","ME3","gene"
"1108","FUN_035131","ME3","gene"
"1109","FUN_035182","ME3","gene"
"1110","FUN_035215","ME3","gene"
"1111","FUN_035279","ME3","gene"
"1112","FUN_035300","ME3","gene"
"1113","FUN_035328","ME3","gene"
"1114","FUN_035543","ME3","gene"
"1115","FUN_035751","ME3","gene"
"1116","FUN_035743","ME3","gene"
"1117","FUN_035982","ME3","gene"
"1118","FUN_036032","ME3","gene"
"1119","FUN_036091","ME3","gene"
"1120","FUN_036087","ME3","gene"
"1121","FUN_036124","ME3","gene"
"1122","FUN_036244","ME3","gene"
"1123","FUN_036921","ME3","gene"
"1124","FUN_037104","ME3","gene"
"1125","FUN_037106","ME3","gene"
"1126","FUN_037175","ME3","gene"
"1127","FUN_037179","ME3","gene"
"1128","FUN_037180","ME3","gene"
"1129","FUN_037212","ME3","gene"
"1130","FUN_037296","ME3","gene"
"1131","FUN_037299","ME3","gene"
"1132","FUN_037415","ME3","gene"
"1133","FUN_037562","ME3","gene"
"1134","FUN_037699","ME3","gene"
"1135","FUN_037839","ME3","gene"
"1136","FUN_037852","ME3","gene"
"1137","FUN_037906","ME3","gene"
"1138","FUN_038160","ME3","gene"
"1139","FUN_038172","ME3","gene"
"1140","FUN_038174","ME3","gene"
"1141","FUN_038175","ME3","gene"
"1142","FUN_038238","ME3","gene"
"1143","FUN_038435","ME3","gene"
"1144","FUN_038493","ME3","gene"
"1145","FUN_038535","ME3","gene"
"1146","FUN_038633","ME3","gene"
"1147","FUN_038643","ME3","gene"
"1148","FUN_038770","ME3","gene"
"1149","FUN_038788","ME3","gene"
"1150","FUN_038796","ME3","gene"
"1151","FUN_038803","ME3","gene"
"1152","FUN_038809","ME3","gene"
"1153","FUN_039818","ME3","gene"
"1154","FUN_039854","ME3","gene"
"1155","FUN_039966","ME3","gene"
"1156","FUN_039939","ME3","gene"
"1157","FUN_039979","ME3","gene"
"1158","FUN_039982","ME3","gene"
"1159","FUN_040229","ME3","gene"
"1160","FUN_040689","ME3","gene"
"1161","FUN_041554","ME3","gene"
"1162","FUN_041575","ME3","gene"
"1163","FUN_041587","ME3","gene"
"1164","FUN_041720","ME3","gene"
"1165","FUN_041737","ME3","gene"
"1166","FUN_041820","ME3","gene"
"1167","FUN_041828","ME3","gene"
"1168","FUN_041916","ME3","gene"
"1169","FUN_042047","ME3","gene"
"1170","FUN_042054","ME3","gene"
"1171","FUN_042270","ME3","gene"
"1172","FUN_042953","ME3","gene"
"1173","FUN_043014","ME3","gene"
"1174","FUN_043127","ME3","gene"
"1175","FUN_043151","ME3","gene"
"1176","FUN_043178","ME3","gene"
"1177","FUN_043251","ME3","gene"
"1178","FUN_043269","ME3","gene"
"1179","FUN_043354","ME3","gene"
"1180","FUN_043444","ME3","gene"
"1181","FUN_043583","ME3","gene"
"1182","FUN_043591","ME3","gene"
"1183","FUN_011413","ME3","gene"
"1184","FUN_014457","ME3","gene"
"1185","FUN_029417","ME3","gene"
"1186","FUN_029889","ME3","gene"
"1187","FUN_035030","ME3","gene"
"1188","FUN_042879","ME3","gene"
"1189","FUN_002689","ME3","gene"
"1190","FUN_002678","ME3","gene"
"1191","FUN_002682","ME3","gene"
"1192","FUN_003916","ME3","gene"
"1193","FUN_004041","ME3","gene"
"1194","FUN_004071","ME3","gene"
"1195","FUN_004132","ME3","gene"
"1196","FUN_004243","ME3","gene"
"1197","FUN_004268","ME3","gene"
"1198","FUN_004304","ME3","gene"
"1199","FUN_004284","ME3","gene"
"1200","FUN_004371","ME3","gene"
"1201","FUN_004422","ME3","gene"
"1202","FUN_004523","ME3","gene"
"1203","FUN_004535","ME3","gene"
"1204","FUN_004589","ME3","gene"
"1205","FUN_004608","ME3","gene"
"1206","FUN_004618","ME3","gene"
"1207","FUN_004633","ME3","gene"
"1208","FUN_004687","ME3","gene"
"1209","FUN_004679","ME3","gene"
"1210","FUN_004706","ME3","gene"
"1211","FUN_004782","ME3","gene"
"1212","FUN_004896","ME3","gene"
"1213","FUN_005168","ME3","gene"
"1214","FUN_005183","ME3","gene"
"1215","FUN_000286","ME3","gene"
"1216","FUN_000306","ME3","gene"
"1217","FUN_000312","ME3","gene"
"1218","FUN_000313","ME3","gene"
"1219","FUN_000324","ME3","gene"
"1220","FUN_000346","ME3","gene"
"1221","FUN_000351","ME3","gene"
"1222","FUN_000367","ME3","gene"
"1223","FUN_000376","ME3","gene"
"1224","FUN_000460","ME3","gene"
"1225","FUN_000535","ME3","gene"
"1226","FUN_000519","ME3","gene"
"1227","FUN_000575","ME3","gene"
"1228","FUN_000949","ME3","gene"
"1229","FUN_001003","ME3","gene"
"1230","FUN_001083","ME3","gene"
"1231","FUN_001069","ME3","gene"
"1232","FUN_001197","ME3","gene"
"1233","FUN_001320","ME3","gene"
"1234","FUN_001386","ME3","gene"
"1235","FUN_001398","ME3","gene"
"1236","FUN_001397","ME3","gene"
"1237","FUN_001533","ME3","gene"
"1238","FUN_001571","ME3","gene"
"1239","FUN_001748","ME3","gene"
"1240","FUN_001901","ME3","gene"
"1241","FUN_002073","ME3","gene"
"1242","FUN_002076","ME3","gene"
"1243","FUN_002116","ME3","gene"
"1244","FUN_002120","ME3","gene"
"1245","FUN_002121","ME3","gene"
"1246","FUN_005949","ME3","gene"
"1247","FUN_005950","ME3","gene"
"1248","FUN_005998","ME3","gene"
"1249","FUN_006015","ME3","gene"
"1250","FUN_006245","ME3","gene"
"1251","FUN_006327","ME3","gene"
"1252","FUN_006577","ME3","gene"
"1253","FUN_006537","ME3","gene"
"1254","FUN_006478","ME3","gene"
"1255","FUN_006602","ME3","gene"
"1256","FUN_006648","ME3","gene"
"1257","FUN_006684","ME3","gene"
"1258","FUN_006775","ME3","gene"
"1259","FUN_006802","ME3","gene"
"1260","FUN_006984","ME3","gene"
"1261","FUN_007111","ME3","gene"
"1262","FUN_007154","ME3","gene"
"1263","FUN_007175","ME3","gene"
"1264","FUN_007750","ME3","gene"
"1265","FUN_007768","ME3","gene"
"1266","FUN_007792","ME3","gene"
"1267","FUN_007797","ME3","gene"
"1268","FUN_007810","ME3","gene"
"1269","FUN_007816","ME3","gene"
"1270","FUN_007865","ME3","gene"
"1271","FUN_007867","ME3","gene"
"1272","FUN_007929","ME3","gene"
"1273","FUN_008004","ME3","gene"
"1274","FUN_008040","ME3","gene"
"1275","FUN_008046","ME3","gene"
"1276","FUN_008047","ME3","gene"
"1277","FUN_008059","ME3","gene"
"1278","FUN_008091","ME3","gene"
"1279","FUN_008073","ME3","gene"
"1280","FUN_008092","ME3","gene"
"1281","FUN_008261","ME3","gene"
"1282","FUN_008299","ME3","gene"
"1283","FUN_008346","ME3","gene"
"1284","FUN_008351","ME3","gene"
"1285","FUN_008389","ME3","gene"
"1286","FUN_008444","ME3","gene"
"1287","FUN_008445","ME3","gene"
"1288","FUN_008519","ME3","gene"
"1289","FUN_008554","ME3","gene"
"1290","FUN_008562","ME3","gene"
"1291","FUN_008604","ME3","gene"
"1292","FUN_008852","ME3","gene"
"1293","FUN_008936","ME3","gene"
"1294","FUN_008963","ME3","gene"
"1295","FUN_009074","ME3","gene"
"1296","FUN_009112","ME3","gene"
"1297","FUN_009289","ME3","gene"
"1298","FUN_009191","ME3","gene"
"1299","FUN_009235","ME3","gene"
"1300","FUN_009371","ME3","gene"
"1301","FUN_009437","ME3","gene"
"1302","FUN_009569","ME3","gene"
"1303","FUN_009612","ME3","gene"
"1304","FUN_009550","ME3","gene"
"1305","FUN_009558","ME3","gene"
"1306","FUN_009747","ME3","gene"
"1307","FUN_009794","ME3","gene"
"1308","FUN_010520","ME3","gene"
"1309","FUN_010568","ME3","gene"
"1310","FUN_010603","ME3","gene"
"1311","FUN_010629","ME3","gene"
"1312","FUN_010630","ME3","gene"
"1313","FUN_010693","ME3","gene"
"1314","FUN_010768","ME3","gene"
"1315","FUN_010886","ME3","gene"
"1316","FUN_010954","ME3","gene"
"1317","FUN_010999","ME3","gene"
"1318","FUN_011708","ME3","gene"
"1319","FUN_011721","ME3","gene"
"1320","FUN_011735","ME3","gene"
"1321","FUN_011837","ME3","gene"
"1322","FUN_011940","ME3","gene"
"1323","FUN_011986","ME3","gene"
"1324","FUN_012030","ME3","gene"
"1325","FUN_012137","ME3","gene"
"1326","FUN_012157","ME3","gene"
"1327","FUN_012168","ME3","gene"
"1328","FUN_012218","ME3","gene"
"1329","FUN_012256","ME3","gene"
"1330","FUN_012264","ME3","gene"
"1331","FUN_012377","ME3","gene"
"1332","FUN_012553","ME3","gene"
"1333","FUN_012544","ME3","gene"
"1334","FUN_012592","ME3","gene"
"1335","FUN_012739","ME3","gene"
"1336","FUN_012752","ME3","gene"
"1337","FUN_012870","ME3","gene"
"1338","FUN_013097","ME3","gene"
"1339","FUN_013156","ME3","gene"
"1340","FUN_013323","ME3","gene"
"1341","FUN_013356","ME3","gene"
"1342","FUN_013461","ME3","gene"
"1343","FUN_013528","ME3","gene"
"1344","FUN_013472","ME3","gene"
"1345","FUN_013558","ME3","gene"
"1346","FUN_014114","ME3","gene"
"1347","FUN_014316","ME3","gene"
"1348","FUN_014463","ME3","gene"
"1349","FUN_014527","ME3","gene"
"1350","FUN_014566","ME3","gene"
"1351","FUN_014577","ME3","gene"
"1352","FUN_014609","ME3","gene"
"1353","FUN_014720","ME3","gene"
"1354","FUN_014731","ME3","gene"
"1355","FUN_014740","ME3","gene"
"1356","FUN_014912","ME3","gene"
"1357","FUN_014922","ME3","gene"
"1358","FUN_014962","ME3","gene"
"1359","FUN_015005","ME3","gene"
"1360","FUN_015087","ME3","gene"
"1361","FUN_015090","ME3","gene"
"1362","FUN_015135","ME3","gene"
